case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.0001171387367831e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,5.117701018465632e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.5118872405833463e11
