case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.434228761871329e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.8457237650414856e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1279952526912814e11
