case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.062692893885474e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,8.53777409048269e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.916470302933743e11
