case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.41344077039357e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.801308042169239e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1214748812562808e11
