natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,biowood_SE,biowood_MIDAT,biowood_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,161.6259002236862,91.50879272315296,79.17038769951179,42.706448930700006,39.35471164743569,22.30974427759451,-62.04455017047011,-63.16655393234294,-84.090814202602,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,161.6259002236862,91.50879272315296,79.17038769951179,42.706448930700006,39.35471164743569,22.309744277594522,-62.04455017047011,-63.16655393234294,-121.40037859083459,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,161.6259002236862,91.50879272315296,79.17038769951179,42.706448930700006,39.35471164743569,22.30974427759453,-62.04455017047011,-63.16655393234294,-121.40037859083463,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,161.6259002236862,91.50879272315296,79.17038769951179,42.706448930700006,39.35471164743569,22.309744277594522,-62.04455017047011,-63.16655393234294,-121.40037859083459,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,161.6259002236862,91.50879272315296,0.0,42.706448930700006,39.35471164743569,20.726336523604285,-62.04455017047011,-63.16655393234294,97.04829710924226,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,161.6259002236862,0.0,0.0,42.706448930700006,12.824741999262399,20.726336523604285,-62.04455017047011,-63.16655393234294,-156.04220790174438,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,19.47197826768663,0.0,0.0,22.245215081134763,12.824741999262399,20.726336523604285,-62.04455017047011,-63.16655393234294,171.45308673470976,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,19.47197826768663,0.0,0.0,22.245215081134763,12.824741999262399,20.726336523604285,-62.04455017047011,-63.16655393234294,-112.7248463381205,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,19.47197826768663,0.0,0.0,22.245215081134763,12.824741999262399,12.824741999262399,-62.04455017047011,-63.16655393234294,152.3502087069702,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,19.47197826768663,0.0,0.0,22.245215081134763,12.824741999262399,20.726336523604285,-62.04455017047011,-63.16655393234294,-112.7248463381205,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,19.47197826768663,0.0,0.0,22.245215081134763,12.824741999262399,20.726336523604285,-62.04455017047011,-63.16655393234294,-112.7248463381205,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
12.55668122,12.21546705,15.01342319,75.43562195900182,75.09440778900182,77.89236392900182,0.0,0.0,0.0,86.41920000000002,86.41920000000002,86.41920000000002,19.47197826768663,0.0,0.0,22.245215081134763,12.824741999262399,20.726336523604285,-62.04455017047011,-63.16655393234294,97.04829710924226,83.87044139,90.69472466,87.28258303,167.65374647749556,174.47802974749555,171.06588811749558,72.71273824,69.30059661,76.12487988,158.2736241722402,154.86148254224022,161.68576581224022,90.11466058,86.70251895,83.29037731,177.9271488924298,174.5150072624298,171.1028656224298
