case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.292763691776524e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,1.7847867039975668e11
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,2.214063073175219e11
