case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.510512862838015e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.8403237934663185e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1350836656304333e11
