natgas_SE,ethane_SE,natgas_demand_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,12.952084172065252,5000.0,14.809897722455895,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,58.06537833231503,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,58.06537833231503,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,58.06537833231503,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.839689764163744,-5.2446639141191325,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.839689764163744,-4.700476796691511,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.839689764163744,58.06537833231503,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,70.1487579827064,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,57.50652164611216,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,70.1487579827064,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,12.952084172065252,47.2,14.809897722455899,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,12.952084172065252,47.2,14.809897722455899,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,12.952084172065252,47.2,14.809897722455899,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,57.50652164611216,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,160.69631667973303,160.69631667973303,151.8173983449609,47.2,17.975766531075767,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,151.8173983449609,47.2,17.975766531075767,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,24.64,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,24.64,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,24.64,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,58.83395195755094,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,12.627745004740865,47.2,14.439036181436839,59.125603274011354,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,12.627745004740865,47.2,14.439036181436839,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,59.6058916075144,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,59.69519920733169,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,59.6058916075144,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,59.6058916075144,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,58.83395195755094,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,24.64,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,24.64,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,139.03994726949819,86.4192,0.0,47.2,14.18648128134202,94.76233604953107,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,14.18648128134202,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,12.627745004740863,47.2,14.439036181436835,59.12560327401136,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,14.086752481329214,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,56.78528907239954,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,56.69598147258224,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,57.338455642897465,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,57.24914804308016,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,57.249148043080176,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280604,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,56.69598147258224,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,263.87406507150615,47.2,20.615838470056023,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.65305880125366,47.2,15.611418344650975,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,57.595829245929465,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,57.249148043080176,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,57.50652164611216,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,8.981300001699678,47.2,15.248544168608904,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,9.972880001280538,47.2,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,15.338357168625901,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,15.338357168625901,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.50042634420825,47.2,37.162203680860266,13.676213208668258,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,149.30329820924487,47.2,39.744083840491164,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,60.24901377937241,47.2,37.96299815189372,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304358,47.2,37.41240266336714,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304358,47.2,37.41240266336714,13.176764948227,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304358,47.2,37.41240266336714,13.176764948227,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.65297063395866,47.2,37.336628530122816,13.41733319129765,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.65297063395866,47.2,37.336628530122816,13.328025591480351,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.719239353043584,47.2,37.412402663367146,13.26607254804429,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304358,47.2,37.41240266336714,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304359,47.2,37.41240266336715,13.17676494822698,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,58.50475658493932,47.2,37.92811300800505,3.2043002792695128,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,60.24901377937241,47.2,37.96299815189372,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,147.14269194331203,47.2,39.70087171517251,15.010256728395257,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,115.26275569312266,107.20007407709984,47.2,38.90201935784827,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,36.62503834148982,13.681793580813583,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,12.65248032781812,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,12.65248032781812,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,21.1441119170576,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,20.965869257511297,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,12.65248032781812,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,12.74178792763542,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,20.965869257511297,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,0.0,47.2,36.75801787630627,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304358,47.2,37.41240266336714,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304357,47.2,37.41240266336714,13.17676494822701,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,32.71923935304357,47.2,37.41240266336714,13.26607254804431,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,31.868237675181568,47.2,36.43933549955445,15.119205710332844,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,0.0,26.614711219999997,86.55,86.4192,13.297953481644974,47.2,36.62503834148982,13.681793580813583,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
