natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,ethane_SE,ethane_MIDAT,ethane_NE,ethylene_SE,ethylene_MIDAT,ethylene_NE,biowood_SE,biowood_MIDAT,biowood_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1422.868711413329,1422.092015733482,1429.0383015152693,73.46474602,73.46474602,73.46474602,1422.868711413329,1422.092015733482,1429.0383015152693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.1124652014427689e-13,-9.69812236583638e-14,-2.7374142532793102e-15,5.805566338027037,5.805566338027029,5.805566338027036,3.9395559373701894,-11.560000000000002,-46.65592602431836,0.0,-6.13466990081941,-76.95767023725699,0.0,-6.13466990081941,-76.95767023725699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1422.868711413329,1422.092015733482,1429.0383015152693,73.46474602,73.46474602,73.46474602,1422.868711413329,1422.092015733482,1429.0383015152693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.2979195806527198e-13,-2.005624746842912e-13,-4.867010986900553e-15,5.805566338027022,5.805566338027011,5.805566338027029,-12.26,-11.560000000000002,-46.65592602431833,-7.547258364823873,-6.13466990081941,-76.95767023725695,-7.547258364823873,-6.13466990081941,-76.95767023725695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1422.868711413329,1422.092015733482,1429.0383015152693,73.46474602,73.46474602,73.46474602,1422.868711413329,1422.092015733482,1429.0383015152693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.112465201442769e-13,-9.698122365836382e-14,-2.7374142532793102e-15,5.805566338027022,5.805566338027014,5.805566338027029,-12.26,-11.560000000000002,-46.65592602431833,-7.547258364823873,-6.13466990081941,-76.95767023725695,-7.547258364823873,-6.13466990081941,-76.95767023725695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1422.868711413329,1422.092015733482,1429.0383015152693,73.46474602,73.46474602,73.46474602,1422.868711413329,1422.092015733482,1429.0383015152693,39.99999999999999,31.667040389493593,39.99999999999999,39.99999999999999,31.667040389493593,39.99999999999999,-1.112465201442769e-13,-9.698122365836382e-14,-5.663774821295703e-14,5.805566338027022,5.805566338027014,5.805566338027028,3.9395559373701894,-11.560000000000002,-46.65592602431833,0.0,-6.13466990081941,-76.95767023725695,0.0,-6.13466990081941,-76.95767023725695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1422.868711413329,1422.7228382580818,1429.6691240398693,73.46474602,73.46474602,73.46474602,1422.868711413329,1422.7228382580818,1429.6691240398693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.2979195806527198e-13,-9.69812236583638e-14,-4.867010986900553e-15,5.66330449000082,5.663304490000827,5.663304490000827,3.9395559373701796,-11.560000000000002,-46.13254098662189,0.0,-6.13466990081941,-75.90148785656758,0.0,-6.13466990081941,-75.90148785656758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1423.5699462966002,1422.7228382580818,1429.6691240398693,73.46474602,73.46474602,73.46474602,1423.5699462966002,1422.7228382580818,1429.6691240398693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.1124652014427689e-13,-2.005624746842912e-13,-2.7374142532793102e-15,5.6633044900008125,5.663304490000827,5.663304490000827,-12.26,5.916844820692905,-46.13254098662189,-7.547258364823873,0.0,-75.90148785656758,-7.547258364823873,0.0,-75.90148785656758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1423.5699462966002,1422.7228382580818,1429.6691240398693,73.46474602,73.46474602,73.46474602,1423.5699462966002,1422.7228382580818,1429.6691240398693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.2979195806527198e-13,-9.69812236583638e-14,-2.7374142532793106e-15,5.6633044900008125,5.6633044900008285,5.663304490000827,-12.26,5.916844820692961,-39.246335967169756,-7.547258364823873,0.0,-62.00523961192795,-7.547258364823873,0.0,-62.00523961192795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1423.5699462966002,1422.7228382580818,1429.6691240398693,73.46474602,73.46474602,73.46474602,1423.5699462966002,1422.7228382580818,1429.6691240398693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.112465201442769e-13,-2.005624746842912e-13,-4.867010986900553e-15,5.6633044900008125,5.663304490000827,5.663304490000828,-12.26,5.916844820692905,-46.13254098662189,-7.547258364823873,0.0,-75.90148785656758,-7.547258364823873,0.0,-75.90148785656758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1423.5699462966002,1422.7228382580818,1429.6691240398693,73.46474602,73.46474602,73.46474602,1423.5699462966002,1422.7228382580818,1429.6691240398693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.2979195806527198e-13,-2.005624746842912e-13,-4.867010986900553e-15,5.6633044900008125,5.663304490000827,5.663304490000828,-12.26,-11.560000000000002,-46.13254098662189,-7.547258364823873,-6.13466990081941,-75.90148785656758,-7.547258364823873,-6.13466990081941,-75.90148785656758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.55668122,12.21546705,15.01342319,0.0,0.0,0.0,1423.5699462966002,1422.7228382580818,1429.6691240398693,73.46474602,73.46474602,73.46474602,1423.5699462966002,1422.7228382580818,1429.6691240398693,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,-1.2979195806527198e-13,-2.005624746842912e-13,-4.867010986900553e-15,5.6633044900008125,5.663304490000827,5.663304490000828,-12.26,-11.560000000000002,-46.13254098662189,-7.547258364823873,-6.13466990081941,-75.90148785656758,-7.547258364823873,-6.13466990081941,-75.90148785656758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
