natgas_SE,ethane_SE,natgas_demand_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
14.058029999999999,4987.44331878,26.614711219999997,86.55,169.9262060605,12.952084172065252,5000.0,14.809897722455895,38.59044102616005,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,58.06537833231503,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,58.06537833231503,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,13.297953481644974,5000.0,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,0.0,5000.0,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,0.0,5000.0,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,68.32121440560877,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-4.700476796691511,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,0.0,5000.0,14.93941856417655,55.38,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,0.0,5000.0,14.93941856417655,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,0.0,5000.0,14.93941856417655,24.64,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,13.297953481644974,5000.0,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,13.297953481644974,5000.0,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,13.297953481644974,5000.0,15.20537763380945,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,126.40276705714136,12.952084172065252,5000.0,14.809897722455899,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,169.9262060605,9.972880001280538,5000.0,14.839689764163744,68.32121440560877,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,4987.44331878,26.614711219999997,86.55,86.4192,9.972880001280538,5000.0,14.839689764163744,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
