natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,ethane_SE,ethane_MIDAT,ethane_NE,ethylene_SE,ethylene_MIDAT,ethylene_NE,biowood_SE,biowood_MIDAT,biowood_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
-16.29343797401964,-25.873997492913286,-31.50815965364909,-16.29343797401964,-25.873997492913286,-31.50815965364909,8112.123911620558,7609.9514931645335,8497.573951904416,73.46474602,73.46474602,73.46474602,7132.54272090093,6630.370302444906,7517.99276118479,109.07241997636086,103.13200194865284,79.99999999999999,109.07241997636086,103.13200194865284,79.99999999999996,90.25412199939124,58.41950242111431,61.32420012175226,55.98761040640475,43.007721832290486,46.06969013463837,-268.31919532343403,-242.13886753817494,-256.4647078515981,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-16.29343797401964,-25.87399749291329,-31.508159653649102,-16.29343797401964,-25.87399749291329,-31.508159653649102,8557.860934164735,7609.951493164533,8497.573951904416,73.46474602,73.46474602,73.46474602,7578.279743445109,6630.370302444905,7517.99276118479,109.07241997636086,103.13200194865284,79.99999999999999,109.07241997636086,103.13200194865284,79.99999999999994,90.25412199939124,58.41950242111431,61.32420012175226,55.98761040640475,43.00772183229048,46.06969013463837,-268.31919532343403,-242.1388675381749,-256.46470785159806,-8955.171525263915,-8955.171525263915,-8955.171525263915,-8955.171525263915,-8955.171525263915,-8955.171525263915,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-16.29343797401964,-25.87399749291329,-31.50815965364909,-16.29343797401964,-25.87399749291329,-31.50815965364909,8112.123911620558,7609.951493164533,8497.573951904416,73.46474602,73.46474602,73.46474602,7132.54272090093,6630.370302444905,7517.99276118479,109.07241997636086,103.13200194865284,79.99999999999999,109.07241997636086,103.13200194865284,79.99999999999996,90.25412199939124,58.41950242111431,61.32420012175226,55.98761040640475,43.00772183229048,46.06969013463837,-268.31919532343403,-242.1388675381749,-256.4647078515981,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-16.29343797401964,-25.873997492913286,-31.50815965364909,-16.29343797401964,-25.873997492913286,-31.50815965364909,8112.123911620558,8500.682715179088,8497.573951904416,73.46474602,73.46474602,73.46474602,7132.54272090093,7521.101524459461,7517.99276118479,109.07241997636086,103.13200194865284,79.99999999999999,109.07241997636086,103.13200194865284,79.99999999999996,90.25412199939124,58.41950242111431,61.32420012175226,55.98761040640475,43.007721832290486,46.06969013463837,-268.31919532343403,-242.1388675381749,-256.4647078515981,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,-8955.171525263911,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-16.29343797401964,-25.87399749291332,-33.671829125786616,-16.29343797401964,-25.87399749291332,-33.671829125786616,8112.123911620558,7609.951493164533,8422.443141006606,73.46474602,73.46474602,73.46474602,7132.54272090093,6630.370302444905,7442.861950286978,109.07241997636086,103.13200194865276,79.99999999999999,109.07241997636086,103.13200194865276,79.99999999999991,90.25412199939124,58.41950242111431,39.95218264523117,55.98761040640475,43.00772183229048,45.64224978510796,-268.31919532343403,-242.1388675381749,-255.25801511511173,-8881.70436959094,-8881.70436959094,-8881.70436959094,-8881.70436959094,-8881.70436959094,-8881.70436959094,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-16.29343797401964,-57.455336964526865,-37.68095170291535,-16.29343797401964,-57.455336964526865,-37.68095170291535,8135.491260307265,6563.393091657415,8378.373506747126,73.46474602,73.46474602,73.46474602,7155.910069587638,5583.811900937788,7398.792316027499,108.48105625386945,79.99999999999996,79.99999999999996,108.48105625386945,79.99999999999999,79.99999999999999,90.25412199939124,0.0,22.5472138495198,55.98761040640475,10.937353312143605,41.43430028403077,-269.5594715870485,-138.61858023540017,-241.25384255255912,-17721.92564925923,-17721.92564925923,-17721.92564925923,-17721.92564925923,-17721.92564925923,-17721.92564925923,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-22.49959346478059,-42.92699561453471,-39.70107209048853,-22.49959346478059,-42.92699561453471,-39.70107209048853,8915.688038447528,8321.683044888554,8297.111838295794,73.46474602,73.46474602,73.46474602,7936.1068477279005,7342.101854168927,7317.530647576165,97.60046469902932,79.99999999999999,79.99999999999999,97.60046469902932,79.99999999999994,79.99999999999997,47.01622413137367,0.0,0.0,53.7123657251032,35.89305037330877,41.43430028403077,-279.3404837021017,-222.80830730464263,-241.50208758506284,-6728.506779585344,-6728.506779585344,-6728.506779585344,-6728.506779585344,-6728.506779585344,-6728.506779585344,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-17.81311612421934,-42.926995614534704,-39.70107209048853,-17.81311612421934,-42.926995614534704,-39.70107209048853,8412.117625626033,7229.6055124891545,8297.111838295794,73.46474602,73.46474602,73.46474602,7432.536434906406,6250.024321769527,7317.530647576165,111.721589624283,79.99999999999999,79.99999999999999,111.721589624283,79.99999999999997,79.99999999999997,47.01622413137367,0.0,0.0,53.7123657251032,35.89305037330877,41.43430028403077,-276.88151789241977,-222.80830730464263,-241.50208758506284,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-22.369413538653895,-42.926995614534704,-39.70107209048853,-22.369413538653895,-42.926995614534704,-39.70107209048853,8412.117625626033,8321.683044888554,8297.111838295794,73.46474602,73.46474602,73.46474602,7432.536434906406,7342.101854168927,7317.530647576165,97.99271816917525,79.99999999999999,79.99999999999999,97.99271816917525,79.99999999999997,79.99999999999997,47.01622413137367,0.0,0.0,53.7123657251032,35.89305037330877,41.43430028403077,-279.2721790962772,-222.80830730464263,-241.50208758506284,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-17.813116124219338,-42.926995614534704,-39.70107209048853,-17.813116124219338,-42.926995614534704,-39.70107209048853,8412.117625626033,7229.6055124891545,8297.111838295794,73.46474602,73.46474602,73.46474602,7432.536434906406,6250.024321769527,7317.530647576165,111.72158962428301,79.99999999999999,79.99999999999999,111.72158962428301,79.99999999999997,79.99999999999997,47.01622413137367,0.0,0.0,53.7123657251032,35.89305037330877,41.43430028403077,-276.88151789241977,-222.80830730464263,-241.50208758506284,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-20.15635479449997,-43.83086489323282,-39.70107209048853,-20.15635479449997,-43.83086489323282,-39.70107209048853,8288.397298178394,8328.567634251629,8297.111838295794,73.46474602,73.46474602,73.46474602,7308.816107458766,7348.986443532002,7317.530647576165,104.66102716165614,79.99999999999997,79.99999999999999,104.66102716165614,79.99999999999999,79.99999999999997,47.01622413137367,0.0,0.0,53.71236572510319,34.340451397370174,41.43430028403077,-278.1110007972608,-217.57050995072044,-241.50208758506284,-7412.453649003009,-7412.453649003009,-7412.453649003009,-7412.453649003009,-7412.453649003009,-7412.453649003009,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-26.55706254440467,-30.608665497112572,-26.347216052563958,-26.55706254440467,-30.608665497112572,-26.347216052563958,8348.934872647353,7599.067978090302,8297.111838295794,73.46474602,73.46474602,73.46474602,7369.353681927725,6619.486787370674,7317.530647576165,85.37464483688443,104.53094057891124,120.23735860479003,85.37464483688443,104.81861181178795,120.23735860479003,47.01622413137367,0.0,0.0,53.71236572510319,35.89305037330877,41.43430028403077,-281.4694127495731,-242.1388675381749,-234.49540153102575,-3766.3359400391128,-3766.3359400391128,-3766.3359400391128,-3766.3359400391128,-3766.3359400391128,-3766.3359400391128,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-17.81311612421934,-34.916930178614756,-26.393242791862406,-17.81311612421934,-34.916930178614756,-26.393242791862406,8266.235063775053,8321.683044888554,8310.26429617199,73.46474602,73.46474602,73.46474602,7286.653873055426,7342.101854168927,7330.683105452364,111.721589624283,97.8939412796638,119.11347973377075,111.721589624283,97.8939412796638,119.11347973377075,47.95654861400114,0.0,3.6493378247458494,53.7123657251032,35.89305037330877,41.43430028403077,-276.88151789241977,-231.69628846892246,-234.65092763947652,-4306.645853139768,-4306.645853139768,-4306.645853139768,-4306.645853139768,-4306.645853139768,-4306.645853139768,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-17.81311612421934,-42.926995614534704,-36.896358223979064,-17.81311612421934,-42.926995614534704,-36.896358223979064,8266.235063775053,7229.6055124891545,8378.373506747126,73.46474602,73.46474602,73.46474602,7286.653873055426,6250.024321769527,7398.792316027499,111.721589624283,79.99999999999999,82.36410884476223,111.721589624283,79.99999999999997,82.36410884476223,49.36703533794235,0.0,22.5472138495198,53.7123657251032,35.89305037330877,41.43430028403077,-276.88151789241977,-222.80830730464263,-240.84217118427873,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,-6728.506779585339,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-18.037651283638283,-42.926995614534704,-37.68095170291535,-18.037651283638283,-42.926995614534704,-37.68095170291535,8268.35870610733,8321.683044888554,8378.373506747126,73.46474602,73.46474602,73.46474602,7288.777515387703,7342.101854168927,7398.792316027499,111.04502835963662,79.99999999999997,79.99999999999999,111.04502835963662,79.99999999999999,79.99999999999996,50.30735982056982,0.0,22.5472138495198,53.7123657251032,35.89305037330877,41.43430028403077,-276.99933010828266,-222.80830730464263,-241.25384255255912,-6754.443272052979,-6754.443272052979,-6754.443272052979,-6754.443272052979,-6754.443272052979,-6754.443272052979,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
