case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,1.1038077758498186e12
missing,all,cost,all,all,all,Cost,VariableCost,missing,5.261911141219253e11
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.629998889971744e12
