natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,ethanol_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-55.27981904078392,21.98,138.03253474038928,155.0,569.613879828454,569.613879828454,10.432150001454797,4262.386915194029,7397.312872025317,11.928510693289319,-604.4206713212719,170.60777126612336,94.95991,335.8085547529274,-194.9265652913423,51.032022748596944,97.34841,349.7795928035954
-89.32413398726278,21.98,103.98821979391042,155.0,569.6138798284538,569.6138798284538,10.432150001454797,4262.386915194029,7397.312872025317,11.928510693289319,-604.420671321272,170.60777126612336,94.95991,335.8085547529274,-194.92656529134229,51.03202274859699,97.34841,349.7795928035954
-55.27981904078392,21.98,138.03253474038928,155.0,569.6138798284537,569.6138798284537,10.432150001454797,4262.386915194029,7397.312872025317,11.928510693289319,-604.420671321272,170.60777126612336,94.95991,335.8085547529274,-194.9265652913423,51.032022748596944,97.34841,349.7795928035954
-89.32413398726277,21.98,103.98821979391043,155.0,569.613879828454,569.613879828454,10.432150001454797,4262.386915194029,7397.312872025317,11.928510693289319,-604.4206713212719,170.60777126612336,94.95991,335.8085547529274,75.68131,321.6398980399393,97.34841,349.7795928035954
-89.32413398726278,21.98,103.98821979391042,155.0,569.6138798284538,569.6138798284538,10.432150001454797,3577.5666677242734,6712.492624555562,11.928510693289319,-604.420671321272,122.36285260010237,94.95991,335.8085547529274,75.68131,321.6398980399393,97.34841,349.7795928035954
-89.32413398726277,21.98,103.98821979391043,155.0,569.6138798284541,569.6138798284541,10.432150001454797,3577.5666677242757,6712.492624555564,11.928510693289319,-604.4206713212719,122.36285260010251,94.95991,335.8085547529274,-194.92656529134223,51.03202274859703,97.34841,349.7795928035954
-87.99588646593239,21.98,105.3164673152408,155.0,569.6138798284538,569.6138798284538,10.432150001454797,3577.5666677242734,6712.492624555562,11.928510693289319,-604.420671321272,122.36285260010237,94.95991,335.8085547529274,75.68131,321.6398980399393,97.34841,349.7795928035954
-88.21331011124273,21.98,105.09904366993047,155.0,568.7068162399605,568.7068162399605,10.160817986087503,4253.832452672497,7388.7584095037855,11.618259513399348,-604.4206713212719,170.04437507667996,94.95991,335.8085547529274,-195.3804575429308,50.57813049700847,97.34841,349.7795928035954
-54.625302655504804,21.98,138.6870511256684,155.0,569.8587055644338,569.8587055644338,0.0,1291.9903240135177,4426.916280844806,11.719867693260223,-604.420671321272,-38.46100447108633,94.95991,335.8085547529274,-193.4022913573678,52.55629668257147,97.34841,349.7795928035954
-87.3413700806533,21.98,105.9709837005199,155.0,569.8587055644336,569.8587055644336,0.0,3588.786638101741,6723.712594933029,11.719867693260223,-604.420671321272,123.3460562503431,94.95991,335.8085547529274,-193.40229135736783,52.55629668257143,97.34841,349.7795928035954
-54.62530265550481,21.98,138.6870511256684,155.0,569.8587055644336,569.8587055644336,0.0,1291.9903240135168,4426.916280844805,11.719867693260223,-604.420671321272,-38.46100447108641,94.95991,335.8085547529274,75.68131,321.6398980399393,97.34841,349.7795928035954
