case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.2029686003449077e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,1.0136664038162277e11
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,2.2166350041611353e11
