corn_NCEN,corn_CEN,bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,ethanol_CA,ethanol_NW,ethanol_SW,ethanol_TX,ethanol_NCEN,ethanol_CEN,ethanol_SE,ethanol_MIDAT,ethanol_NE,ethylene_CA,ethylene_NW,ethylene_SW,ethylene_TX,ethylene_NCEN,ethylene_CEN,ethylene_SE,ethylene_MIDAT,ethylene_NE,gasoline_CA,gasoline_NW,gasoline_SW,gasoline_TX,gasoline_NCEN,gasoline_CEN,gasoline_SE,gasoline_MIDAT,gasoline_NE,ethylene_demand_CA,ethylene_demand_SW,ethylene_demand_NW,ethylene_demand_TX,ethylene_demand_NCEN,ethylene_demand_CEN,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,gasoline_demand_CA,gasoline_demand_SW,gasoline_demand_NW,gasoline_demand_TX,gasoline_demand_NCEN,gasoline_demand_CEN,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,natgas_CA,natgas_NW,natgas_SW,natgas_TX,natgas_NCEN,natgas_CEN,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_TX,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,elec_CA,elec_NW,elec_SW,elec_TX,elec_NCEN,elec_CEN,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_TX,h2_NCEN,h2_CEN,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_TX,co2_captured_NCEN,co2_captured_CEN,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE
155.0,155.0,33.0939356646704,41.239319871945725,36.1232508611614,31.069299646847124,42.0068470253583,40.3624053178648,31.012196989774605,35.683072607009386,38.196795914574444,72.45682714413165,66.82911903702198,60.89799185685793,60.21984779128903,61.483714590986395,63.15258767901786,58.955130584962454,58.39572103404226,63.038606719612815,36.06388362416948,38.53768593082143,37.519017133940906,35.822592428614286,34.58216329053871,35.42468453473344,26.308205765020194,25.35325927081486,28.761910596699614,-16.246119631330963,-11.933835524151915,-13.943749722411157,-17.467135915354035,60.96739072695273,60.65512564998628,-17.59565448108653,-14.76953693749122,-12.649715165833396,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,-142.79656283085916,-139.7064785721158,-151.3496539707666,-152.0981392104508,-153.84835983759956,-154.01670292655524,-153.34128004875322,-166.39721633095493,-176.12231783174096,-0.0,-0.0,-0.0,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,985.8530742314382,-0.0,-142.79656283085916,-151.3496539707666,-139.7064785721158,-152.0981392104508,-153.84835983759956,-154.01670292655524,-153.34128004875322,-166.39721633095493,-176.12231783174096,15.9025261735395,15.211116096992308,13.164068462814404,13.353982777000954,14.920681217554911,15.045944612738955,12.435763960911205,11.962140394375492,14.46360916552619,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,128.5740861415918,124.61662280007344,131.48540581351676,134.83070681042648,148.9525436455513,141.83964168927554,135.9897678252759,138.33573293426366,132.02841200436097,16.153204288137832,15.270463256792484,15.485244501437007,16.945209231949644,21.33190443867273,22.871546196592192,16.014118648762015,16.352802558257906,16.29601996892285,2.5164448421661434,4.857461152353661,-4.456898372592566,-4.999321594398779,-6.090462007704316,-6.199426650204308,-6.094983328953147,-16.154325211145014,-23.196701251479716
155.0,155.0,33.08897758902708,41.24391152388047,36.1523054976431,31.118427612421993,42.00546975885339,40.364662404561045,31.047344679193056,35.72087589906143,38.2268971816616,72.55624327564998,66.86156145195078,60.94731591922645,60.25188514231381,61.51399733234936,63.1663923672328,58.993323868417086,58.45920115742096,63.10525966969215,36.035623994681345,38.50857758962295,37.53351946842311,35.837969219636655,34.565099366224,35.398386206511766,26.2947166668897,25.387238433493128,28.816618886832256,-18.355230625701633,-13.98124074185593,-16.12501976606779,-19.691893748783333,64.64957130813721,64.29573809308795,-19.845142589294394,-17.05185346144445,-14.827612731139013,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,-151.72486183659788,-148.64958547525413,-160.24687911885732,-160.99399502719743,-162.74467571299314,-162.91314016607535,-162.23674124925972,-175.2926320888799,-185.41141399936959,-0.0,-0.0,-0.0,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,1045.6565364227504,-0.0,-151.72486183659788,-160.24687911885732,-148.64958547525413,-160.99399502719743,-162.74467571299314,-162.91314016607535,-162.23674124925972,-175.2926320888799,-185.41141399936959,15.926269007147754,15.215074874187879,13.164054195784061,13.351158017533589,14.920159576873804,15.045932940440725,12.431055315599714,11.957313951204485,14.493417999320032,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,155.3318184110841,150.79097171483,159.29295550535676,163.3515290552544,180.4790290719848,171.84341094574557,164.70923641890272,167.4917882647536,159.80186433622438,17.076508097408578,16.138829056419713,16.39541512496593,17.71570086867476,22.28154144419485,23.804019477947094,16.89072794854393,17.248268697319702,17.250766173917725,2.4958284759727327,4.819292227331104,-4.457501618606709,-4.999321353150429,-6.090449987432376,-6.199426931065044,-6.094978726624643,-16.154304454076303,-23.492280673478152
155.0,155.0,33.078126799828254,41.2470174490987,36.17601852756575,31.159125558597342,42.00259740181411,40.362672266574485,31.074765696589147,35.75398837385846,38.253932686630066,72.65028399306287,66.88878734234163,61.012197723061874,60.278785167235675,61.534638326752635,63.167764329517624,59.0250392590637,58.52624520974453,63.17810009844854,36.01022345893137,38.47982157708371,37.5470727192036,35.84854665537735,34.52738131459,35.346969989026384,26.274756138823033,25.41935015862847,28.880765740419875,-20.98906797500824,-16.553791521731423,-18.854517423481727,-22.480871076544535,69.37522147334126,68.97046231055576,-22.662302342344358,-19.906649004823848,-17.54959169943701,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,-163.13469029061545,-160.06840630816754,-171.63959926967388,-172.39195117193705,-174.1443098501473,-174.3104356102999,-173.63490313711316,-186.691430283917,-196.8270612490081,-0.0,-0.0,-0.0,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,1122.271101316638,-0.0,-163.13469029061545,-171.63959926967388,-160.06840630816754,-172.39195117193705,-174.1443098501473,-174.3104356102999,-173.63490313711316,-186.691430283917,-196.8270612490081,15.9765019461923,15.241635144111886,13.167665270673497,13.35445074864688,14.932091733665894,15.046034483291033,12.435372520349988,11.96471453173055,14.53648142953645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,188.54575457104733,183.42316161446894,193.98644325438633,198.93525263960802,219.81459586316583,209.27714269246275,200.54097299919025,203.84561779225274,194.42739560681792,17.901151066437173,16.941805453659093,17.25370002580176,18.51570866721704,23.185207177203772,24.667486164483677,17.718706812070202,18.089021415472736,18.12599227912394,2.4941629205670695,4.805925033405132,-4.453444082833568,-4.999318319114299,-6.090366233631569,-6.199422440621507,-6.094971294085505,-16.154296844218923,-23.499528073792135
155.0,155.0,33.08087042886949,41.244958178923255,36.162520427581576,31.134193482750977,42.0030940673633,40.364263185526845,31.0580014206673,35.737710528028174,38.24027355085985,72.65261793570299,66.8752924855299,60.97491184153633,60.262080910313394,61.52752738701502,63.17130985210806,59.00638428433382,58.50110817240522,63.13889759126277,36.02275591018322,38.49418801390018,37.53764557084996,35.836650550757334,34.560195313842065,35.38808894118785,26.27507121684485,25.404981289038922,28.843554977609767,-19.80805915225314,-15.38883177672509,-17.62180057360353,-21.223797628056577,67.21228736145581,66.83407976236711,-21.393556246685794,-18.619425825676643,-16.323498578928948,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,-157.94200746140285,-154.8787514482049,-166.4577214663649,-167.20321496719768,-168.95467471866272,-169.12295013785948,-168.44608209197742,-181.50173520398732,-191.8726797239478,-0.0,-0.0,-0.0,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,1087.3999290066934,-0.0,-157.94200746140285,-166.4577214663649,-154.8787514482049,-167.20321496719768,-168.95467471866272,-169.12295013785948,-168.44608209197742,-181.50173520398732,-191.8726797239478,15.962762210966373,15.240230172078151,13.161550232987127,13.34835945647429,14.921154272518846,15.045973417082893,12.42885707354567,11.954077609204528,14.497984255193503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,173.62819172475668,168.67093983221122,178.29517461167825,182.842935711276,202.0331331865796,192.34716861205453,184.36768371085518,187.44274677049478,178.81853695672697,17.75553183807117,16.81595400507698,17.119960264980858,18.249648303888325,22.93506468458478,24.414273617069146,17.482861260201087,17.849545575635137,17.951734354776427,2.495972567639589,4.8074940381970075,-4.458693845532839,-4.999319349335572,-6.090444907171099,-6.199427936125133,-6.094974406761598,-16.1542822237597,-23.683868721262897
155.0,155.0,33.03311485301038,41.24928901142074,36.243251035765866,31.237185473040682,41.9844008461409,40.35023296422588,31.118127863450063,35.845689546996525,38.33407325957709,73.09847105388721,66.9743965805912,61.13156653533503,60.27684916335147,61.559655536499044,63.11526736736258,59.072778431564174,58.75559729128735,63.36192568978517,35.93889190315147,38.40181794197412,37.5404804184764,35.822006514917774,34.44329022766495,35.22721830663524,26.116450267512054,25.433683374452357,28.936148192891142,-48.20382322935775,-43.46475366003008,-47.406464606637456,-51.7587678840808,117.15223291421061,116.82743892304804,-50.51057666485377,-48.145526177525724,-44.44953083000635,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,-278.90513751878007,-275.85327554561513,-287.4034961827349,-288.1459352833715,-289.89879200731923,-290.0670343832808,-289.3897105386914,-302.4459367223625,-313.14543068064216,-0.0,-0.0,-0.0,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,1900.407759723398,-0.0,-278.90513751878007,-287.4034961827349,-275.85327554561513,-288.1459352833715,-289.89879200731923,-290.0670343832808,-289.3897105386914,-302.4459367223625,-313.14543068064216,15.974196490530778,15.245660913972934,13.161140961898967,13.341775007281488,14.921371567464478,15.045990165112368,12.426667485410936,11.95472581420921,14.51289343759551,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,532.2412937557096,523.7445971759453,555.4244823298251,569.6373722260083,606.786942228557,599.2531280017581,552.8902053842006,561.5259419999251,535.0896300856037,24.644090186165815,23.462873874223423,24.17572354539436,25.930035461218626,30.917939904835855,32.42413775314247,24.76650938731588,25.162102099671873,24.84878519966089,2.483210293090813,4.783084791497028,-4.460053398024511,-4.999317960629729,-6.090438016133767,-6.199427436987615,-6.0949736646656945,-16.154271716720896,-23.932865922911084
155.0,155.0,33.067522043255316,41.249019527473166,36.20245865465536,31.17590889775534,41.9996316872879,40.362151342621736,31.107652782408177,35.78781661444856,38.276511099750955,72.92474522251106,66.91575273182279,61.05907007765413,60.29301938230723,61.55057116397084,63.17088852720533,59.049892607999006,58.601298776941775,63.219851821112314,35.99190205034264,38.45640054131344,37.55769508771808,35.84007796023108,34.52223780382356,35.335011778530045,26.29737809448202,25.464651230641554,28.905980870989346,-24.20921546449809,-19.715548967371056,-22.199333006362416,-25.9177007900381,74.47730809893466,74.28124351298025,-25.401624275432166,-22.684553901551695,-20.197273537813714,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,-175.79787566206576,-172.7381836925391,-184.3163187469588,-185.06622289778016,-186.81861972970128,-186.9869446869758,-186.3096787428343,-199.36493412051934,-209.58729602824027,-0.0,-0.0,-0.0,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,1207.4850340336673,-0.0,-175.79787566206576,-184.3163187469588,-172.7381836925391,-185.06622289778016,-186.81861972970128,-186.9869446869758,-186.3096787428343,-199.36493412051934,-209.58729602824027,15.972155925876972,15.249670211271098,13.165639032304346,13.343547906510718,14.921448741057965,15.045927619578585,12.426869538980407,11.950132683491729,14.544493002211686,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,229.09684637378646,223.35598646252691,236.4796348972491,242.51277946776747,258.32387312141447,255.11570372746093,235.43340553256357,239.23340055448028,228.07750299279448,18.827640243330254,17.849527195708372,18.280238738167498,19.48454560876964,24.03373803474214,25.67931958176522,18.49199447053707,18.853321953853147,18.964817375705234,2.5036846322306494,4.8129299634777345,-4.453906379230438,-4.999310104738887,-6.090346173069155,-6.199420806721678,-6.0949695397403625,-16.15428221591588,-23.56227421135229
155.0,155.0,33.08643594335863,41.24962913129999,36.18970018631487,31.15379558903324,42.007163521522855,40.36804801422032,31.105265023637894,35.765678197527855,38.24988086136733,72.63504834134093,66.89524401293147,61.02127462467892,60.29074138534109,61.544856620515425,63.18625559911964,59.041354471635266,58.54703917329331,63.14027532325809,36.018777924806116,38.489748057636874,37.55877647567861,35.84479660716923,34.56702259450809,35.390707907925844,26.365418475479714,25.463601475693356,28.851852472293974,-20.5407994594936,-15.996200158068264,-18.231482283331573,-21.855798318737996,67.5836189671664,67.35915776241445,-21.432006677365756,-18.689807150364636,-16.40816959401548,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,-158.9693295838914,-155.9255884618465,-167.48376652212625,-168.22741895591244,-169.97923051490972,-170.14674934984666,-169.47151119301947,-182.5263304421154,-192.89550291817105,-0.0,-0.0,-0.0,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,1094.282007007967,-0.0,-158.9693295838914,-167.48376652212625,-155.9255884618465,-168.22741895591244,-169.97923051490972,-170.14674934984666,-169.47151119301947,-182.5263304421154,-192.89550291817105,15.996301436190164,15.262211522649412,13.16638283549615,13.35038865785847,14.924892498479094,15.046044479974324,12.436799575110818,11.957912158398706,14.529954784750409,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,182.91769156697706,176.49025280468305,186.2229262200769,190.9910365870711,203.28858801852832,200.9043802900852,185.23888481853368,188.56028602035866,179.9670584547316,17.886772815349314,16.923861952228638,17.251059672997066,18.481069994421677,22.90236752968372,24.540685901117016,17.42005643971517,17.820208744092895,17.998264374545016,2.4985639246853024,4.792083042148296,-4.459657973284871,-4.9993181089373655,-6.090442896395509,-6.199426287194109,-6.094976498626357,-16.15429516902715,-23.67808445649575
155.0,155.0,33.06983429855275,41.25508154850862,36.25129721643277,31.28037306437768,42.00059198577006,40.364470268241874,31.155625138207057,35.83946240806053,38.308733849238784,72.94624322039871,66.96137711112141,61.14732044564754,60.34874131590452,61.58283726290095,63.18243231683717,59.09944353827917,58.69880446300799,63.272917666291995,35.968763857196706,38.43530171933355,37.575902725384665,35.89008075742216,34.5182214537154,35.31204141503405,26.298714560713062,25.51516019893611,28.92805314738759,-29.616201600858012,-25.0608430274105,-27.875734657304918,-31.70573133875775,83.6577972378237,83.40987386186606,-31.03382940367043,-28.337294123628002,-25.58957561989496,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,-197.7564993640495,-194.72039064701042,-206.26605272839709,-207.0086966777674,-208.75805092403792,-208.92535244147012,-208.2514178822442,-221.30900307743832,-231.77597981982996,-0.0,-0.0,-0.0,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,1354.958759566845,-0.0,-197.7564993640495,-206.26605272839709,-194.72039064701042,-207.0086966777674,-208.75805092403792,-208.92535244147012,-208.2514178822442,-221.30900307743832,-231.77597981982996,16.010466554692655,15.266640948133624,13.161609132907959,13.363245381366058,14.92604165729903,15.046032558798473,12.443134532566491,11.977586760998657,14.560494185770512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,297.52257456246355,291.1957614751532,308.62608870510684,316.52354348269535,336.116819629569,332.9860650224999,307.0141658356085,311.1036581260377,296.49758488837404,19.899554423080495,18.798634619003384,19.080294444136214,20.79781747723326,25.36509022778571,26.99008900989202,19.69202770174222,20.053436123794302,20.10541628461864,2.494251144793723,4.779361511310712,-4.463226035894446,-4.999331485043948,-6.090425394314404,-6.199425899114752,-6.0949710124481635,-16.154298920820587,-23.751169016365267
155.0,155.0,32.98991534180797,41.194175846879304,35.90985472071207,30.696694761947544,41.992202682956126,40.31599653639687,30.703595466341348,35.44099388198527,38.043579041349815,71.83160293989971,66.63342694101574,60.67763989723828,60.020832348839996,61.24793516476093,63.0412338881556,58.69061693491029,58.06116813933334,62.77644868715461,36.078612126335315,38.58446227068945,37.36500492915463,35.622359987337965,34.54433984947956,35.416600911389644,26.214672645788205,25.00866657299193,28.392553197735776,-10.277363613300736,-6.099892878696971,-7.829836044954209,-11.297720990220615,52.124293926133376,51.94415973196534,-11.165342233236917,-8.192179911725532,-6.33606729204368,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,-121.65162896303646,-118.63938060722954,-130.36503109447696,-131.12588907627102,-132.87836507534766,-133.04841877043697,-132.36082066629749,-145.38884250086898,-154.34568908750992,-0.0,-0.0,-0.0,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,844.9008431447421,-0.0,-121.65162896303646,-130.36503109447696,-118.63938060722954,-131.12588907627102,-132.87836507534766,-133.04841877043697,-132.36082066629749,-145.38884250086898,-154.34568908750992,15.37325703144338,14.848355147983323,13.095812907571307,13.33445050762353,14.912782437426355,15.04574426997906,12.37663356172667,11.767632768050639,13.758554574439385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51.93375057144985,50.37398814412191,52.46776226977337,53.81399538182837,57.207105921389505,56.60889410440352,52.19699856184285,53.226509329666136,50.976632373675535,15.299372020835342,14.59021862356048,14.545118382416092,15.699035054977603,19.88839065889339,21.493886730637616,14.818991092438614,15.125781871705248,15.536871937751071,2.5680173038901337,4.877419704622072,-4.455140631792629,-4.999333642970656,-6.090362194450395,-6.199419619368073,-6.094968977422738,-16.15433619769186,-22.689790729875106
155.0,155.0,32.97431352308054,41.18899887690087,35.89234054233985,30.66486497317252,41.99200579737208,40.31336682217901,30.674032501841484,35.42360288762379,38.03073163594316,71.67971641784112,66.6183558647875,60.648383411185854,60.02277288606126,61.24811931424867,63.04976845064896,58.6884543945694,58.04990209941247,62.73562230897057,36.06111942362514,38.574782801912946,37.33813289084817,35.59991564310102,34.54306170371355,35.41760676199858,26.19364642014781,24.9802946321318,28.330503641436717,-10.048596460410531,-5.878295207722142,-7.594861535549538,-11.066013988784649,52.00414950223602,51.82641799878245,-10.93962542748181,-7.953167117289409,-6.106225980735641,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,-121.28304955816694,-118.25718173661382,-130.01108389207062,-130.7928641945759,-132.55326267188178,-132.7216032935925,-132.02393052893936,-145.04878113691177,-153.7368714723243,-0.0,-0.0,-0.0,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,842.7035461667543,-0.0,-121.28304955816694,-130.01108389207062,-118.25718173661382,-130.7928641945759,-132.55326267188178,-132.7216032935925,-132.02393052893936,-145.04878113691177,-153.7368714723243,15.195946309910486,14.631167060252189,12.946847785869748,13.304640453864716,14.920842414439123,15.045981120044525,12.328035485560171,11.703596816811775,13.436590797633716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,48.8886369361371,47.47178434425714,49.35499825177895,50.62586027749205,53.82878553065157,53.251516282858404,49.103052689426704,50.06370625507391,47.96678481773197,15.019834967947917,14.358275487875677,14.29453724662436,15.583639203309081,19.687026042625345,21.27301933072958,14.657087593032944,14.942580132904377,15.33417782949379,2.57191928811669,4.886151762875207,-4.457953541256105,-4.999335075275988,-6.090443546277713,-6.1994259876047035,-6.094980646745308,-16.1543599525123,-22.5250032759878
