commodity,zone,component_id,component_type,variable,segment,time,value
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,5,0.00030467387233716413
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,6,0.0003027875151236624
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,7,0.0003149311477637698
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,8,0.0002939312268027565
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,9,0.0002962472228238653
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,10,0.00029676665149935177
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,11,0.00029597745599199845
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,12,0.0002980848110925323
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,13,0.0002986632347085196
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,14,0.0002991881915520887
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,15,0.0003010392687000011
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,16,0.00030140133079527347
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,17,0.00029995458721799207
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,18,0.0002973589583070315
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,19,0.00029829059890200323
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,20,0.00029810503284433067
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,21,0.00030011598099197786
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,22,0.00030163804702494575
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,23,0.0003032397975392192
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,24,0.00030436138189658034
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,25,0.0003055430058000029
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,26,0.00030606277097347144
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,27,0.00030696468096970045
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,28,0.00030681507853473904
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,29,0.00030582795842314694
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,30,0.0003043757745986274
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,31,0.00029653914559180284
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,32,0.000296641462974556
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,33,0.0002974680272336842
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,34,0.0002981659094612212
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,35,0.00029698159947390084
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,36,0.00029890265805701695
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,37,0.00029933103891401194
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,38,0.00029930805882820227
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,39,0.0003012087124249262
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,40,0.0003019664322428392
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,41,0.00030058345745767845
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,42,0.0002978729548515763
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,43,0.000298531612248665
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,44,0.0002982955563139209
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,45,0.00030053939778291517
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,46,0.00030260520162719726
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,47,0.0003039059990651476
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,48,0.0003040497887219864
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,49,0.0003014498995023351
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,50,0.0003006548599119361
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,51,0.0003003585165347122
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,52,0.0003001093536128359
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,53,0.0002995500553580781
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,54,0.00029640783258652446
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,55,0.00028720285876889277
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,56,0.0002865527694018356
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,57,0.0002882558039851544
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,58,0.0002908110826948856
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,59,0.00029043225434899795
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,60,0.0002915658835533905
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,61,0.0002926354310260891
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,62,0.0002932571775798218
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,63,0.000293882823880825
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,64,0.0002935741804353668
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,65,0.00029159726999005955
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,66,0.0002894587769756927
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,67,0.00029165820532157114
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,68,0.0002939784084763148
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,69,0.0002954353626602042
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,70,0.00029881150915308933
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,71,0.0003009927845302235
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,72,0.00030341899083805257
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,73,0.0003057280823524683
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,74,0.0003054531755528116
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,75,0.0003058788027086761
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,76,0.00030559998869687913
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,77,0.00030386773885002525
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,78,0.00030066867159058986
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,79,0.0002918541856360977
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,80,0.0002900257635747768
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,81,0.0002908371493800544
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,82,0.0002932993045386821
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,83,0.0002926998786260551
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,84,0.0002939148266479966
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,85,0.00029469851562657516
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,86,0.0002935443828104657
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,87,0.00030120270858548795
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,88,0.0002950764899503556
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,89,0.00029331192321165983
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,90,0.00029078334559516536
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,91,0.000292666528040901
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,92,0.0002958574062301143
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,93,0.0002967106756584621
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,94,0.0002990639183954277
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,95,0.00030114365488582734
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,96,0.00030363099461705304
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,97,0.00030442485973195113
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,98,0.0003035602864157982
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,99,0.0003031053424345084
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,100,0.00030270342940713694
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,101,0.00030121380480194486
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,102,0.000298188656421627
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,103,0.0002898152859921728
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,104,0.000288056506859207
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,105,0.0002891990405905174
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,106,0.0002910421652388254
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,107,0.0002912552425657885
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,108,0.00029246584599976585
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,109,0.00029322627607029217
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,110,0.0002941119678158515
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,111,0.00029462025474743327
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,112,0.0002942842024232562
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,113,0.0002924691776252087
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,114,0.00029010070930268273
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,115,0.000291716185777122
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,116,0.0002947310532108716
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,117,0.00029601034965942216
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,118,0.00029919437089283703
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,119,0.0003012694095283555
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,120,0.00030352558157528746
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,121,0.0003045608305918649
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,122,0.0003035571155771929
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,123,0.00030307548464208084
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,124,0.00030271997416957575
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,125,0.00030098894210081796
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,126,0.00029760497521976603
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,127,0.00028944193279887296
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,128,0.00028812090390390485
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,129,0.0002888992302560098
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,130,0.00029203523262782597
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,131,0.0002915216979389581
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,132,0.0002929237115551355
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,133,0.0002938191730535623
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,134,0.00029454219418442935
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,135,0.00029523006546616277
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,136,0.0002947933563526298
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,137,0.00029264038591532074
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,138,0.00029076906472780045
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,139,0.0002932095087301433
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,140,0.00029711426573110337
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,141,0.00029886233717538917
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,142,0.0003027735581267173
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,143,0.0003048032046939901
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,144,0.00030800621363224725
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,145,0.00031160088464114553
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,146,0.0003106894013063742
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,147,0.000309986047519062
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,148,0.0003093072056560536
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,149,0.00030686719701192137
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,150,0.00030301584610948896
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,151,0.0002942218900980736
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,152,0.0002915434103851303
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,153,0.00029202368551068823
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,154,0.00029514806284297937
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,155,0.00029434858220907646
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,156,0.0002951628555883149
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,157,0.0002957886419935467
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,158,0.0002959157907008978
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,159,0.0002954634848601492
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,160,0.0002958289054679111
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,161,0.00029372026489468125
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,162,0.0002918618734911476
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,163,0.0002938415595621413
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,164,0.0002982722981788545
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,165,0.0003007179339377464
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,166,0.00030406484147477234
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,167,0.0003078469917040721
Electricity,CEN,elec_CEN,Node{Electricity},non_served_demand,1,168,0.0003135070708795927
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,1,0.0003003218279293453
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,2,0.00030078389531965907
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,3,0.00030085402487163733
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,4,0.00030099462924322595
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,5,0.00029968136276637656
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,6,0.0002976948282371062
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,7,0.00030493546276779933
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,8,0.0002880258106455291
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,9,0.0002934271512493959
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,10,0.0002955413274288795
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,11,0.00029507374025585783
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,12,0.0002977720863371058
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,13,0.00029911760216303943
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,14,0.0003002329875266225
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,15,0.0003024850726450044
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,16,0.0003033308090701818
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,17,0.0003021152596820416
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,18,0.00030011292174497397
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,19,0.000300762858438762
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,20,0.000301111117924394
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,21,0.0003031256193311653
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,22,0.000305709250004824
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,23,0.00030693554724123625
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,24,0.0003074425680390785
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,25,0.00030624564814145556
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,26,0.0003063321709240935
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,27,0.00030583431547136046
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,28,0.0003056517270217433
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,29,0.00030437254341879604
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,30,0.00030232637734710116
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,31,0.0002960630235956844
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,32,0.00029732748917775593
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,33,0.000297145960043764
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,34,0.00029836849737516577
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,35,0.00029726762196834156
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,36,0.0002991367311414137
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,37,0.0003000618729843444
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,38,0.0003009677894347043
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,39,0.000303123236289427
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,40,0.00030408921503985654
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,41,0.0003025099513840996
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,42,0.00030076811444998706
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,43,0.0003012065596125739
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,44,0.00030109518822101487
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,45,0.00030328432005211764
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,46,0.0003061880293108282
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,47,0.00030800080593304063
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,48,0.00030858261068346854
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,49,0.000303264162192999
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,50,0.0003011547411659492
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,51,0.0002997533631945863
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,52,0.0002992431758775946
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,53,0.0002968087504887951
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,54,0.0002942976989870923
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,55,0.0002871470989908746
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,56,0.00028646448744772097
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,57,0.00028755256760855174
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,58,0.0002896798294693364
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,59,0.0002895798170725509
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,60,0.0002909762803651602
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,61,0.00029209452813993116
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,62,0.0002928763351073054
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,63,0.0002935644937181913
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,64,0.0002933918394094795
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,65,0.00029174565639638185
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,66,0.0002897240424957707
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,67,0.0002916614130439564
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,68,0.00029414187069841066
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,69,0.00029585543576585025
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,70,0.00029910086671054595
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,71,0.0003009192618542213
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,72,0.00030263216310513785
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,73,0.0003045505704929619
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,74,0.00030338178738365104
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,75,0.00030285208480614387
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,76,0.00030249090697018877
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,77,0.0003003254218033949
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,78,0.0002969458244445381
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,79,0.0002894014252071379
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,80,0.0002880257698013587
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,81,0.0002890448667846074
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,82,0.0002913938736941683
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,83,0.00029097515679005545
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,84,0.0002922171228948796
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,85,0.00029312791153417644
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,86,0.0002936434092000772
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,87,0.000292944576631983
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,88,0.0002927184151992648
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,89,0.0002922008616215282
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,90,0.0002902478694611221
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,91,0.00029190608252604116
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,92,0.00029526985100392425
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,93,0.0002968337489477449
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,94,0.00029987368054791005
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,95,0.00030149444346637714
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,96,0.00030159138415650677
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,97,0.00030328244539584395
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,98,0.0003013786224822707
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,99,0.00030100286175523567
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,100,0.00030040659290091177
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,101,0.00029812765094007764
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,102,0.00029467964120819266
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,103,0.00028712089676672444
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,104,0.0002862808794944395
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,105,0.00028773698418549327
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,106,0.0002888028670706286
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,107,0.00028965991977231105
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,108,0.0002911075524408331
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,109,0.00029225571637916454
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,110,0.000293116891124845
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,111,0.0002935669109067711
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,112,0.0002935162195039317
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,113,0.0002921007640386754
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,114,0.0002902637448918093
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,115,0.000292192033261434
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,116,0.0002958067380921174
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,117,0.0002973086940533365
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,118,0.0003005480923108259
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,119,0.0003006548171050334
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,120,0.0003011456977932083
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,121,0.00030246597927901945
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,122,0.000302852743996877
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,123,0.0003012155489685205
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,124,0.0003008607837097887
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,125,0.0002988381616264031
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,126,0.0002957064411765557
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,127,0.0002883102691384803
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,128,0.00028748461079856994
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,129,0.0002891623686410307
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,130,0.000290590212503874
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,131,0.000290610595042183
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,132,0.0002920312984004341
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,133,0.00029335126511619247
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,134,0.00029416720170575856
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,135,0.00029465034726444033
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,136,0.00029449734365902865
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,137,0.0002923846348296377
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,138,0.0002908351129485077
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,139,0.0002925866764044373
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,140,0.00029655216161843175
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,141,0.0002987572755973239
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,142,0.00030283196431473797
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,143,0.000305389580038716
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,144,0.00030891586719383453
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,145,0.00031427704674787924
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,146,0.0003124164535816702
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,147,0.0003100780989088986
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,148,0.00030865639978502906
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,149,0.0003054087826482066
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,150,0.0003011497908408261
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,151,0.0002932532984714654
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,152,0.00029043586033650757
Electricity,TX,elec_TX,Node{Electricity},non_served_demand,1,153,0.0002910707251115345
