case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.1534695558027306e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,2.387191873788067e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,3.5406614295907974e10
