case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.401882942838016e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,7.236976593466441e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.1638859536304457e11
