case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.093262491337641e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,8.027362111675772e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.8959987025052182e11
