natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,ethanol_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-65.7668087361544,21.98,126.93719646129422,155.0,565.8062941504828,565.8062941504828,10.432150001454797,1140.9508858758913,1140.9508858758913,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504829,565.8062941504829,10.432150001454797,1145.3202805386773,1145.3202805386773,11.928510693289319,-603.6602675216424,-48.55556192334002,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504829,565.8062941504829,10.432150001454797,1145.3202805386773,1145.3202805386773,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-55.21749617586404,21.98,137.4865090215846,155.0,342.97783074026717,565.8062941504826,10.432150001454797,1145.3202805386775,1145.3202805386775,11.928510693289319,-603.6602675216425,168.93265813322265,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504828,565.8062941504828,10.432150001454797,1145.3202805386775,1145.3202805386775,11.928510693289319,-603.6602675216424,-48.55556192334001,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-89.208410015751,21.98,103.49559518169762,155.0,565.8062941504829,565.8062941504829,10.432150001454797,1131.2416648311214,1131.2416648311214,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504828,565.8062941504828,10.432150001454797,1145.3202805386773,1145.3202805386773,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-89.64483186545142,21.98,103.0591733319972,155.0,564.8992305619896,564.8992305619896,10.160817986087503,1131.0197564781197,1131.0197564781197,11.618259513399348,-603.6602675216424,168.3692619437794,94.95991,334.99795816222934,-195.0604038847723,50.07038961589266,97.34841,348.93001419634857
-55.85717331388617,21.98,136.84683188356246,155.0,86.55,86.4192,0.0,1143.4732861211098,1143.4732861211098,11.719867693260223,-603.6602675216424,-48.49291320131208,94.95991,334.99795816222934,-452.1621936745996,-207.03140017393466,97.34841,348.93001419634857
-90.06708535816317,21.98,102.63691983928545,155.0,566.0511198864627,225.77281923988613,0.0,1129.3039640684765,1129.3039640684765,11.719867693260223,-603.6602675216424,-49.49112812341416,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-90.06708535816317,21.98,102.63691983928545,155.0,566.0511198864627,566.0511198864627,0.0,-1477.4876319468372,-1477.4876319468372,11.719867693260223,-603.6602675216424,-233.13705418020774,94.95991,334.99795816222934,-193.08223769920932,52.04855580145565,97.34841,348.93001419634857
-54.56297979058494,21.98,138.1410254068637,155.0,566.0511198864629,566.0511198864629,0.0,1144.009325056444,1144.009325056444,11.719867693260223,-603.6602675216424,169.9158617834637,94.95991,334.99795816222934,-193.08223769920932,52.04855580145565,97.34841,348.93001419634857
-90.06708535816317,21.98,102.63691983928545,155.0,566.0511198864629,566.0511198864629,0.0,1129.3039640684765,1129.3039640684765,11.719867693260223,-603.6602675216424,169.9158617834637,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-74.76469710745455,21.98,117.93930808999407,155.0,566.0511198864629,566.0511198864629,0.0,1135.6420238395187,1135.6420238395187,11.719867693260223,-603.6602675216424,169.9158617834637,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-54.56297979058492,21.98,138.1410254068637,155.0,566.0511198864625,566.0511198864625,0.0,1144.009325056444,1144.009325056444,11.719867693260223,-603.6602675216425,169.91586178346338,94.95991,334.99795816222934,-193.0822376992094,52.04855580145557,97.34841,348.93001419634857
-54.56297979058492,21.98,138.1410254068637,155.0,566.0511198864629,566.0511198864629,0.0,1144.009325056444,1144.009325056444,11.719867693260223,-603.6602675216424,169.9158617834637,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-55.65187321656501,21.98,137.05213198088362,155.0,564.8992305619896,564.8992305619896,10.160817986087503,1145.0992191202488,1145.0992191202488,11.618259513399348,-603.6602675216424,-48.5318781309692,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-89.208410015751,21.98,103.49559518169762,155.0,565.8062941504829,565.8062941504829,10.432150001454797,1131.2416648311214,1131.2416648311214,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-55.21749617586404,21.98,137.4865090215846,155.0,565.8062941504826,517.8184166518563,10.432150001454797,1145.3202805386775,1145.3202805386775,11.928510693289319,-603.6602675216425,-48.55556192334001,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-55.43444957125463,21.98,137.269555626194,155.0,565.8062941504828,565.8062941504828,10.432150001454797,-1772.070237842694,-1772.070237842694,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-89.20841001575101,21.98,103.4955951816976,155.0,565.8062941504828,565.8062941504828,10.432150001454797,1131.2416648311214,1131.2416648311214,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504829,565.8062941504829,10.432150001454797,1145.3202805386773,1145.3202805386773,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504829,565.8062941504829,10.432150001454797,-1772.3713131603631,-1772.3713131603631,11.928510693289319,-603.6602675216424,-254.10408965836444,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-89.208410015751,21.98,103.49559518169762,155.0,565.8062941504829,565.8062941504829,10.432150001454797,-1725.2006977210401,-1725.2006977210401,11.928510693289319,-603.6602675216424,-250.78096579673127,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504828,565.8062941504828,10.432150001454797,-1772.3713131603631,-1772.3713131603631,11.928510693289319,-603.6602675216424,168.93265813322282,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504828,565.8062941504828,10.432150001454797,-1772.3713131603631,-1772.3713131603631,11.928510693289319,-603.6602675216424,-254.10408965836444,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-89.20841001575101,21.98,103.4955951816976,155.0,565.8062941504826,565.8062941504826,10.432150001454797,-1725.2006977210415,-1725.2006977210415,11.928510693289319,-603.6602675216425,-250.78096579673135,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-55.21749617586404,21.98,137.4865090215846,155.0,565.8062941504826,565.8062941504826,10.432150001454797,-1772.3713131603645,-1772.3713131603645,11.928510693289319,-603.6602675216425,168.93265813322265,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-55.21749617586403,21.98,137.4865090215846,155.0,565.8062941504829,565.8062941504829,10.432150001454797,-1772.3713131603631,-1772.3713131603631,11.928510693289319,-603.6602675216424,-254.10408965836444,94.95991,334.99795816222934,-194.6065116331838,50.524281867481164,97.34841,348.93001419634857
-55.21749617586404,21.98,137.4865090215846,155.0,565.8062941504826,565.8062941504826,10.432150001454797,-1772.3713131603638,-1772.3713131603638,11.928510693289319,-603.6602675216424,168.93265813322265,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
-55.23451963218741,21.98,137.4694855652612,155.0,565.7999264256757,565.7999264256757,10.703482016822091,-1771.552011566761,-1771.552011566761,11.933937333596663,-603.6602675216424,-254.05138439565866,94.95991,334.99795816222934,-194.6461567991774,50.484636701487574,97.34841,348.93001419634857
-89.64483186545144,21.98,103.05917333199719,155.0,564.8992305619896,564.8992305619896,10.160817986087503,-1739.9733321041267,-1739.9733321041267,11.618259513399348,-603.6602675216424,168.3692619437794,94.95991,334.99795816222934,-195.06040388477223,50.070389615892736,97.34841,348.93001419634857
-55.162250577193156,21.98,137.54175462025546,155.0,565.2594443154994,565.2594443154994,6.983371761231341,-1792.5838669933248,-1792.5838669933248,11.65003397564791,-603.6602675216424,-255.4407819408473,94.95991,334.99795816222934,-194.44180047242293,50.68899302824204,97.34841,348.93001419634857
-55.25228681318172,21.98,137.4517183842669,155.0,565.1405006090374,565.1405006090374,8.032574428774579,1144.9419721723523,1144.9419721723523,11.639541948972477,-603.6602675216424,-48.51080237779455,94.95991,334.99795816222934,-194.64606525126044,50.48472824940454,97.34841,348.93001419634857
-55.41879211841997,21.98,137.28521307902867,155.0,564.9205363031867,564.9205363031867,9.972880001280538,-1787.7516424451396,-1787.7516424451396,11.620138893247416,-603.6602675216424,-255.1455221256152,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-55.41879211841997,21.98,137.28521307902867,155.0,564.9205363031867,564.9205363031867,9.972880001280538,-1787.7516424451396,-1787.7516424451396,11.620138893247416,-603.6602675216424,-255.1455221256152,94.95991,334.99795816222934,-195.02381504251198,50.10697845815297,97.34841,348.93001419634857
-55.25228681318173,21.98,137.4517183842669,155.0,565.1405006090372,565.1405006090372,8.032574428774579,-1790.887941617305,-1790.887941617305,11.639541948972477,-603.6602675216425,-255.33715707652698,94.95991,334.99795816222934,-194.64606525126044,50.48472824940454,97.34841,348.93001419634857
-55.16225057719317,21.98,137.54175462025546,155.0,565.2594443154993,565.2594443154993,6.983371761231341,-1792.583866993326,-1792.583866993326,11.65003397564791,-603.6602675216425,-255.44078194084736,94.95991,334.99795816222934,-194.44180047242293,50.68899302824204,97.34841,348.93001419634857
-54.56297979058492,21.98,138.1410254068637,155.0,566.0511198864625,566.0511198864625,0.0,-1803.8717503989158,-1803.8717503989158,11.719867693260223,-603.6602675216425,-256.1304970680028,94.95991,334.99795816222934,75.68131,320.812103500665,97.34841,348.93001419634857
-54.56297979058492,21.98,138.1410254068637,155.0,566.0511198864627,566.0511198864627,0.0,-1803.871750398915,-1803.871750398915,11.719867693260223,-603.6602675216424,-256.13049706800274,94.95991,334.99795816222934,-193.08223769920932,52.04855580145565,97.34841,348.93001419634857
-55.434919821174404,21.98,137.2690853762742,155.0,564.8992305619896,564.8992305619896,10.160817986087503,1145.189078530753,1145.189078530753,11.618259513399348,-603.6602675216424,168.3692619437794,94.95991,334.99795816222934,-195.06040388477223,50.070389615892736,97.34841,348.93001419634857
-55.21749617586404,21.98,137.4865090215846,155.0,565.8062941504826,86.4192,10.432150001454797,-1772.3713131603638,-1772.3713131603638,11.928510693289319,-603.6602675216424,-140.16985921185602,94.95991,334.99795816222934,-194.60651163318389,50.524281867481086,97.34841,348.93001419634857
