case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.435241384671252e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,6.846005556571953e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.1281246941243204e11
