case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,7.84947771456408e11
missing,all,cost,all,all,all,Cost,VariableCost,missing,4.423483909400587e9
missing,all,cost,all,all,all,Cost,TotalCost,missing,7.893712553658086e11
