case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,7.84947771456408e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,4.423483909400587e9
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,7.893712553658086e11
