natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,biowood_SE,biowood_MIDAT,biowood_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
12.55668122,12.21546705,15.01342319,30.39660088734689,30.055386717346888,32.85334285734689,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,113.76427583566831,69.18197721326474,86.89750751320669,43.641334331375454,42.81848119961244,44.82785925241516,-46.60279644797884,-115.82040568797902,-158.97669017199016,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,72.71273824,69.30059661,76.12487988,96.98794570626411,93.57580407626412,100.40008734626412,90.11466058,-82.56043756585477,-155.60151648077994,115.0286893290863,-57.646408816768464,-130.68748773169364
12.55668122,12.21546705,15.01342319,30.39660088734689,30.055386717346888,32.85334285734689,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,113.76427583566831,69.18197721326474,86.89750751320669,43.641334331375454,42.81848119961244,44.82785925241516,-22.87130074514789,-115.82040568797902,-158.97669017199016,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,-77.51283047317969,69.30059661,76.12487988,-53.23762300691558,93.57580407626412,100.40008734626412,90.11466058,-82.56043756585477,-155.60151648077994,115.0286893290863,-57.646408816768464,-130.68748773169364
12.55668122,12.21546705,15.01342319,30.39660088734689,30.055386717346888,32.85334285734689,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,113.76427583566831,69.18197721326474,86.89750751320669,43.641334331375454,42.81848119961244,44.82785925241516,-13.0,-115.82040568797902,-158.97669017199016,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,-85.70053193125524,69.30059661,76.12487988,-61.42532446499113,93.57580407626412,100.40008734626412,90.11466058,-82.56043756585477,-155.60151648077994,115.0286893290863,-57.646408816768464,-130.68748773169364
12.55668122,12.21546705,15.01342319,30.39660088734689,30.055386717346888,32.85334285734689,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,113.76427583566831,69.18197721326474,86.89750751320669,43.641334331375454,42.81848119961244,44.82785925241516,-13.0,-115.82040568797902,-158.97669017199016,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,72.71273824,69.30059661,76.12487988,96.98794570626411,93.57580407626412,100.40008734626412,90.11466058,-4.467423180946581,-155.60151648077994,115.0286893290863,20.446605568139724,-130.68748773169364
12.55668122,12.21546705,-6.605040611171101,30.39660088734689,30.055386717346888,11.234879056175785,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,113.76427583566831,69.18197721326474,17.338744902604315,43.641334331375454,42.81848119961244,19.808162493455043,-23.548323282088766,-115.82040568797902,-70.580834236509,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,72.71273824,69.30059661,76.12487988,96.98794570626411,93.57580407626412,100.40008734626412,90.11466058,-4.467423180946581,-176.484700018165,115.0286893290863,20.446605568139724,-151.5706712690787
12.55668122,-15.044913221350194,-12.21579625455179,30.39660088734689,2.7950064459966932,5.624123412795097,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,113.76427583566831,0.0,0.0,43.63986438901139,16.735047861636904,19.981549942481088,-46.60279644797884,-115.82040568797902,-47.26030776057341,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,-57.828859030622716,69.30059661,76.12487988,-33.553651564358596,93.57580407626412,100.40008734626412,90.11466058,-279.2981728287183,83.29037731,115.0286893290863,-254.384144079632,108.2044060590863
12.55668122,-15.044913221350194,-11.904980286090595,30.39660088734689,2.7950064459966932,5.934939381256292,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.67406200760163,0.0,0.0,42.67874975638816,16.735047861636904,19.981549942481088,-58.012563987863,-115.82040568797902,-49.061443273783574,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,-40.58965283785594,69.30059661,76.12487988,-16.31444537159182,93.57580407626412,100.40008734626412,90.11466058,86.70251895,-137.72612927096026,115.0286893290863,111.6165476990863,-112.81210052187396
11.082082919282904,-15.261974346470648,-12.21579625455179,28.92200258662979,2.5779453208762395,5.624123412795097,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.67406200760163,0.0,0.0,40.97056837407083,16.735047861636904,19.981549942481088,-64.6372634033404,-115.82040568797902,-47.26030776057341,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,-35.094828755013765,69.30059661,76.12487988,-10.81962128874965,93.57580407626412,100.40008734626412,90.11466058,86.70251895,83.29037731,115.0286893290863,111.6165476990863,108.2044060590863
11.082082919282904,-13.27858016895845,-9.010383825568317,28.92200258662979,4.5613394983884366,8.82953584177857,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.67406200760163,0.0,0.0,40.97056837407083,16.735047861636904,19.981549942481088,-64.63726340334036,-115.82040568797902,-65.83522908430884,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,72.71273824,69.30059661,76.12487988,96.98794570626411,93.57580407626412,100.40008734626412,90.11466058,86.70251895,-169.6948401846848,115.0286893290863,111.6165476990863,-144.7808114355985
11.082082919282904,-15.261974346470648,-8.426267776850834,28.92200258662979,2.5779453208762395,9.413651890496055,79.99999999999999,39.99999999999999,39.99999999999999,79.99999999999999,39.99999999999999,39.99999999999999,55.67406200760163,0.0,0.0,40.97056837407083,16.735047861636904,19.981549942481088,-64.63726340334036,-115.82040568797902,-69.22010073163669,83.87044139,90.69472466,87.28258303,107.64131625937624,114.46559952937625,111.05345789937624,72.71273824,69.30059661,76.12487988,96.98794570626411,93.57580407626412,100.40008734626412,90.11466058,-279.2981728287183,83.29037731,115.0286893290863,-254.384144079632,108.2044060590863
