commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight
CO2Captured,flow,NE_BECCS_NaturalGas_Wood_transforms,co2_captured_NE,NE_BECCS_NaturalGas_Wood,NE_BECCS_NaturalGas_Wood_co2_captured_edge,BECCSNaturalGas,flow,504,4.999670736587725e-11,
CO2Captured,flow,NE_Bio_FT_Herb_transforms,co2_captured_NE,NE_Bio_FT_Herb,NE_Bio_FT_Herb_co2_captured_edge,BECCSLiquidFuels,flow,504,0.0,
CO2Captured,flow,NE_Bio_FT_Wood_transforms,co2_captured_NE,NE_Bio_FT_Wood,NE_Bio_FT_Wood_co2_captured_edge,BECCSLiquidFuels,flow,504,0.0,
CO2Captured,flow,NE_Bio_Gasoline_Herb_transforms,co2_captured_NE,NE_Bio_Gasoline_Herb,NE_Bio_Gasoline_Herb_co2_captured_edge,BECCSGasoline,flow,504,0.0,
CO2Captured,flow,NE_Bio_Gasoline_Wood_transforms,co2_captured_NE,NE_Bio_Gasoline_Wood,NE_Bio_Gasoline_Wood_co2_captured_edge,BECCSGasoline,flow,504,0.0,
CO2Captured,flow,NE_Bio_NaturalGas_Herb_transforms,co2_captured_NE,NE_Bio_NaturalGas_Herb,NE_Bio_NaturalGas_Herb_co2_captured_edge,BECCSNaturalGas,flow,504,0.0,
CO2Captured,flow,NE_Bio_NaturalGas_Wood_transforms,co2_captured_NE,NE_Bio_NaturalGas_Wood,NE_Bio_NaturalGas_Wood_co2_captured_edge,BECCSNaturalGas,flow,504,4.0184705380102816e-11,
CO2Captured,flow,NE_Large_SMR_wCCS_96pct_transforms,co2_captured_NE,NE_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct_co2_captured_edge,ThermalHydrogenCCS{NaturalGas},flow,504,0.0,
CO2Captured,flow,NE_Solvent_DAC_transforms,co2_captured_NE,NE_Solvent_DAC,NE_Solvent_DAC_co2_captured_edge,NaturalGasDAC,flow,504,1943946.4373117317,
CO2Captured,flow,NE_Sorbent_DAC_transforms,co2_captured_NE,NE_Sorbent_DAC,NE_Sorbent_DAC_co2_captured_edge,ElectricDAC,flow,504,12355290.302243212,
CO2Captured,flow,NE_naturalgas_ccccsavgcf_conservative_0_transforms,co2_captured_NE,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccccsavgcf_conservative_0_co2_captured_edge,ThermalPowerCCS{NaturalGas},flow,504,131117.53244336307,
