case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,2.9583758392339526e11
missing,all,cost,all,all,all,Cost,VariableCost,missing,2.0725797945031964e11
missing,all,cost,all,all,all,Cost,TotalCost,missing,5.030955633737149e11
