commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight
NaturalGas,flow,natgas_MIDAT,MIDAT_Large_SMR_Non_CCS_transforms,MIDAT_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS_fuel_edge,ThermalHydrogen{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_Large_SMR_wCCS_96pct_transforms,MIDAT_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct_fuel_edge,ThermalHydrogenCCS{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_NG_End_Use_transforms,MIDAT_NG_End_Use,MIDAT_NG_End_Use_fuel_edge,FuelsEndUse{NaturalGas},flow,504,256568456.00280002,
NaturalGas,flow,natgas_MIDAT,MIDAT_Solvent_DAC_transforms,MIDAT_Solvent_DAC,MIDAT_Solvent_DAC_natgas_edge,NaturalGasDAC,flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_natural_gas_fired_combined_cycle_1_transforms,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_1_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_natural_gas_fired_combined_cycle_2_transforms,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_2_fuel_edge,ThermalPower{NaturalGas},flow,504,9160060.511959285,
NaturalGas,flow,natgas_MIDAT,MIDAT_natural_gas_fired_combined_cycle_3_transforms,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_3_fuel_edge,ThermalPower{NaturalGas},flow,504,-1.891693998133731e-10,
NaturalGas,flow,natgas_MIDAT,MIDAT_natural_gas_fired_combined_cycle_4_transforms,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combined_cycle_4_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_natural_gas_fired_combustion_turbine_1_transforms,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_1_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_natural_gas_fired_combustion_turbine_2_transforms,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_natural_gas_fired_combustion_turbine_2_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_naturalgas_ccavgcf_moderate_0_transforms,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ccavgcf_moderate_0_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_MIDAT,MIDAT_naturalgas_ccccsavgcf_conservative_0_transforms,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccccsavgcf_conservative_0_fuel_edge,ThermalPowerCCS{NaturalGas},flow,504,-2.7363468517817315e-10,
NaturalGas,flow,natgas_MIDAT,MIDAT_naturalgas_ctavgcf_moderate_0_transforms,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_NE,NE_ATR_wCCS_94pct_transforms,NE_ATR_wCCS_94pct,NE_ATR_wCCS_94pct_fuel_edge,ThermalHydrogenCCS{NaturalGas},flow,504,23956884.260272477,
NaturalGas,flow,natgas_NE,NE_Large_SMR_Non_CCS_transforms,NE_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS_fuel_edge,ThermalHydrogen{NaturalGas},flow,504,-5.2260626303070845e-12,
NaturalGas,flow,natgas_NE,NE_Large_SMR_wCCS_96pct_transforms,NE_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct_fuel_edge,ThermalHydrogenCCS{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_NE,NE_NG_End_Use_transforms,NE_NG_End_Use,NE_NG_End_Use_fuel_edge,FuelsEndUse{NaturalGas},flow,504,182689207.4736,
NaturalGas,flow,natgas_NE,NE_Solvent_DAC_transforms,NE_Solvent_DAC,NE_Solvent_DAC_natgas_edge,NaturalGasDAC,flow,504,3831017.2701381277,
NaturalGas,flow,natgas_NE,NE_natural_gas_fired_combined_cycle_1_transforms,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_1_fuel_edge,ThermalPower{NaturalGas},flow,504,-3.309227997367886e-11,
NaturalGas,flow,natgas_NE,NE_natural_gas_fired_combined_cycle_2_transforms,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_2_fuel_edge,ThermalPower{NaturalGas},flow,504,1156104.627809578,
NaturalGas,flow,natgas_NE,NE_natural_gas_fired_combined_cycle_3_transforms,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_3_fuel_edge,ThermalPower{NaturalGas},flow,504,2.1524963487041815e-12,
NaturalGas,flow,natgas_NE,NE_natural_gas_fired_combined_cycle_4_transforms,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combined_cycle_4_fuel_edge,ThermalPower{NaturalGas},flow,504,5.211776883866989e-11,
NaturalGas,flow,natgas_NE,NE_natural_gas_fired_combustion_turbine_1_transforms,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_1_fuel_edge,ThermalPower{NaturalGas},flow,504,-1.1732680168990082e-11,
NaturalGas,flow,natgas_NE,NE_natural_gas_fired_combustion_turbine_2_transforms,NE_natural_gas_fired_combustion_turbine_2,NE_natural_gas_fired_combustion_turbine_2_fuel_edge,ThermalPower{NaturalGas},flow,504,-7.857586359950566e-11,
NaturalGas,flow,natgas_NE,NE_naturalgas_ccavgcf_moderate_0_transforms,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ccavgcf_moderate_0_fuel_edge,ThermalPower{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_NE,NE_naturalgas_ccccsavgcf_conservative_0_transforms,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccccsavgcf_conservative_0_fuel_edge,ThermalPowerCCS{NaturalGas},flow,504,804681.3972654697,
NaturalGas,flow,natgas_NE,NE_naturalgas_ctavgcf_moderate_0_transforms,NE_naturalgas_ctavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0_fuel_edge,ThermalPower{NaturalGas},flow,504,1.2340665142649427e-10,
NaturalGas,flow,natgas_SE,SE_ATR_wCCS_94pct_transforms,SE_ATR_wCCS_94pct,SE_ATR_wCCS_94pct_fuel_edge,ThermalHydrogenCCS{NaturalGas},flow,504,1943167884.2162526,
NaturalGas,flow,natgas_SE,SE_Large_SMR_Non_CCS_transforms,SE_Large_SMR_Non_CCS,SE_Large_SMR_Non_CCS_fuel_edge,ThermalHydrogen{NaturalGas},flow,504,0.0,
NaturalGas,flow,natgas_SE,SE_Large_SMR_wCCS_96pct_transforms,SE_Large_SMR_wCCS_96pct,SE_Large_SMR_wCCS_96pct_fuel_edge,ThermalHydrogenCCS{NaturalGas},flow,504,2.15740588254306e-09,
NaturalGas,flow,natgas_SE,SE_NG_End_Use_transforms,SE_NG_End_Use,SE_NG_End_Use_fuel_edge,FuelsEndUse{NaturalGas},flow,504,207971997.1932,
NaturalGas,flow,natgas_SE,SE_Solvent_DAC_transforms,SE_Solvent_DAC,SE_Solvent_DAC_natgas_edge,NaturalGasDAC,flow,504,33997366.445975795,
