,commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow
0,NaturalGas,flow,SE_BECCS_NaturalGas_Herb_transforms,natgas_SE,SE_BECCS_NaturalGas_Herb,SE_BECCS_NaturalGas_Herb_natgas_edge,BECCSNaturalGas,flow,504,0.0,,SE,0.0
1,NaturalGas,flow,SE_BECCS_NaturalGas_Wood_transforms,natgas_SE,SE_BECCS_NaturalGas_Wood,SE_BECCS_NaturalGas_Wood_natgas_edge,BECCSNaturalGas,flow,504,0.0,,SE,0.0
2,NaturalGas,flow,SE_Bio_NaturalGas_Herb_transforms,natgas_SE,SE_Bio_NaturalGas_Herb,SE_Bio_NaturalGas_Herb_natgas_edge,BECCSNaturalGas,flow,504,0.0,,SE,0.0
3,NaturalGas,flow,SE_Bio_NaturalGas_Wood_transforms,natgas_SE,SE_Bio_NaturalGas_Wood,SE_Bio_NaturalGas_Wood_natgas_edge,BECCSNaturalGas,flow,504,-2.3845665732101677e-11,,SE,-2.3845665732101677e-11
4,NaturalGas,flow,SE_ESC_transforms,natgas_SE,SE_ESC,SE_ESC_natgas_production_edge,SteamCracker,flow,504,0.0,,SE,0.0
5,NaturalGas,flow,SE_NG_Fossil_Upstream_transforms,natgas_SE,SE_NG_Fossil_Upstream,SE_NG_Fossil_Upstream_fuel_edge,FossilFuelsUpstream{NaturalGas},flow,504,7366810.433779537,,SE,7366810.433779537
6,NaturalGas,flow,SE_Synthetic_NaturalGas_transforms,natgas_SE,SE_Synthetic_NaturalGas,SE_Synthetic_NaturalGas_natgas_edge,SyntheticNaturalGas,flow,504,877614402.538152,,SE,877614402.538152
7,NaturalGas,flow,SE_TSC_CCS_90_H2prod_transforms,natgas_SE,SE_TSC_CCS_90_H2prod,SE_TSC_CCS_90_H2prod_natgas_production_edge,SteamCracker,flow,504,0.0,,SE,0.0
8,NaturalGas,flow,SE_TSC_CCS_90_transforms,natgas_SE,SE_TSC_CCS_90,SE_TSC_CCS_90_natgas_production_edge,SteamCracker,flow,504,0.0,,SE,0.0
9,NaturalGas,flow,SE_TSC_Non_CCS_H2fuel_transforms,natgas_SE,SE_TSC_Non_CCS_H2fuel,SE_TSC_Non_CCS_H2fuel_natgas_production_edge,SteamCracker,flow,504,0.0,,SE,0.0
10,NaturalGas,flow,SE_TSC_Non_CCS_H2prod_transforms,natgas_SE,SE_TSC_Non_CCS_H2prod,SE_TSC_Non_CCS_H2prod_natgas_production_edge,SteamCracker,flow,504,0.0,,SE,0.0
11,NaturalGas,flow,SE_TSC_Non_CCS_transforms,natgas_SE,SE_TSC_Non_CCS,SE_TSC_Non_CCS_natgas_production_edge,SteamCracker,flow,504,0.0,,SE,0.0
12,NaturalGas,flow,Synthetic_Ethylene_CCS_90_transforms,natgas_SE,Synthetic_Ethylene_CCS_90,Synthetic_Ethylene_CCS_90_natgas_production_edge,SyntheticEthylene,flow,504,7929953.475512508,,SE,7929953.475512508
13,NaturalGas,flow,Synthetic_Ethylene_Non_CCS_transforms,natgas_SE,Synthetic_Ethylene_Non_CCS,Synthetic_Ethylene_Non_CCS_natgas_production_edge,SyntheticEthylene,flow,504,6.011653843347063e-12,,SE,6.011653843347063e-12
14,NaturalGas,flow,natgas_SE,SE_ATR_wCCS_94pct_transforms,SE_ATR_wCCS_94pct,SE_ATR_wCCS_94pct_fuel_edge,ThermalHydrogenCCS{NaturalGas},flow,504,681606710.1381638,,SE,-681606710.1381638
15,NaturalGas,flow,natgas_SE,SE_Biochemical_CCS_20_transforms,SE_Biochemical_CCS_20,SE_Biochemical_CCS_20_natgas_consumption_edge,BioEthanol,flow,504,0.0,,SE,-0.0
16,NaturalGas,flow,natgas_SE,SE_Biochemical_CCS_86_transforms,SE_Biochemical_CCS_86,SE_Biochemical_CCS_86_natgas_consumption_edge,BioEthanol,flow,504,0.0,,SE,-0.0
