natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,ethanol_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-89.2699799783727,21.98,103.5059912875665,155.0,565.8866475531859,565.8866475531859,10.432150001454792,1131.602515384605,4257.225751886448,11.928510693289311,-604.0029004986295,-49.57294795118213,94.95991,335.0938496483363,-194.71136810857016,50.517351351163875,97.34841,349.0305171544765
-89.26997997837273,21.98,103.50599128756649,155.0,565.8866475531859,565.8866475531859,10.432150001454797,1131.602515384605,4257.225751886448,11.928510693289319,-604.0029004986295,-49.57294795118213,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
-89.26997997837273,21.98,103.50599128756649,155.0,565.8866475531859,565.8866475531859,10.432150001454797,1131.602515384605,4257.225751886448,11.928510693289319,-604.0029004986294,-49.57294795118213,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
-55.241341842354004,21.98,137.53462942358522,155.0,565.8866475531859,565.8866475531858,10.432150001454797,1145.696756028595,4271.319992530438,11.928510693289319,-604.0029004986295,168.8922007250524,94.95991,335.0938496483363,-194.71136810857016,50.517351351163875,97.34841,349.0305171544765
-55.241341842354004,21.98,137.53462942358522,155.0,565.8866475531859,565.8866475531858,10.432150001454797,1145.696756028595,4271.319992530438,11.928510693289319,-604.0029004986295,-48.5800224411071,94.95991,335.0938496483363,-194.71136810857016,50.517351351163875,97.34841,349.0305171544765
-55.241341842354004,21.98,137.53462942358522,155.0,565.8866475531859,565.8866475531858,10.432150001454797,1145.696756028595,4271.319992530438,11.928510693289319,-604.0029004986295,168.8922007250524,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
-55.241341842354004,21.98,137.53462942358522,155.0,565.8866475531859,565.8866475531858,10.432150001454797,1145.696756028595,4271.319992530438,11.928510693289319,-604.0029004986295,168.8922007250524,94.95991,335.0938496483363,-194.71136810857016,50.517351351163875,97.34841,349.0305171544765
-55.45876548766438,21.98,137.31720577827483,155.0,564.9795839646927,564.9795839646926,10.160817986087503,1145.5655540206708,4271.188790522513,11.618259513399348,-604.0029004986295,-48.55000814088816,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
-54.58682545707489,21.98,138.1891458088643,155.0,566.1314732891658,522.4031164272121,0.0,1144.3858005463615,4270.009037048205,11.719867693260223,-604.0029004986296,-48.479610298776436,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
-88.39851019770299,21.98,104.37746106823622,155.0,566.1314732891658,566.1314732891657,0.0,1130.3814193128758,4256.004655814719,11.719867693260223,-604.0029004986295,169.87540437529313,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
-54.58682545707489,21.98,138.1891458088643,155.0,566.1314732891658,522.4031164272121,0.0,1144.3858005463615,4270.009037048205,11.719867693260223,-604.0029004986295,-48.479610298776436,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
-54.58682545707489,21.98,138.1891458088643,155.0,566.1314732891658,566.1314732891657,0.0,1144.3858005463615,4270.009037048205,11.719867693260223,-604.0029004986295,169.87540437529313,94.95991,335.0938496483363,75.68131,320.91002945973406,97.34841,349.0305171544765
