natgas_SE,natgas_demand_SE,biowood_SE,bioherb_SE,elec_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,15.238628368613094,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,15.338357168625901,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,15.338357168625901,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.50042634420825,37.16220368086027,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,149.30329820924487,39.744083840491164,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,60.24901377937241,37.96299815189372,13.617894926198424,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.2660725480443,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,93.2482018404171,86.4192,32.71923935304358,37.41240266336714,17.839469562259826,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.65297063395865,37.33662853012281,13.32802559148036,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.65297063395865,37.33662853012281,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.176764948227,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.176764948227,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,58.504756584939315,37.928113008005056,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,60.24901377937241,37.96299815189372,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,147.14269194331206,39.70087171517251,15.01025672839526,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,115.26275569312266,107.20007407709984,38.90201935784827,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,13.297953481644974,36.62503834148983,13.681793580813572,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,20.965869257511276,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,12.74178792763541,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,12.74178792763541,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,12.652480327818111,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,12.652480327818111,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,98.8560521172317,86.4192,0.0,36.75801787630627,21.14411191705757,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,12.652480327818111,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,0.0,36.75801787630627,12.652480327818111,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.719239353043584,37.412402663367146,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.719239353043584,37.412402663367146,13.176764948226998,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,31.86823767518157,36.43933549955446,15.208513310150137,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,13.297953481644974,36.62503834148983,13.681793580813572,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,13.297953481644974,36.62503834148983,13.681793580813572,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,13.297953481644974,36.62503834148983,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,31.868237675181568,36.43933549955445,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,31.86823767518157,36.43933549955446,15.11920571033283,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.719239353043584,37.412402663367146,13.26607254804429,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.719239353043584,37.412402663367146,13.26607254804429,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.719239353043584,37.412402663367146,13.26607254804429,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,120.68367941353227,39.17169146457692,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,120.68367941353227,39.17169146457692,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,36.658289076293464,13.513727577598868,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.55,9.972880001280538,36.658289076293464,13.513727577598868,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,13.297953481644974,36.62503834148983,13.771101180630872,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,13.297953481644974,36.62503834148983,13.681793580813572,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,11.009169758689467,36.64792617871937,13.5046328302868,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,36.658289076293464,13.424419977781579,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,36.658289076293464,13.424419977781579,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,36.658289076293464,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,36.658289076293464,13.424419977781579,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.2660725480443,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.2660725480443,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.176764948227,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.2660725480443,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.2660725480443,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.2660725480443,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
