case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.4051467146205864e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.793795310211224e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1198942024831812e11
