,commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow,value
57,Electricity,flow,elec_SE,SE_Ethanol_Dehydration_transforms,SE_Ethanol_Dehydration,SE_Ethanol_Dehydration_elec_consumption_edge,EthanolDehydration,flow,504,0.0,,SE,-0.0,
58,Electricity,flow,elec_SE,SE_Large_SMR_Non_CCS_transforms,SE_Large_SMR_Non_CCS,SE_Large_SMR_Non_CCS_elec_edge,ThermalHydrogen{NaturalGas},flow,504,619065.8028185865,,SE,-619065.8028185865,
59,Electricity,flow,elec_SE,SE_Large_SMR_wCCS_96pct_transforms,SE_Large_SMR_wCCS_96pct,SE_Large_SMR_wCCS_96pct_elec_edge,ThermalHydrogenCCS{NaturalGas},flow,504,-3.4175044783243396e-11,,SE,3.4175044783243396e-11,
60,Electricity,flow,elec_SE,SE_Sorbent_DAC_transforms,SE_Sorbent_DAC,SE_Sorbent_DAC_elec_edge,ElectricDAC,flow,504,0.0,,SE,-0.0,
61,Electricity,flow,elec_SE,SE_Synthetic_Ethylene_transforms,SE_Synthetic_Ethylene,SE_Synthetic_Ethylene_elec_consumption_edge,SyntheticEthylene,flow,504,873331.2718231621,,SE,-873331.2718231621,
62,Electricity,flow,elec_SE,SE_Synthetic_FT_transforms,SE_Synthetic_FT,SE_Synthetic_FT_elec_edge,SyntheticLiquidFuels,flow,504,0.0,,SE,-0.0,
63,Electricity,flow,elec_SE,SE_Synthetic_NaturalGas_transforms,SE_Synthetic_NaturalGas,SE_Synthetic_NaturalGas_elec_edge,SyntheticNaturalGas,flow,504,0.0,,SE,-0.0,
64,Electricity,flow,elec_SE,SE_TSC_transforms,SE_TSC,SE_TSC_elec_consumption_edge,SteamCracker,flow,504,0.0,,SE,-0.0,
65,Electricity,flow,elec_SE,battery_SE_storage,battery_SE,battery_SE_charge_edge,Battery,flow,504,932151.6986463239,,SE,-932151.6986463239,
66,Electricity,flow,elec_SE,pumpedhydro_SE_storage,pumpedhydro_SE,pumpedhydro_SE_charge_edge,Battery,flow,504,21813206.14864135,,SE,-21813206.14864135,
67,Electricity,flow,existing_solar_SE_transforms,elec_SE,existing_solar_SE,existing_solar_SE_edge,VRE,flow,504,21725752.351582997,,SE,21725752.351582997,
68,Electricity,flow,pumpedhydro_SE_storage,elec_SE,pumpedhydro_SE,pumpedhydro_SE_discharge_edge,Battery,flow,504,16358944.830410462,,SE,16358944.830410462,
69,Electricity,flow,uranium_SE,uranium_demand_SE,SE_Electricity_Demand,SE_Electricity_demand_edge,Demand,flow,504,1098309929.208,17.38095238095238,SE,-1098309929.208,63190434.283199996
