corn_NCEN,corn_CEN,bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,ethanol_CA,ethanol_NW,ethanol_SW,ethanol_TX,ethanol_NCEN,ethanol_CEN,ethanol_SE,ethanol_MIDAT,ethanol_NE,ethylene_CA,ethylene_NW,ethylene_SW,ethylene_TX,ethylene_NCEN,ethylene_CEN,ethylene_SE,ethylene_MIDAT,ethylene_NE,gasoline_CA,gasoline_NW,gasoline_SW,gasoline_TX,gasoline_NCEN,gasoline_CEN,gasoline_SE,gasoline_MIDAT,gasoline_NE,ethylene_demand_CA,ethylene_demand_SW,ethylene_demand_NW,ethylene_demand_TX,ethylene_demand_NCEN,ethylene_demand_CEN,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,gasoline_demand_CA,gasoline_demand_SW,gasoline_demand_NW,gasoline_demand_TX,gasoline_demand_NCEN,gasoline_demand_CEN,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,natgas_CA,natgas_NW,natgas_SW,natgas_TX,natgas_NCEN,natgas_CEN,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_TX,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,elec_CA,elec_NW,elec_SW,elec_TX,elec_NCEN,elec_CEN,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_TX,h2_NCEN,h2_CEN,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_TX,co2_captured_NCEN,co2_captured_CEN,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE
155.0,155.0,32.30235093051902,42.186418523699786,41.531825771424145,31.33520128825103,42.2361276758495,38.14931109167039,32.214050702984125,40.96599116831617,40.138183889191474,71.18300771167459,64.69858277739681,61.47490951799027,62.97352616804744,61.785926018559614,65.84142226240108,59.72744596154296,58.87577773901096,60.872649344760546,35.86036407527901,37.91477049495976,40.97240175314503,37.98401792273416,33.151644137403835,31.940194070443887,24.031560399148255,20.240041122080886,29.31564243564718,-16.365981013951245,-11.221622773895698,-9.728445428384191,-16.518669001557356,59.24187914085178,59.01760523870967,-16.109060634735783,-10.578300886965806,-10.736956475035166,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,-136.8110826739716,-133.85094995428844,-146.42405061590486,-147.3446752801233,-149.11207361946438,-149.26291121134616,-148.5858911897712,-161.67715982703035,-175.38945725817638,-0.0,-0.0,-0.0,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,953.8975518685094,-0.0,-136.8110826739716,-146.42405061590486,-133.85094995428844,-147.3446752801233,-149.11207361946438,-149.26291121134616,-148.5858911897712,-161.67715982703035,-175.38945725817638,15.777745958381212,15.162992133058104,13.211019598551223,13.350516336622336,14.961950640562698,15.046762098151065,12.452655339527086,11.967398584740048,14.540061859502844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,117.53337439458647,117.31915400755268,122.41892795136054,125.14373036750676,137.8883568049882,131.64707823743092,127.12896100018412,128.54937805410106,123.80815289038513,13.677017020245891,13.184851791456854,14.62411742538818,16.069161219692116,19.52808125387437,20.653158766153997,15.780288473887591,16.286306291365676,13.965165778078946,3.4387186989963663,5.766390072692357,-4.318056071165072,-5.000083240893837,-6.097297582920359,-6.1992612873531945,-6.091058841831584,-16.17925786820926,-26.259614266555555
155.0,155.0,32.295876795428235,42.18833655335767,41.544168876381775,31.369230999391686,42.237221339427435,38.14486141119675,32.220226169848694,40.97684506175253,40.15839785197905,71.25052538480017,64.72973125100971,61.49291351229827,62.99454574745962,61.79918588559841,65.82647836210222,59.757856358762865,58.90053138238179,60.92189267508751,35.8554734058373,37.8892753431617,40.97544140941669,37.98670160828996,33.10085147214501,31.886812019212417,23.986643122245773,20.234102213318575,29.34536213693533,-18.015723906415648,-12.862162884607292,-11.456541447159752,-18.278549610924077,62.118302657681824,61.8623148297562,-17.894370886562605,-12.39108513855753,-12.454632051582884,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,-143.74735120563483,-140.75450532028276,-153.3340676826679,-154.25574655043772,-156.02333569614981,-156.17419098478297,-155.49675583452557,-168.5876002707743,-182.86971991099514,-0.0,-0.0,-0.0,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,1000.3564200994881,-0.0,-143.74735120563483,-153.3340676826679,-140.75450532028276,-154.25574655043772,-156.02333569614981,-156.17419098478297,-155.49675583452557,-168.5876002707743,-182.86971991099514,15.806703144366805,15.168808718459353,13.208231831161608,13.349503352792293,14.961868818006886,15.046757315522523,12.450585076647613,11.963178214658601,14.552453331473531,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,138.43132604418017,138.02057505933195,144.36226308156955,147.66556042624762,162.7580979782979,155.34014041462686,149.74520498080997,151.5510161081349,145.68392317934556,14.20074049019503,13.694098585027275,15.179558948230754,16.649008295143215,20.139516634919108,21.266619508373598,16.36992263516648,16.875075793239155,14.502198893605957,3.4241806862579587,5.773820583905819,-4.317530004436322,-5.00008318145078,-6.097296433962782,-6.199261509181145,-6.091067685269686,-16.17928175584539,-26.692788808502012
155.0,155.0,32.28215839039368,42.1890046999922,41.56145580513059,31.42149268214449,42.23807391452876,38.154190603473936,32.24538191275553,40.99023713602156,40.19815561299065,71.32245457593619,64.76230533918098,61.53038076014672,63.04738539926339,61.826095268528235,65.85733846649129,59.80373283637236,58.956455462861626,60.99953963969028,35.84730596032385,37.859197367937156,40.98243435746977,37.99855801740815,33.06505586301221,31.843996612345585,23.963299745610996,20.262830749919015,29.412585326442766,-20.019486048777082,-14.830470648558446,-13.578626899025409,-20.434670894952983,65.75322273687014,65.4581870064941,-20.074841306104688,-14.616438825665405,-14.552914735480407,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,-152.5822346908159,-149.59285642230182,-162.07363720267747,-163.00378641698185,-164.77054880159662,-164.92152951834308,-164.24507965726715,-177.33683031568134,-192.15202463949706,-0.0,-0.0,-0.0,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,1059.157558568103,-0.0,-152.5822346908159,-162.07363720267747,-149.59285642230182,-163.00378641698185,-164.77054880159662,-164.92152951834308,-164.24507965726715,-177.33683031568134,-192.15202463949706,15.825274805441621,15.180849832183798,13.212465942225165,13.352934568243827,14.961312426028533,15.046754568106783,12.455701599001083,11.972076863331573,14.603844942277819,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,164.07969906083093,163.4035279920438,171.32582670053674,175.34437201673845,193.3089402005698,184.45844395151897,177.51087178255935,179.7881237495744,172.52976161021968,14.779522922599968,14.26872022539065,15.780146437161996,17.274222676637127,20.803789773698558,21.91440832576718,16.999720366638115,17.508793051823986,15.091426456791828,3.3601577132588507,5.700119780174056,-4.310924903654961,-5.000082563278651,-6.097293100589144,-6.1992666894070725,-6.091018151686594,-16.179328146373273,-27.093797027506092
155.0,155.0,32.286930308777734,42.18590516069285,41.54911404645588,31.38701257451021,42.236547414044196,38.132487630154586,32.21781516709076,40.981665723780836,40.16840215452444,71.3123007854946,64.7309629313472,61.504990258335965,63.02606624782365,61.81319513400243,65.85135689318433,59.77442329276076,58.925313022730194,60.94575384682178,35.85085716691675,37.872245165360084,40.97612888508809,37.98789964093562,33.072457185366,31.849032787335496,23.962907670532633,20.240651257437968,29.3578928386494,-18.667584059553256,-13.496267231910522,-12.15271614811341,-18.984219045574307,63.275448275412366,63.00160395421813,-18.620999834939457,-13.125116709359004,-13.150068514055153,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,-146.59970405106725,-143.60750304331918,-156.11223961456756,-157.03804936545112,-158.80553781490175,-158.95631300247067,-158.27849215435552,-171.36888941419684,-186.19478287631136,-0.0,-0.0,-0.0,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,1019.0583071716862,-0.0,-146.59970405106725,-156.11223961456756,-143.60750304331918,-157.03804936545112,-158.80553781490175,-158.95631300247067,-158.27849215435552,-171.36888941419684,-186.19478287631136,15.829845476309966,15.182066409373709,13.207185741122746,13.35040667673399,14.962262342030987,15.046778463853336,12.448880336228138,11.958884259927633,14.559997201174925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,146.93640368947797,146.3994269759297,153.20205536994067,156.72998015988713,172.78991186909704,164.87599125664215,158.90997949816713,160.8682958569883,154.55561602525947,14.505539927008558,13.989716849590492,15.479752984508766,16.944827431516217,20.44608075327186,21.57468816402929,16.672648513200663,17.17563638023382,14.784137567147939,3.374120924538166,5.717092763907264,-4.31467848820612,-5.000083002481456,-6.09729973307738,-6.199262340447872,-6.091046031654177,-16.17932690098903,-27.10681773294883
155.0,155.0,32.12940816253614,42.16877038050211,41.58214253665048,31.46131616325103,42.234301748296474,38.12783303464437,32.21727612475434,41.0111677523493,40.27047185250975,71.73071370962677,64.84170572622476,61.49159311172201,63.100851913126256,61.84944440673751,65.85379861771607,59.9078662569689,59.057716125359484,61.200332485654585,35.80137206602864,37.6978991551777,40.92718388863446,37.90959112208054,32.8516735644072,31.589801919903824,23.603753235879445,20.066281350786397,29.353934455019505,-52.43869604620963,-46.896458966202765,-47.549403087283864,-55.27271627335999,122.79507590375448,122.51014427073918,-53.37234094361504,-48.37719888315413,-46.64966108260241,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,-290.6808632308848,-287.6292328824391,-300.2490048780608,-301.17258604625084,-302.94080371955175,-303.09160638655584,-302.41335524779237,-315.5044281598834,-331.1471826713793,-0.0,-0.0,-0.0,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,1987.961641649063,-0.0,-290.6808632308848,-300.2490048780608,-287.6292328824391,-301.17258604625084,-302.94080371955175,-303.09160638655584,-302.41335524779237,-315.5044281598834,-331.1471826713793,15.855136963986181,15.19584855346797,13.20032715668837,13.346731488898474,14.962187519901965,15.046781511041008,12.446802669356977,11.960031758625354,14.529551543544942,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,572.2046891310738,567.7750496143949,600.8772816466646,616.0138753458173,655.2778652268947,648.0461970219642,598.1546077223609,606.6870103794603,578.8146854021563,22.912164306743684,22.305700099074453,24.285501434783633,26.11686453694397,30.038848263643942,31.20888105793813,25.43935470599693,26.07748244251857,23.158405265117178,3.4195146717429203,5.81400081545359,-4.316885432779961,-5.000083045364977,-6.097289035949468,-6.199260364501267,-6.091043487230777,-16.179331883111075,-27.73650756009511
155.0,155.0,32.237664083459926,42.1891124752303,41.581557363283125,31.496941655172407,42.238957765824274,38.17568808012001,32.30879342734837,41.011618896925704,40.23244470973971,71.65972705088483,64.81518344512706,61.56617848255811,63.114262227586885,61.865195453239565,65.91191773216765,59.88155066418417,59.036724715180526,61.08823370289512,35.833371767767616,37.801715385548775,40.98088870539379,38.0101649915984,33.025110760669136,31.80840072208062,23.93480220284932,20.301172309562915,29.439040088841264,-25.455317813559336,-20.188167266791446,-19.272800062897492,-26.246222757318947,74.52685896841699,74.35449531262992,-25.135600550260936,-19.798162691658238,-19.46541580756641,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,-173.82616655564138,-170.84569820362714,-183.30697159845843,-184.23342609057562,-186.0029997868186,-186.1539318654122,-185.47431727260965,-198.56665075145338,-213.74460734383047,-0.0,-0.0,-0.0,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,1201.885586863932,-0.0,-173.82616655564138,-183.30697159845843,-170.84569820362714,-184.23342609057562,-186.0029997868186,-186.1539318654122,-185.47431727260965,-198.56665075145338,-213.74460734383047,15.857126131885934,15.197913533602621,13.191368405126504,13.339548895402364,14.961518260294007,15.046781726376086,12.440647506379516,11.959405078029201,14.51014088665582,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,232.45036763790847,231.21972439401196,243.46270296786946,249.41596742318754,264.8121419292372,262.38000928674916,241.99451502913453,245.4581914323163,234.9021088754785,16.162914766001318,15.632072563078363,17.225801908890084,18.788999297953268,22.209868269667876,23.4848090225498,18.30041692057207,18.853606226872884,16.2893469727463,3.356369933330689,5.686038047564621,-4.314967662754903,-5.000082243527559,-6.097296948939229,-6.199261550472752,-6.090973762343314,-16.179353358381785,-27.384038960787247
155.0,155.0,32.26508419292405,42.19117163410202,41.56889899522106,31.45088171729991,42.239736818721816,38.16484276087146,32.299221802166606,41.0034563155734,40.1886035562002,71.46130722750853,64.79409176578862,61.55505592475921,63.10123654149091,61.859423489178646,65.9243418284733,59.85703767989348,58.99690427093895,61.013652629547046,35.8481146974734,37.83310350754245,40.989238451367086,38.00970185006027,33.0577062618986,31.829842617257047,23.99855287650297,20.30477936714896,29.37730232913578,-22.024412537189903,-16.8155945184271,-15.618497054817174,-22.52062510759429,68.46261315853342,68.2977791721292,-21.496128152285106,-16.172967169404764,-16.114085200652255,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,-159.19098486828096,-156.2381281704843,-168.67915135248418,-169.59376999941836,-171.36328432424645,-171.51386764297615,-170.83364927492488,-183.9228285205896,-198.84073709730015,-0.0,-0.0,-0.0,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,1103.4724711775964,-0.0,-159.19098486828096,-168.67915135248418,-156.2381281704843,-169.59376999941836,-171.36328432424645,-171.51386764297615,-170.83364927492488,-183.9228285205896,-198.84073709730015,15.87521577976001,15.20872901500086,13.200125190449766,13.341504488125027,14.96314696969775,15.046811249553802,12.437805330428958,11.94137696277344,14.505431873864037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,189.31390082829444,188.77834385435457,197.1699816696314,201.94987669107286,214.79425243837488,212.44399699621442,195.91440608697903,199.57002259111653,192.18475115907518,15.261007366548688,14.7966640340197,16.196381414098063,17.78501882881956,21.121507080352902,22.405072433630206,17.3252500716574,17.883622833715638,15.347573670191483,3.3554947452372184,5.660849464009693,-4.322945983404614,-5.000082819412334,-6.097303727823758,-6.199254089460856,-6.090957938598885,-16.179322840954345,-27.18303313853837
155.0,155.0,32.22765320258162,42.191253704234924,41.58502018222997,31.44429242383732,42.24023287595871,38.17907392863185,32.31427879611789,41.0196038978839,40.230593409809046,71.65758016271556,64.85096718597899,61.571285105390004,63.135442851793435,61.881208766877144,65.93121811721994,59.91511788126654,59.064080511979036,61.11457905925274,35.827892851479284,37.78735841267166,40.97999249261971,37.9611296082612,33.023223379081344,31.786294088809004,23.884926891528355,20.306042289526633,29.41454687336645,-29.778178077831416,-24.466060648796113,-23.826292244467187,-30.972986972423417,82.07591239235012,81.96289221650207,-29.677520615134757,-24.2222353445411,-23.663602284161367,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,-192.09996922778643,-189.11793687758652,-201.614863915466,-202.52580260967562,-204.2962258391224,-204.44681470379362,-203.76627112041854,-216.85513464083095,-231.83176654954258,-0.0,-0.0,-0.0,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,1324.8536847548912,-0.0,-192.09996922778643,-201.614863915466,-189.11793687758652,-202.52580260967562,-204.2962258391224,-204.44681470379362,-203.76627112041854,-216.85513464083095,-231.83176654954258,15.917128202182734,15.25181155785379,13.203270806736839,13.337048344175571,14.963089368984726,15.046808218550034,12.43625411687154,11.938237747209978,14.545630479847903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,286.8459202469501,285.129816732268,301.0460268744977,308.7320993699719,325.49184411204675,324.77125166015094,299.44805372010694,301.4425376288463,287.95113989928007,16.944017678354808,16.38307989294257,17.959246021289985,19.809077631318367,23.186056855284207,24.497274428279642,19.332723292823523,19.840044492890033,17.11815589870864,3.380440774116074,5.712493162325643,-4.324560830986261,-5.000083557581266,-6.097305123248922,-6.199251110840835,-6.090950673517305,-16.179324833562184,-27.221101919604365
155.0,155.0,32.27115234369703,42.17301004406897,41.45555452367316,31.025110841837176,42.219787860014534,38.11507958583076,32.06466390283282,40.90175208547982,40.04928307536139,70.8531785976701,64.52020471670444,61.35748774699023,62.83714275684588,61.57537893637045,65.76530071222032,59.50621416720712,58.68664617481917,60.65225944316614,35.816835141851236,37.97441159365324,40.941367479144326,37.889434588706955,33.21455844884931,32.053107474718374,24.041704066129054,20.132484137062583,29.174315048236604,-10.950439692104231,-5.815993073460141,-4.092399697292769,-10.920568290856648,51.676065646113635,51.55237263554643,-10.127546235843973,-4.4894644404830455,-4.940310929702623,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,-118.76878944861878,-115.86104906382481,-128.48087105279652,-129.40357955240628,-131.17678798382266,-131.328133622299,-130.64062064342085,-143.70036017150713,-156.1510638339197,-0.0,-0.0,-0.0,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,833.3367366442145,-0.0,-118.76878944861878,-128.48087105279652,-115.86104906382481,-129.40357955240628,-131.17678798382266,-131.328133622299,-130.64062064342085,-143.70036017150713,-156.1510638339197,14.978968940895582,14.523042786272134,13.177253039468022,13.319925261771479,14.959429984471374,15.046817859478809,12.40281427482079,11.763478421566678,13.800055786291603,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49.12478075879647,49.317508159009606,50.55898848843726,51.8577903622942,54.7334424440415,54.53467792004748,50.30648763920117,51.06432892870195,49.81533797525611,12.00450328580807,11.543836992643635,12.881871446050237,14.601027362362844,17.663486549284933,18.982082816580267,14.332142054892806,14.782574824034374,12.376447987786584,3.394830525787836,5.702296534836836,-4.316963899065202,-5.000083351288107,-6.097309295795519,-6.199254772471594,-6.090905384205142,-16.17931802699766,-25.379502530983576
155.0,155.0,32.26403816212621,42.16848814823285,41.44631128320132,31.016217881926504,42.21970936709296,38.101637711991614,32.04639263460207,40.89942292384447,40.021347567654075,70.81604957998258,64.50792280827764,61.33628015853913,62.8296485831724,61.58623610103772,65.77469245805405,59.49716825217944,58.68302333891361,60.622391585318695,35.8059551932083,37.9614926108295,40.933041022615946,37.88470394861209,33.21242404125064,32.039253903664786,24.025889614168992,20.121280754132496,29.118113403443814,-10.85622959932718,-5.739440342103217,-3.9901678741290807,-10.81561231439059,51.62511046927064,51.50205174192708,-10.03226599740419,-4.380670675144975,-4.8487625857152565,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,-118.57927593173034,-115.63681348371153,-128.33104730546478,-129.26481305710837,-131.0441860522962,-131.19563508226605,-130.5021948405967,-143.55768110685779,-155.43665621426388,-0.0,-0.0,-0.0,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,832.4461896144277,-0.0,-118.57927593173034,-128.33104730546478,-115.63681348371153,-129.26481305710837,-131.0441860522962,-131.19563508226605,-130.5021948405967,-143.55768110685779,-155.43665621426388,14.848006237011674,14.396559048949772,13.072290577889765,13.289465102036344,14.958811837633368,15.04676150032321,12.37384660235291,11.714299728367992,13.46607669415549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,47.72082044000057,47.94338551454275,49.191469539648416,50.4586935097117,53.24233210633783,53.0634939817933,48.95325707663392,49.670217989026526,48.43051454903514,11.767526122333923,11.341098261944175,12.702803326850185,14.514015076917305,17.525556296396406,18.849233067614186,14.264064609484622,14.695677619245034,12.236234564474927,3.41777187115832,5.756943910232619,-4.320270577758958,-5.00008387155454,-6.097312807276418,-6.1992486593650895,-6.090930820155422,-16.179281630262206,-24.987198494547428
