natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_SE,biowood_MIDAT,biowood_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,8.981298395092791,10.194478829182973,18.718612710366717,19.421718641799007,27.507000875456505,22.931965121646268,-12.26,-15.879572390427589,24.092831677990112,34.441893329995736,36.71089885634424,11.653351734884133,34.441893329995736,36.71089885634424,11.653351734884133,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,8.981298395092791,10.194478829182973,18.718612710366717,18.725270296593298,27.507000875456505,22.370406740335266,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,36.71089885634424,87.28258303,83.87044139,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,8.981298395092791,10.194478829182973,18.718612710366717,19.152279689946223,27.201166510581018,22.931965121646268,-12.26,-15.879572390427589,22.34411110686071,83.87044139,90.69472466,12.749574219734946,83.87044139,90.69472466,12.749574219734946,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,8.981298395092791,10.194478829182973,18.71861271036672,19.152279689946223,18.30147881171806,22.079515093733292,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,90.69472466,87.28258303,83.87044139,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,8.981298395092791,10.194478829182973,18.71861271036672,19.421718641799007,32.658958197193385,22.931965121646268,-12.26,-15.879572390427589,-2.621229307649035,34.441893329995736,36.71089885634424,87.28258303,34.441893329995736,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,8.981298395092791,10.194478829182973,18.71861271036672,19.152279689946223,32.658958197193385,22.079515093733292,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,36.71089885634424,87.28258303,83.87044139,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,8.981298395092791,10.194478829182973,18.71861271036672,19.421718641799007,32.3531238323179,22.931965121646268,-12.26,-15.879572390427589,24.092831677990112,34.441893329995736,90.69472466,11.653351734884133,34.441893329995736,90.69472466,11.653351734884133,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,9.340550330896503,10.194478829182973,18.71861271036672,19.421718641799007,32.658958197193385,22.079515093733292,-12.26,-15.879572390427589,33.910343931967994,34.441893329995736,36.71089885634424,87.28258303,34.441893329995736,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,9.699802266700216,10.194478829182973,18.71861271036672,19.152279689946223,32.3531238323179,22.931965121646268,-12.26,-15.879572390427589,24.092831677990112,83.87044139,36.71089885634424,11.653351734884133,83.87044139,36.71089885634424,11.653351734884133,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,26.11226137426041,24.519534552066535,29.73719330432003,18.960336571412746,32.209873275089066,22.260220934395736,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,36.71089885634424,87.28258303,83.87044139,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
