case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.1107385215068504e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.8154942290838844e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.792287944415239e11
