,commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow
0,Diesel,flow,SE_BECCS_FT_Herb_transforms,diesel_SE,SE_BECCS_FT_Herb,SE_BECCS_FT_Herb_diesel_edge,BECCSLiquidFuels,flow,504,0.0,,SE,0.0
1,Diesel,flow,SE_BECCS_FT_Wood_transforms,diesel_SE,SE_BECCS_FT_Wood,SE_BECCS_FT_Wood_diesel_edge,BECCSLiquidFuels,flow,504,0.0,,SE,0.0
2,Diesel,flow,SE_Bio_FT_Herb_transforms,diesel_SE,SE_Bio_FT_Herb,SE_Bio_FT_Herb_diesel_edge,BECCSLiquidFuels,flow,504,0.0,,SE,0.0
3,Diesel,flow,SE_Bio_FT_Wood_transforms,diesel_SE,SE_Bio_FT_Wood,SE_Bio_FT_Wood_diesel_edge,BECCSLiquidFuels,flow,504,0.0,,SE,0.0
4,Diesel,flow,SE_Diesel_Fossil_Upstream_transforms,diesel_SE,SE_Diesel_Fossil_Upstream,SE_Diesel_Fossil_Upstream_fuel_edge,FossilFuelsUpstream{LiquidFuels},flow,504,166667683.50137278,,SE,166667683.50137278
5,Diesel,flow,SE_Ethanol_Diesel_Upgrade_transforms,diesel_SE,SE_Ethanol_Diesel_Upgrade,SE_Ethanol_Diesel_Upgrade_diesel_production_edge,EthanolUpgrade,flow,504,0.0,,SE,0.0
6,Diesel,flow,SE_Ethanol_Gasoline_Upgrade_transforms,diesel_SE,SE_Ethanol_Gasoline_Upgrade,SE_Ethanol_Gasoline_Upgrade_diesel_production_edge,EthanolUpgrade,flow,504,0.0,,SE,0.0
7,Diesel,flow,SE_Ethanol_JetFuel_Upgrade_transforms,diesel_SE,SE_Ethanol_JetFuel_Upgrade,SE_Ethanol_JetFuel_Upgrade_diesel_production_edge,EthanolUpgrade,flow,504,0.0,,SE,0.0
8,Diesel,flow,SE_Ethanol_Multiproduct_Upgrade_transforms,diesel_SE,SE_Ethanol_Multiproduct_Upgrade,SE_Ethanol_Multiproduct_Upgrade_diesel_production_edge,EthanolUpgrade,flow,504,12049907.8138272,,SE,12049907.8138272
9,Diesel,flow,SE_Synthetic_FT_transforms,diesel_SE,SE_Synthetic_FT,SE_Synthetic_FT_diesel_edge,SyntheticLiquidFuels,flow,504,0.0,,SE,0.0
10,Diesel,flow,diesel_SE,SE_Diesel_Use_transforms,SE_Diesel_Use,SE_Diesel_Use_fuel_edge,FuelsEndUse{UserAdditions.Diesel},flow,504,178717591.3152,,SE,-178717591.3152
