commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight
Hydrogen,flow,SE_ATR_wCCS_94pct_transforms,h2_SE,SE_ATR_wCCS_94pct,SE_ATR_wCCS_94pct_h2_edge,ThermalHydrogenCCS{NaturalGas},flow,504,159177644.44557148,
Hydrogen,flow,SE_Above_ground_storage_transforms,h2_SE,SE_Above_ground_storage,SE_Above_ground_storage_external_discharge_edge,GasStorage{Hydrogen},flow,504,319722743.9384328,
Hydrogen,flow,SE_BECCS_H2_Herb_transforms,h2_SE,SE_BECCS_H2_Herb,SE_BECCS_H2_Herb_h2_edge,BECCSHydrogen,flow,504,0.0,
Hydrogen,flow,SE_BECCS_H2_Wood_transforms,h2_SE,SE_BECCS_H2_Wood,SE_BECCS_H2_Wood_h2_edge,BECCSHydrogen,flow,504,3.885501853653871e-11,
Hydrogen,flow,SE_ESC_transforms,h2_SE,SE_ESC,SE_ESC_h2_production_edge,SteamCracker,flow,504,0.0,
Hydrogen,flow,SE_Electrolyzer_transforms,h2_SE,SE_Electrolyzer,SE_Electrolyzer_h2_edge,Electrolyzer,flow,504,817050568.6758885,
Hydrogen,flow,SE_Large_SMR_Non_CCS_transforms,h2_SE,SE_Large_SMR_Non_CCS,SE_Large_SMR_Non_CCS_h2_edge,ThermalHydrogen{NaturalGas},flow,504,-2.5236444007732443e-11,
Hydrogen,flow,SE_Large_SMR_wCCS_96pct_transforms,h2_SE,SE_Large_SMR_wCCS_96pct,SE_Large_SMR_wCCS_96pct_h2_edge,ThermalHydrogenCCS{NaturalGas},flow,504,0.0,
Hydrogen,flow,SE_TSC_CCS_90_H2prod_transforms,h2_SE,SE_TSC_CCS_90_H2prod,SE_TSC_CCS_90_H2prod_h2_production_edge,SteamCracker,flow,504,8.02696814552602e-12,
Hydrogen,flow,SE_TSC_CCS_90_transforms,h2_SE,SE_TSC_CCS_90,SE_TSC_CCS_90_h2_production_edge,SteamCracker,flow,504,0.0,
Hydrogen,flow,SE_TSC_Non_CCS_H2fuel_transforms,h2_SE,SE_TSC_Non_CCS_H2fuel,SE_TSC_Non_CCS_H2fuel_h2_production_edge,SteamCracker,flow,504,0.0,
Hydrogen,flow,SE_TSC_Non_CCS_H2prod_transforms,h2_SE,SE_TSC_Non_CCS_H2prod,SE_TSC_Non_CCS_H2prod_h2_production_edge,SteamCracker,flow,504,0.0,
Hydrogen,flow,SE_TSC_Non_CCS_transforms,h2_SE,SE_TSC_Non_CCS,SE_TSC_Non_CCS_h2_production_edge,SteamCracker,flow,504,0.0,
Hydrogen,flow,h2_SE,SE_Above_ground_storage_transforms,SE_Above_ground_storage,SE_Above_ground_storage_external_charge_edge,GasStorage{Hydrogen},flow,504,319722743.9384329,
Hydrogen,flow,h2_SE,SE_CCGT-H2_transforms,SE_CCGT-H2,SE_CCGT-H2_fuel_edge,ThermalPower{Hydrogen},flow,504,14803896.620550254,
Hydrogen,flow,h2_SE,SE_ESC_transforms,SE_ESC,SE_ESC_h2_consumption_edge,SteamCracker,flow,504,0.0,
