ethanol_SE,natgas_SE,ethane_SE,natgas_demand_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,86.4192,12.952084172065252,-67.88220059195292,-67.88220059195292,14.809897722455895,70.57773173885583,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,-65.01714573706712,-65.01714573706712,14.839689764163744,101.26259278733153,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,109.12539511492936,9.972880001280538,21.510796338638617,21.510796338638617,14.839689764163744,73.56871003489434,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,138.98473975622596,86.4192,9.972880001280538,1.6880173468222879,1.6880173468222879,14.839689764163744,93.95606784859008,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,119.17474701721974,86.4192,9.972880001280538,-66.40165740087086,-66.40165740087086,14.839689764163744,93.95606784859008,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,-66.40165740087086,-66.40165740087086,14.839689764163744,93.95606784859008,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,169.9262060605,13.297953481644974,-48.49969072996683,-48.49969072996683,15.20537763380945,168.953288024703,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,94.59131403636849,0.0,-77.28858052844114,-77.28858052844114,14.93941856417655,88.60605884875588,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,86.4192,0.0,-83.20507856183815,-83.20507856183815,14.93941856417655,57.38274628216885,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,14.058029999999999,14.058029999999999,26.614711219999997,86.55,86.4192,9.972880001280538,-59.318607872536994,-59.318607872536994,14.839689764163744,131.3356576159523,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
