case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,1.1537170558527742e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,2.387193733427396e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,3.5409107892801704e10
