bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,ethylene_CA,ethylene_NW,ethylene_SW,ethylene_TX,ethylene_NCEN,ethylene_CEN,ethylene_SE,ethylene_MIDAT,ethylene_NE,ethylene_demand_CA,ethylene_demand_SW,ethylene_demand_NW,ethylene_demand_TX,ethylene_demand_NCEN,ethylene_demand_CEN,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,natgas_CA,natgas_NW,natgas_SW,natgas_TX,natgas_NCEN,natgas_CEN,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_TX,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,elec_CA,elec_NW,elec_SW,elec_TX,elec_NCEN,elec_CEN,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_TX,h2_NCEN,h2_CEN,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_TX,co2_captured_NCEN,co2_captured_CEN,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE
38.07926465552187,42.08567019320111,41.190143921697334,38.382812398253854,43.085743583470204,42.418616888351444,39.304662279406934,40.59824907659766,41.34962393157071,69.81665672026305,68.21128653604048,66.00889833685417,65.3569194806456,66.31408065256053,65.35079577085921,65.31457844712735,64.35401065825234,67.20367539599005,44.08777270566445,44.0716926664601,44.09165290290963,44.24021576144325,43.62126265076449,43.31003060944344,43.77878315012928,39.61643194822131,41.53297352548614,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,-0.0,-0.0,-0.0,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,814.0313490714568,-0.0,13.8317247736481,13.998071670049478,12.241768276029036,11.973331741956882,13.794409238844542,12.884475400343053,11.189884794470045,10.733839373127243,13.830307147274544,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,151.01760039543137,149.68282880868298,158.66176089044512,162.602626478829,179.4435826806263,170.99928989746854,169.26081620099978,177.1416011858219,169.3260605630178,25.530570685997816,26.330885444618954,25.94390291961597,32.01483609633652,19.161216800008706,18.983037151699946,23.38513415592364,15.99553750100522,18.908323709766442,-5.385112044561048,-5.277831559392567,-5.208411029468629,-4.998810055801078,-6.089029850423557,-6.197645858506062,-6.082479567176241,-15.650421823473582,-21.939755168988285
38.07662535003124,42.08549142200057,41.1902535596519,38.38038702021285,43.086669391715894,42.419684492720585,39.304359700101614,40.59943166371303,41.34968587476228,69.8231536874329,68.21170043778166,66.00764032312507,65.35298618228933,66.31216598063884,65.34721300940153,65.31093346866416,64.34372798704064,67.1989701713375,44.090388420141366,44.066743017729756,44.093471027480724,44.22582800445396,43.58026560642436,43.30856946196386,43.78502636816569,39.62207500468417,41.536953760138175,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,-0.0,-0.0,-0.0,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,814.2167675759085,-0.0,13.717847432738962,13.963885629036486,12.237841831722358,12.002389405813545,13.79332105901057,12.90932542592688,11.282252808612421,10.758039644658735,13.752835154786368,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,153.134013242004,151.5426795085725,160.73774211301117,164.6527884824323,181.60922394994807,173.15346384763484,170.27325375112727,178.17586057117168,170.32546702073307,25.595858046880775,26.66556984307547,26.20834491312589,32.24769970326225,19.422390679587288,19.236930754955583,23.61881675761446,16.206179051783472,19.07226268970962,-5.391359942715386,-5.27307015828554,-5.2439095609863875,-4.998800234320799,-6.088912631062753,-6.1976418979138925,-6.0824948290560865,-15.650450556571124,-21.85348141086615
38.087618377059684,42.088383970222935,41.19131149403754,38.38672438148329,43.08760476465752,42.422011288575234,39.3084013535121,40.59875520651537,41.35009439471502,69.83095087637035,68.21870135120021,66.03144747610004,65.37169692691954,66.31820409523641,65.35676284204916,65.32167355897542,64.36415960931674,67.2068793153943,44.0881995279411,44.073969388097076,44.094777380645304,44.168374806554496,43.56366801581082,43.310490726421904,43.8027555563193,39.64227607039338,41.541961974332665,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,-0.0,-0.0,-0.0,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,814.2507282202462,-0.0,13.628539554173212,14.005099119110472,12.269061944250963,12.055702620476303,13.763721419785712,12.932882389558731,11.323583977658842,10.749484372949246,13.81439512254032,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,152.27265000307665,150.93298967489426,159.963711231112,163.77430671825314,180.7372165556077,172.2322063529875,171.71955725444755,179.92029738088567,171.97335443305295,25.87168592257106,26.58403777200058,26.29496301261648,32.16644518644722,19.51592338105926,19.328489566172667,23.59525126205529,16.371751565699054,19.21223641517037,-5.384736270722783,-5.280303835472186,-5.232865228078852,-4.998742770550455,-6.088733024455608,-6.197617846658104,-6.082979732856925,-15.650336804635527,-21.526545769330195
38.077869307042164,42.08253135740881,41.18905364565001,38.38761732702588,43.08734815008123,42.42062599505557,39.30314294335725,40.60029746508297,41.35007997100924,69.82633958685354,68.19890776836691,66.00466231729213,65.35291359158545,66.31260723011903,65.34835428086303,65.30646878950344,64.34921881493753,67.19655239240925,44.088530947538025,44.07516812479726,44.09283260907903,44.21787104715818,43.58118530290976,43.31035330174107,43.78854179593649,39.63791519670142,41.53452052620874,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,-0.0,-0.0,-0.0,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,814.2859509671705,-0.0,13.505712935516316,13.695732577387224,12.194869695670523,12.097877105848813,13.872242857842012,13.013310781327755,11.34032235470652,10.804850414935109,13.753280315278733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,153.2663137224195,151.93829345598982,160.989565086659,164.3204162926987,181.27276758624163,172.80774523437842,171.69057955932772,179.741534959343,171.78111272533158,25.958346415920737,26.632424417424293,26.421579088017236,32.31811048608147,19.574102039917012,19.39471129095812,23.668668119543526,16.444732432290877,19.26837576718878,-5.386030008674749,-5.2812720229983094,-5.21890147627016,-4.998789578110263,-6.08889977011469,-6.197646178434854,-6.08272001839668,-15.650471417174947,-21.93412429014501
38.061465200709826,42.08252480707518,41.183049314412614,38.36537058593655,43.08761561447708,42.41878585379879,39.301959327254835,40.600682896822754,41.34863416547187,69.84920423848209,68.21981400095626,66.01461821304544,65.33939561344181,66.30418047229767,65.3378120535793,65.31202168401688,64.34165955319129,67.18921003378583,44.0840204432099,44.07017648126343,44.09866100269251,44.1140988466816,43.62461006915422,43.333379251833925,43.813389291395204,39.71326912415543,41.57256338174684,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,-0.0,-0.0,-0.0,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,815.5960121007346,-0.0,14.350563034190312,14.293511168476462,12.56029163832545,12.202086074134607,13.99022855010885,13.19140318309183,11.51265660365005,10.899811965808032,13.781214361007212,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,164.97177699222289,163.50223039644442,173.42929874818805,177.59395592475633,195.74284130385877,186.76136104133593,178.38891649557914,186.00868812910878,177.70786076027508,26.300104151593963,26.98028033796169,26.406611377156555,32.52428317736771,19.875811602185138,19.693084168867408,23.685831604167145,16.592674393617507,19.413406160492183,-5.381742245165592,-5.27637851546832,-5.206406228364199,-4.998798118787781,-6.088900244281455,-6.197648245968694,-6.083719817265199,-15.650467980501208,-21.987878365131305
37.97187473089089,42.06807306600259,41.15347725779946,38.31462186413705,43.07855121382544,42.40013376819302,39.28149376744398,40.58362116954704,41.33765941303294,69.88518573671583,68.24004556694095,66.02306306889888,65.29948162331937,66.2554499525589,65.28717332229033,65.29418473035102,64.35063820000545,67.19520078729127,44.08594170185811,44.06625210116537,44.09618040167477,44.10967289466605,43.61054678287605,43.33018499205945,43.82953305207772,39.66706861728062,41.556262668640734,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,-0.0,-0.0,-0.0,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,825.7272085428029,-0.0,14.610395129204678,14.513542454593,12.684387563120398,12.263802274706277,13.986232284718097,13.202880347641507,11.423462751322942,10.92028561727963,13.75323456510025,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,248.97017137179282,246.69589496423455,261.738894208895,268.12053441153944,285.33210485917414,281.9944183693887,260.2182283128731,264.6254199861414,252.5788717794367,27.900103166383097,28.61535662889828,28.014885458913007,34.36569665653653,21.673402559994294,21.602526476090883,25.230344079633003,18.118596898511978,20.891568178773493,-5.384407815620615,-5.274815698248094,-5.239763654139242,-4.998743400930219,-6.088791707694062,-6.197626426546402,-6.083964516531775,-15.650288192221618,-21.61080489441407
38.089206352573015,42.086774812567,41.193942978585135,38.364714364187684,43.090168156551925,42.422166141562315,39.313343711422796,40.60357923602451,41.350903407596405,69.8383017358491,68.22521970316508,66.01976027914235,65.33348598035968,66.31038848049135,65.3419484314032,65.30820917660532,64.30255528727696,67.16530416262971,44.08676835123591,44.07405714324299,44.09469833572295,44.158663283091634,43.5743909251869,43.32671426283582,43.81028927201412,39.643695647184884,41.56031754952126,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,-0.0,-0.0,-0.0,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,813.1168064769809,-0.0,14.434099184577915,14.409204128563081,12.605308262784153,12.084729854180308,13.566277080361683,12.673395941079807,10.70659044059411,10.401244701513649,13.474205454801405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,151.7692663671383,150.45482707677394,159.4590630723979,163.34602380174977,173.39684494593354,171.72853483971596,158.39831798275213,161.0678193546712,154.0763798862381,25.926842354715422,26.5359332727697,26.29206679355213,32.15681852474136,19.435316163281406,19.400743372345943,23.25643871035272,16.126339582608676,18.984669878268495,-5.384759940541502,-5.279701594108929,-5.251995397644017,-4.998802214063507,-6.088925522909472,-6.197653916385713,-6.083296646017641,-15.650287156449966,-22.053835166164053
38.08456074482912,42.084323922866034,41.187997450260035,38.34620896595883,43.09059155336745,42.42287370755264,39.31819536368946,40.60156864640076,41.35100856325034,69.8172673522959,68.20835456715541,66.00251350737277,65.3115831499283,66.3098966723642,65.33977465603272,65.31284424966904,64.31002110191272,67.16867266887598,44.087345969343254,44.07280347727166,44.091936786045075,44.10865574172167,43.58613566989659,43.32911434995848,43.8234770169033,39.63959910108162,41.5579359136802,813.755320926122,813.755320926122,813.755320926122,813.755320926122,813.755320926122,813.755320926122,813.755320926122,813.755320926122,813.755320926122,-0.0,-0.0,-0.0,813.755320926122,813.755320926122,813.755320926122,813.755320926122,813.755320926122,-0.0,14.135001532124383,14.083480036036308,12.34342893140181,11.532597179839374,13.377662801303881,12.187189978291812,10.649038570093555,10.147279810155556,13.410554807423244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,148.98178854224165,147.68686371523955,156.5779982636668,176.18160770326838,169.303290399634,167.83688412627623,154.79908872830546,157.1042594142557,150.29734782431066,25.558583449110106,26.043491269533572,25.898066869606943,32.434928210823266,19.300597029792527,19.273027231711186,23.014244345386313,15.970767775597086,18.859407860356935,-5.384797619934622,-5.278777140117335,-5.14704566121895,-4.99883278213671,-6.088898250443292,-6.197654333846467,-6.083561597555081,-15.650066233830039,-22.055471517317454
38.11035938781664,42.09118683702548,41.19516750429659,38.386986317059666,43.089229947918426,42.426148289148884,39.34971784886199,40.604290186747654,41.35837576770774,69.79814034298353,68.21822367388016,66.02248099648004,65.3538032158219,66.32431439627503,65.35842116150152,65.32130298415471,64.35658202022158,67.20001817509211,44.08960838194973,44.07432649185725,44.093530021142854,44.49053931605076,43.54529378505516,43.30831192762342,43.8363642278545,39.62327379100148,41.564642271962676,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,-0.0,-0.0,-0.0,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,812.5727220559216,-0.0,14.42344619417122,14.24243002013658,12.427882005156306,11.943259301740467,14.10832269880314,13.33532090743143,11.647958667067504,11.041564109795296,13.901884552436218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,134.8052378475531,133.62381586370572,141.61852972578944,160.68531590546624,153.5252182029085,152.79751001829445,140.91476092894862,142.34655729841884,136.24827780357225,24.381884478645045,24.335744602379833,24.88583750598911,31.6258663719037,18.943120079281154,18.895178893848755,22.47352278740444,15.567090207069798,18.491452017247077,-5.387431731933141,-5.2802801581771535,-5.27421796928588,-4.998836455845629,-6.088567351160915,-6.197629126329008,-6.08339730785537,-15.649808950296782,-21.850490363384417
38.217691300880226,42.098151217570354,41.234762295271345,38.43040633518205,43.109631643945164,42.45832002268337,39.391053754416596,40.610866418595315,41.36551031876301,69.69641038792489,68.14131176986346,65.94267061764816,65.31546414024932,66.31206425084115,65.33620628494708,65.24328694561466,64.21679036934536,67.10700472783962,44.08962105935397,44.07430603969412,44.09448557967494,44.924388731488335,43.632416449022266,43.37448231787168,43.86565876866065,39.73458365638207,41.68268761445712,804.129585908088,804.129585908088,804.129585908088,804.129585908088,804.129585908088,804.129585908088,804.129585908088,804.129585908088,804.129585908088,-0.0,-0.0,-0.0,804.129585908088,804.129585908088,804.129585908088,804.129585908088,804.129585908088,-0.0,11.402744401942096,11.977875268540247,11.344578286874746,11.689259192488628,13.318018561782193,12.058135568234269,10.451277863446562,9.894939240880294,13.338730909164191,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72.94558665764217,72.34464375907733,76.57143984784896,86.82722644731524,82.93178480744113,82.61360084934671,76.210912338927,77.08322411538569,74.13822238659374,22.039451216093457,22.03328439521724,22.529919859015138,28.791630846357453,17.43532004181132,17.430312661540807,20.584786522876296,14.252112398279257,17.266720429192524,-5.3877830291403725,-5.27994934707758,-5.328079742028274,-4.998886150750744,-6.088795675637617,-6.197653489938004,-6.084241330428054,-15.650014690221528,-22.55957188763128
