case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,6.129429894582564e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,8.439888284346335e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.45693181789289e11
