ethanol_SE,natgas_SE,ethane_SE,natgas_demand_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
0.0,14.058029999999999,21.98,86.49083890276428,440.754501035053,440.754501035053,2.2664938806335893,461.7143654060825,1500.1726566871844,2.5915939176145217,-6.1,94.95991,174.74210439042216,-26.414086167432195,55.06079986784698,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,390.3173005062627,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.5241885984250425,-6.1,94.95991,174.74210439042216,-26.512699014309394,54.96218702096978,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.207544157674782,458.373273992351,1496.8315652734527,2.5241885984250434,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,390.3173005062627,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.524188598425043,-6.1,94.95991,174.74210439042216,-26.512699014309394,54.96218702096978,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.524188598425043,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.5241885984250425,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.5241885984250425,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.8076919911206,440.8076919911206,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.80769199112063,440.80769199112063,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.80769199112063,440.80769199112063,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.80769199112063,440.8076919911206,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.80769199112063,440.80769199112075,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,38.38899138420471,119.86387741948388,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.80769199112063,440.80769199112063,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.80769199112063,440.80769199112075,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,38.38899138420471,119.86387741948388,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.80769199112063,440.80769199112063,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,348.9533304738945,440.80769199112075,0.0,455.06790305083877,1493.5261943319406,2.5462640400017906,-6.1,94.95991,174.74210439042216,38.38899138420471,119.86387741948388,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,361.1100479558535,361.11004795585364,2.2075441576747825,458.373273992351,1496.8315652734527,2.5241885984250434,-6.1,94.95991,174.74210439042216,-69.4390320268124,12.035854008466782,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.69365254609727,440.69365254609727,4.859279159538677,469.31767283113584,1507.7759641122375,2.643449623192564,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.7545010350528,440.7545010350532,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,47.86407676207306,129.33896279735222,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.7545010350528,440.7545010350528,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,348.37990752209424,440.7545010350532,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,47.86407676207306,129.33896279735222,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.7545010350528,440.7545010350528,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.7545010350528,440.7545010350532,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,47.86407676207306,129.33896279735222,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.7545010350528,440.7545010350528,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,390.215335180131,440.7545010350528,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,-26.414086167432306,55.060799867846875,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.7545010350528,440.7545010350528,2.266493880633537,461.71436540607954,1500.1726566871814,2.5915939176144613,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,346.43019183357046,346.43019183357046,9.972880001280538,484.3132374716477,1522.7715287527494,2.7457216400274014,-6.1,94.95991,174.74210439042216,-78.40687779559615,3.0680082396830324,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,86.55,440.5736445813525,9.972880001280538,484.3132374716477,1522.7715287527494,2.7457216400274014,-6.1,94.95991,174.74210439042216,-27.54009024973623,53.934795785542946,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.5736445813525,440.5736445813525,9.972880001280538,484.3132374716477,1522.7715287527494,2.7457216400274014,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.5736445813525,440.5736445813525,9.972880001280538,484.3132374716477,1522.7715287527494,2.7457216400274014,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,86.55,86.4192,269.6304281049119,1245.7554515765962,2284.213742857698,7.938872602100029,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.207544157674782,458.373273992351,1496.8315652734527,2.5241885984250434,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.60923946870827,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,38.09732276355831,119.5722087988375,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.60923946870827,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,38.09732276355831,119.5722087988375,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.60923946870827,0.0,451.8996808947089,1490.3579721758108,2.4800377152715476,-6.1,94.95991,174.74210439042216,38.09732276355831,119.5722087988375,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,348.4093481732227,440.3654885115061,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.524188598425043,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.5574319675667,440.5574319675667,2.2075441576747816,458.373273992351,1496.8315652734527,2.524188598425043,-6.1,94.95991,174.74210439042216,47.32596862406965,128.80085465934883,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.524188598425043,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.524188598425043,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.3654885115061,440.36548851150644,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,46.80185625544721,128.2767422907264,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.3654885115061,440.36548851150644,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,46.80185625544721,128.2767422907264,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,348.4093481732227,440.3654885115061,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,396.8677815202107,440.60923946870713,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,-26.190147860696097,55.28473817458308,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.60923946870827,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,38.09732276355831,119.5722087988375,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.60923946870827,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,38.09732276355831,119.5722087988375,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.60923946870827,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,38.09732276355831,119.5722087988375,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.6092394687081,440.6092394687081,0.0,451.8996808947089,1490.3579721758108,2.480037715271547,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.3654885115061,440.3654885115061,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.3654885115061,440.3654885115061,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.3654885115061,440.3654885115061,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.3654885115061,440.3654885115061,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.3654885115061,440.3654885115061,2.150127670638968,455.1190817381138,1493.5773730192157,2.4585364385651576,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.5241885984250425,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
0.0,14.058029999999999,21.98,86.49083890276428,440.55743196756634,440.55743196756634,2.2075441576747816,458.373273992351,1496.8315652734527,2.5241885984250425,-6.1,94.95991,174.74210439042216,75.68131,157.15619603527918,97.34841,180.96737209671682
