case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,9.652563226737324e9
missing,all,cost,all,all,all,Cost,VariableCost,missing,2.2730128202886005e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,3.238269142962333e10
