time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage,natgas_CA_to_SW_storage,natgas_NW_to_CA_storage,natgas_NW_to_SW_storage,natgas_NW_to_NCEN_storage,natgas_NW_to_CEN_storage,natgas_SW_to_CA_storage,natgas_SW_to_NW_storage,natgas_SW_to_TX_storage,natgas_SW_to_CEN_storage,natgas_TX_to_CEN_storage,natgas_NCEN_to_NW_storage,natgas_NCEN_to_CEN_storage,natgas_NCEN_to_SE_storage,natgas_NCEN_to_MIDAT_storage,natgas_CEN_to_NW_storage,natgas_CEN_to_SW_storage,natgas_CEN_to_TX_storage,natgas_CEN_to_NCEN_storage,natgas_CEN_to_SE_storage,natgas_SE_to_NCEN_storage,natgas_SE_to_CEN_storage,natgas_SE_to_MIDAT_storage,natgas_MIDAT_to_NCEN_storage,natgas_MIDAT_to_SE_storage,natgas_MIDAT_to_NE_storage,natgas_NE_to_MIDAT_storage
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.713102326596761,17.543846900359615,16.117719620589007,14.256892533258117,9.491997773492253,11.5278259377421,12.240343533754205,11.135511304413372,10.538737510682713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311171.8909627721,122599.27348327497,294703.3453547995,287611.50339689513,357907.58238600387,532780.7541128851,1.2683616086273878e6,517348.3125855093,459148.3033250943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5518.125120908611,14393.929613516237,73841.94566660852,20296.17357042705,17526.185644577494,60361.31426113243,53186.40796947866,27321.617088924355,30905.708218338474,160567.5100106783,2288.741321738603,41560.17805337697,19324.596010765457,45520.538337349855,536.8062464416621,20927.454357452534,83854.86240725464,78030.57945912881,205909.45967504277,32606.923563605134,67890.77259438326,66255.70672400261,67416.39004353067,75482.22409441251,64538.21770873521,11272.627555797622
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.33522044270169,23.907851166048175,18.01033389437211,10.761102337841633,7.285853063512098,8.4885053884083,7.957578757878935,9.774115495123793,9.010745420146808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315226.6889990845,125158.35600062613,305363.1190241232,287669.13661816384,366375.2840794712,538390.5823901969,1.2188816075221614e6,510431.35198237654,459512.9581099123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5549.167640470977,14444.209836644888,73750.99388142776,20305.322888851155,17535.680121652542,60352.34395267221,53272.08980150452,27326.297850658855,30911.75284249674,159244.88993886276,2301.485053732568,41731.81168892339,19428.722113714844,45651.36142488125,541.9872024327235,20936.693927180484,83599.04092840859,78018.13648686415,204441.32404730574,32775.07567925481,68081.16702144378,66305.33879819405,67344.21448774192,75444.02478834166,64520.06566313402,11333.136626330623
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.630210758821312,19.331814399433274,15.074225731331039,8.280901173211914,5.887999117154346,6.709614778618173,8.331939736912894,8.675939943691192,7.787945239277062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315175.5632321021,127643.24822653922,301967.0712345302,288228.9592624324,374856.71407360793,547082.9631785156,1.1705867235139834e6,503585.27105342224,460036.2602049163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520.8914557545295,14402.421238366856,73894.48422914471,20301.407360059176,17530.44507752042,60406.76625862444,53245.1623544514,27326.74113489796,30910.701208736707,161161.27893853103,2289.7069834433546,41626.62024444282,19348.473033608876,45551.70065220093,536.8729469288312,20932.944289570463,84176.46294821586,78035.31386974404,205779.65193183857,32649.93814972124,67891.0589353454,66212.25635297857,67385.73591212383,75405.72660369657,64541.444393838894,11279.87026711381
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.517305328056704,16.391658746701427,13.544608015494187,8.35029516256078,6.623379124338515,7.655069273074998,8.509363546785435,7.253052438895217,7.068924708957587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314145.40553141857,129186.24662640295,294506.1004312456,291620.2051587251,386260.717424114,555785.8111404162,1.1288061015075087e6,502081.4791083804,465856.6479657329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519.128267967119,14399.479959997057,73952.36798056829,20300.1998157796,17529.031352354297,60429.60177515648,53253.69492148175,27324.459268390157,30908.812308801025,160560.0573343946,2290.333394805558,41567.23773364984,19330.372853612218,45525.36586578851,537.2293467053687,20930.75323648592,83860.62569863594,78025.11106557192,205779.7932645974,32608.324006829072,67829.30702363804,66208.3914086444,67403.89855293017,75411.05151457839,64533.50373392052,11278.319055309683
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.20032095225695,13.554812865939285,12.069818088880172,8.628278995539667,5.925505501631796,7.301355483545398,8.671271393419385,5.217929835290112,6.906647606675658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312122.67179562786,130434.20558888963,287326.83870467695,295011.3182464419,403589.45436358097,565895.1483331914,1.0950231740474266e6,507145.0568735297,478269.5504448331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5551.31236851949,14449.787773997276,73860.28663854838,20308.624857681276,17538.11253551754,60417.84003469585,53330.45687509856,27329.00809006771,30914.87155149407,159225.1079582347,2302.3655575175826,41737.53691829748,19429.55523071531,45658.774142600916,542.1470782276443,20940.05861961468,83610.85140878997,78015.18982413306,204296.36231195074,32774.175827683146,68065.40958531924,66295.38018360615,67340.570011413,75429.45471861737,64521.382862800034,11335.014528106412
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.081996945170575,10.610412816081103,10.760099663397822,9.450189276514616,4.806389087366134,6.138777854761183,8.942736417928092,7.726290728812879,8.429810383397543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311668.83296903234,131592.20972408893,282036.3909944609,299356.9065512354,424464.35152887966,578585.0748068898,1.0690003580685472e6,514890.676051778,493045.5532987746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.093759973798,14412.403178473563,73987.21805815714,20305.238961008374,17533.2819811893,60471.29739991261,53302.8603974046,27329.28818712451,30914.015617574445,160959.3161706651,2290.95196401813,41636.234910059844,19354.322473976154,45565.972087047165,537.1668947297989,20936.626729367195,84131.21604180527,78027.57721965587,205570.56669777734,32661.495870282877,67910.07782172684,66232.39271239414,67391.04106115099,75421.18606992972,64546.45153024939,11283.427528770038
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64313655811041,4.6725988620614824,8.98313510031327,10.466120366225311,3.60617801647838,3.850210591396613,9.20138152935558,9.153482573146439,9.455147715671124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312468.3836993641,133279.16455714975,282063.29572828434,308248.3883652395,445365.29366615455,591281.0556935801,1.0494804829213694e6,525021.7175354556,509540.3160159737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520.392329551314,14404.658120797063,74047.06198031077,20303.439574341995,17531.22661692383,60497.59251171508,53306.363930586434,27326.71770836048,30911.6642159692,160509.2609301123,2290.736098734703,41575.20204407166,19334.28744350064,45536.16361380301,537.1967436113279,20933.805267478077,83857.62409084712,78037.03475699622,205652.4316839054,32616.693391067944,67848.58870736025,66229.38494538926,67418.69661919418,75433.09715388503,64544.15937488785,11280.115288495652
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539993741640773,10.002360714132422,10.11064085150742,10.712712105189343,7.220426458613426,9.246502200699787,9.354848334706961,10.091363370484054,9.91898281211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315206.76510460646,135837.7683481839,285246.1720092567,318180.2597564196,466269.1733308023,603984.0461768365,1.0322502690112215e6,535124.5828548827,525946.7596961849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5551.701921451458,14453.671922460328,73946.70216334326,20311.390154667242,17540.002463983834,60485.23751761694,53386.693593652635,27331.049774934454,30917.464334113636,159294.73705906732,2302.327193613471,41739.86590283421,19430.095364275003,45666.062561221,542.0994154427398,20942.715078580448,83627.10859487507,78032.28752848765,204277.36768219448,32777.252507132434,68080.11454526156,66316.13981533579,67360.57226114199,75456.05455450318,64535.41657755808,11335.696732499693
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56302330882397,13.429516574308243,11.244073294611656,11.168850705958903,9.160392383225135,11.07909313209088,9.738722851852115,11.594960690770986,10.849381339233124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320392.47147618345,138397.73595615197,288436.7585930028,326062.5773394817,487173.1370677588,616687.3985155848,1.0150465312157298e6,544063.6687027364,541191.2879022696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.82331520061,14414.464174009485,74070.18896763546,20307.579063064506,17534.815512966718,60538.51240631688,53356.549936910196,27331.17587543842,30916.49250701762,161041.01687678738,2290.556625498469,41634.718747109386,19351.902178406504,45569.887337660686,537.029663735755,20938.96534582519,84144.36403633059,78045.83782210185,205669.0450612209,32659.562479074073,67910.74745761251,66244.14213597111,67411.86540441522,75438.00770879837,64562.00860257752,11282.571513024668
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63406050534314,16.554988201711698,12.25247368810879,9.184786972240854,10.52812982754126,12.234391032312262,10.241307094908034,14.482646244772164,12.357517857526066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327364.5545181565,140957.9181401141,291629.6384665678,333184.4379161362,508077.3889246298,629390.411802999,999350.0158765618,552136.0347243873,555578.904897379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520.4559108181365,14406.687446605025,74121.67732973419,20305.820260289107,17532.724278351292,60563.050596197645,53358.78581695957,27328.589551929465,30914.186630183274,160585.6739094865,2290.5601903521665,41579.423690502685,19335.690788543292,45543.46376596487,537.1418784740274,20936.11323337566,83875.98897571568,78061.10256920617,205708.77814567566,32621.634982331485,67860.81804642736,66246.69134371406,67440.85828811019,75454.78666392976,64560.347058235275,11279.000812547989
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14236080796312,19.32851112345809,12.894487582492545,9.285521565336902,11.375385709674031,13.16230395269186,10.86695767430577,14.607257602370495,14.828844824492204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334765.85193408065,143517.45218935306,295256.898690997,339591.4294401038,528981.4787430757,642093.6008744199,984068.9684104575,558926.0087745301,568626.5958884438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5551.801967346418,14455.158928262907,74018.0329947135,20313.74566601016,17541.38323052384,60547.76966327663,53432.68440970422,27332.715075263724,30919.870426423542,159349.07234691147,2302.373374088342,41746.73110260038,19431.066996289243,45673.28938632605,542.0947172185662,20944.82637181746,83649.80244622215,78063.23310555039,204282.22621536045,32781.023363322165,68097.75890706314,66333.21489155944,67383.85935657653,75480.98118299202,64550.213635363005,11333.567056237443
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4418051154302,24.36550091015887,14.341977030327447,8.777254756424517,13.476629420578046,15.046176094896113,12.134013983234468,15.949336912576095,16.137265944033025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342166.4884469529,146077.8228170346,298999.58326560544,345273.6847121797,549885.7803069593,654797.2301553088,967773.1029799765,560562.9201556209,577546.2564778776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.375404549731,14416.069501412128,74133.21668605054,20309.811660968306,17536.003453159632,60598.10749611888,53397.79848972097,27332.810887504264,30918.84211504122,161049.81725436987,2290.771201886074,41646.24032946782,19353.72567700728,45576.900964579305,537.0556785326702,20940.90645958045,84173.00097470939,78092.43666455182,205603.4965091496,32664.99379618405,67939.56225064465,66263.3036891345,67434.05107579364,75465.66686613289,64572.822481777876,11282.040892969067
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.980788250553958,22.03895311362306,16.020782036717932,16.86504726692613,16.614188476172018,19.258385122708997,14.529671099433981,14.827821386759593,14.407934462312383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348751.6194777868,148550.36163026962,302191.86931120546,349795.87981261226,570790.5820543242,667501.4211873523,934664.0351895745,560553.0648108184,577090.3583352974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.027328962874,14408.95570158283,74174.06710069525,20307.790079402293,17533.705766933046,60616.54877592263,53397.22880342151,27330.007088167768,30916.385162386447,160590.1650370872,2290.8897286407,41585.922036187054,19338.037450098607,45547.06715710482,537.1222396042186,20937.780245315513,83889.49731724343,78087.9748177627,205689.29201822716,32627.779557144433,67879.99656107344,66268.0342615778,67458.28222457725,75489.15259770495,64559.91104188541,11278.62810487218
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.238317007052405,23.60377890795674,19.500690685217954,17.091496949949512,16.553361887064103,19.173119094628067,4.106016581102828,11.502905440213816,11.685845997794026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352065.20207251515,150759.90444649034,305380.39434288867,350548.4842690271,585858.472898782,680180.6935950762,872963.4089671575,506072.4667855855,530214.0059654455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5552.4412095418365,14455.668841480823,74064.77115919754,20315.694515546882,17542.85356119248,60595.505331500346,53459.20944271931,27334.159628011443,30922.035234212828,159403.4151308826,2302.6610066242115,41760.39394234269,19435.081804975987,45690.82353495202,542.0542967422842,20946.41155247706,83679.49462304609,78112.86500064169,204186.37723752123,32789.723020535304,68124.58431845953,66349.57220733444,67414.67163145171,75488.02949215422,64528.99880291913,11338.280711393103
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.778297545794143,24.928736799237452,20.880171750035913,13.056608880554997,14.157644283934516,15.445847172639692,3.508100868212611,9.961562214706555,10.587411291270378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352092.6454009953,150764.2985429137,305398.99980602297,331080.0932037568,585796.2635730994,678616.7364682032,811273.9013734288,442401.0291735799,471053.04420918226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525.896301894759,14416.411212192721,74160.61629296141,20311.85120225015,17537.69993953945,60636.07756932031,53414.56283844593,27334.476548908096,30921.13331199254,161231.91622446637,2291.6431735277934,41660.05961543816,19359.539357062757,45609.0763351119,537.2313095910149,20942.58025664213,84206.24666037381,78121.49304131576,205555.44592191445,32673.178745357975,67942.87639186849,66264.82272628516,67457.4364429886,75442.08577323977,64541.53053503406,11289.506375764353
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97403511542557,21.60400343408812,16.844945836250034,10.572139888490593,12.925188469596709,14.07488755455528,3.6065039497891997,9.792904044757632,10.182834950873305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352071.61201131385,146770.06291653457,296165.56143445347,310800.6096623495,574913.4254091115,668261.1153137942,811451.0278466339,405681.64094522235,424937.77022446296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.029238157696,14409.482161048445,74174.13840433602,20309.615020490066,17535.379857745706,60624.81725220752,53400.57956983622,27331.42987663747,30918.296274994416,160657.11801952997,2291.9357911888806,41601.11341595394,19348.435193062138,45565.37924815249,537.3065577118243,20939.16719951316,83887.61319261885,78102.58114142912,205588.08286052386,32642.680342121876,67887.87253793709,66274.39669447063,67470.73317029572,75479.31141338946,64549.539882328085,11281.219055838137
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.787978299203937,17.67828318629044,10.566673958468787,6.842217644781451,12.760223300555882,13.634478618070908,9.259775303721964,9.486868306058353,9.875207073154968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338939.30244336237,142766.7756208136,276345.74344701413,303528.2536697622,580336.2794547848,671831.2622803397,825318.4157518304,396368.54810931685,397089.3554622596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.105225858907,14455.300246402143,74036.35267259547,20316.66788643985,17544.197306414077,60572.4506230057,53452.52014536313,27335.24753730439,30923.39977008839,159398.2602282804,2302.781756822572,41762.21289981707,19429.879257704615,45686.02361925929,542.3735119917927,20947.29695210538,83678.54491958089,78151.45514888967,204090.51274145313,32781.56846657814,68141.50525434919,66346.98212740154,67412.51369100432,75496.40117584536,64544.056928380785,11342.161201064297
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.945114080678374,11.570907203633368,8.752635394416043,8.63756481174072,13.468442871034776,14.04344515039163,10.909355156402075,9.333823454454931,9.631524620436707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322208.9185680967,138755.77572057597,275589.37044384726,306943.354391082,585824.3852117051,680179.8355364519,839185.795240405,391359.45150674455,373628.55384797236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.4119799485115,14415.302269823229,74119.10327978233,20312.120577281006,17537.845177124862,60588.2855341604,53396.91903058828,27334.82076706411,30921.222404099306,161286.51147289074,2290.7096705945396,41652.12082288821,19349.187414920965,45584.19228592208,536.9746164536351,20942.049152266696,84261.72866280368,78157.091551178,205423.84572625716,32657.748714617843,67958.43538131521,66260.96195500418,67453.8832702958,75458.69560418419,64568.13500289488,11282.83544395524
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.521850315352482,12.603949528619966,10.52785085244494,10.57355680487964,15.181572242307025,15.587777169067797,13.058173079620847,9.338731425138064,9.343812108698755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324338.2063390582,135354.74047713508,278787.0928216911,310358.11976639443,585858.9494950447,680205.8713276727,853052.7560039418,391819.26179825043,355748.3312791815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5521.273099193894,14409.37196863798,74114.08426221757,20308.99878680788,17535.373540931407,60582.90244033776,53373.57756561673,27332.98173889415,30920.056470841682,160448.44035177756,2290.4374898727897,41568.08726338221,19339.298463869556,45543.69590580671,536.9075049213072,20939.743350021905,83805.77029395718,78015.47343813194,205778.0285211452,32626.366964300236,67824.76545230985,66259.47865338516,67457.0181129208,75473.37740719873,64564.27277905693,11275.772624416395
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.798419381468753,13.336270673214218,11.312997509559635,10.478839329527817,12.98553465976121,13.34663682970569,11.434103745586432,9.218319951643032,8.78269760599622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326488.0208935484,135350.88750465977,281983.9410764392,313771.5944631939,585838.9486761999,676011.2928015906,866903.3403320921,393095.3790082996,342289.88909994613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5552.8460114418785,14456.137569339433,73956.59088499707,20317.718083480962,17545.074501527688,60537.48013115351,53422.13837096048,27337.562922674744,30925.93291660367,159243.98065774053,2302.640976686107,41755.358339341736,19431.869011842216,45678.626712326535,542.295363106393,20948.441796830644,83617.26964075887,78076.46916769004,204134.02837688566,32783.28413477576,68108.21315077355,66328.58137514534,67380.59274257123,75472.41787048381,64549.064562643835,11341.46159028074
