time,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CEN_onshore_wind_turbine_1,CEN_solar_photovoltaic_1,MIDAT_onshore_wind_turbine_1,MIDAT_solar_photovoltaic_1,NE_onshore_wind_turbine_1,NE_solar_photovoltaic_1,NW_onshore_wind_turbine_1,NW_solar_photovoltaic_1,NCEN_onshore_wind_turbine_1,NCEN_solar_photovoltaic_1,SE_solar_photovoltaic_1,SW_onshore_wind_turbine_1,SW_solar_photovoltaic_1,TX_onshore_wind_turbine_1,TX_solar_photovoltaic_1,CA_offshorewind_class10_moderate_floating_1_1,NW_offshorewind_class10_moderate_floating_1_1,NE_offshorewind_class10_moderate_floating_1_1,CA_utilitypv_class1_moderate_70_0_2_1,CA_utilitypv_class1_moderate_70_0_2_2,CA_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_1,NW_utilitypv_class1_moderate_70_0_2_2,NW_utilitypv_class1_moderate_70_0_2_3,NW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_1,SW_utilitypv_class1_moderate_70_0_2_2,SW_utilitypv_class1_moderate_70_0_2_3,SW_utilitypv_class1_moderate_70_0_2_4,SW_utilitypv_class1_moderate_70_0_2_5,TX_utilitypv_class1_moderate_70_0_2_1,TX_utilitypv_class1_moderate_70_0_2_2,TX_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_1,NCEN_utilitypv_class1_moderate_70_0_2_2,NCEN_utilitypv_class1_moderate_70_0_2_3,NCEN_utilitypv_class1_moderate_70_0_2_4,NCEN_utilitypv_class1_moderate_70_0_2_5,NCEN_utilitypv_class1_moderate_70_0_2_6,NCEN_utilitypv_class1_moderate_70_0_2_7,CEN_utilitypv_class1_moderate_70_0_2_1,CEN_utilitypv_class1_moderate_70_0_2_2,CEN_utilitypv_class1_moderate_70_0_2_3,CEN_utilitypv_class1_moderate_70_0_2_4,CEN_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,CA_landbasedwind_class4_moderate_70_1,CA_landbasedwind_class4_moderate_70_2,CA_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_1,NW_landbasedwind_class4_moderate_70_2,NW_landbasedwind_class4_moderate_70_3,NW_landbasedwind_class4_moderate_70_4,NW_landbasedwind_class4_moderate_70_5,SW_landbasedwind_class4_moderate_70_1,SW_landbasedwind_class4_moderate_70_2,SW_landbasedwind_class4_moderate_70_3,SW_landbasedwind_class4_moderate_70_4,SW_landbasedwind_class4_moderate_70_5,TX_landbasedwind_class4_moderate_70_1,TX_landbasedwind_class4_moderate_70_2,TX_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_1,NCEN_landbasedwind_class4_moderate_70_2,NCEN_landbasedwind_class4_moderate_70_3,NCEN_landbasedwind_class4_moderate_70_4,NCEN_landbasedwind_class4_moderate_70_5,NCEN_landbasedwind_class4_moderate_70_6,NCEN_landbasedwind_class4_moderate_70_7,CEN_landbasedwind_class4_moderate_70_1,CEN_landbasedwind_class4_moderate_70_2,CEN_landbasedwind_class4_moderate_70_3,CEN_landbasedwind_class4_moderate_70_4,CEN_landbasedwind_class4_moderate_70_5,CEN_landbasedwind_class4_moderate_70_6,CEN_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5412709663996211,0.8479127949921619,1.4267871524227624,0.4737066705633737,0.2787685565906202,0.06833495695993953,0.05117659571856392,0.1225092750397909,0.015072878082879618,0.015138272098394176,1.157321220409358,0.8994734917058009,0.9907517373106609,0.4715772911491022,0.6560416266947464,0.8846256313227059,0.757649048494077,0.7196706259836736,0.48389036556858644,0.41325500277215366,0.6692461023763994,0.521836354024678,0.5334580150252282,0.030109352289804568,0.4945502724962316,0.5032222752796669,1.6557342172268363,0.4304739870611356,0.6729120401205364,0.201000046406625,1.1453180236959088,1.160594616056187,0.6796385899225408,0.4142367558027279,1.1061513056204202,0.614457068190605,1.511951556698694,1.1170431269118453,1.5190293246091695,1.583017906147811,1.6480368651900843,0.990778502145778,0.9074249215300312,1.0160129513965375,1.3027801701337802,1.8080043597611795,1.813282696522478,0.72221197853088,1.7525922807156,0.7089060489688932,1.7695296708992885,1.5741680559681939,1.0690169870723172,0.4734901255391094,0.3463969951788824,1.5311921420864052,3.343702957683945,1.1017256735888001,1.8322383465062289,4.184243138326565,3.0521602879697696,3.180758573970479,2.9447401847262427,1.6586251399621035,1.8117821720404832,2.484107938289526,2.040906201943277,1.8907530592648794,1.559543596062558,1.0293204434364722,1.40030296537953,1.691364238184935,2.0381124280465883,2.046514889021637,1.604860193625548,1.6984707583238574,2.020931159837346,1.932928747736696,1.6610013146704308,1.9238362480755313,1.8630258915989444,1.9765799747110577,1.7881556151108384,2.015507271939441,2.083615502734574,1.0653562824689717,1.8965037483717389,1.5852100026465141,1.7516817883272466,0.5325839011016102,1.098191957675681,1.8534338384320108,1.6981123802165996,1.66207264392982,1.8413739507902491,1.6002689826035201,1.7621482490327338,1.4858368994757516,1.8558045616395589,1.7051064723169205,1.618485638090192,1.3120763266377566,0.9058622751545613,1.4919843853052024
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4942330016446301,0.7331739034039,1.4108242846214143,0.9982461704658894,0.8224977548020527,0.32278935644845297,0.2056640220653013,0.35953299895140206,0.172441812739451,0.2424896669782481,1.439167300472036,1.1164382804836546,1.2427799400024853,1.0555960262052029,1.1085588831654212,0.9098443804032286,0.7703730816491534,0.7228746738842626,0.49800722300546196,0.4209305281112461,0.7007873116928154,0.47911346198271887,0.4851203149965566,0.10336588006565142,0.47807697940291294,0.47943786548630407,1.4901855686754857,0.45394559421730696,0.639084524478676,0.23469935837824102,1.0927547551854477,1.1126652366947383,0.6576367248740702,0.4488203005156368,1.0687042948672874,0.5923400018462326,1.4793277351015952,1.060716220806718,1.5647439133808554,1.5681136418558115,1.675398890661242,0.9723144286619658,0.9172448538318356,1.0188945922176762,1.3287484649634278,1.765034728454367,1.7727849675974596,0.6818141512544522,1.691902892732628,0.653739684894787,1.7320847936144173,1.5149120521191053,1.0334723078800232,0.4398979240594253,0.3404061299704708,1.511494370466655,3.5493068374203176,1.0908239513716205,1.8469924657787997,4.430858524450741,3.670491022849607,3.890816635934499,3.4754283518559532,1.621852094293783,1.740595242478594,2.422808668772632,1.8750774921548192,1.9242727336150987,1.057197315724228,0.9224274739564737,1.3817406720656598,1.3180322834748255,1.9933026426951983,2.0001519989891676,0.9904054037336065,1.3688083254461194,1.9511622809877736,1.8579753315543712,1.564044540057056,1.878232502971514,1.7948068411331377,1.9179617339977995,1.734482274301186,2.0172295957945607,2.033757254257125,0.9422570284243355,1.6207132611063066,1.6612512645667845,1.6910111073712528,0.3488353798551387,1.1768180883226478,1.929562163804036,1.77929030589911,1.655444202289841,1.9073336911713383,1.6621190856853847,1.8359675584357902,1.5227893210442467,1.877792997715801,1.7486499003458427,1.7181675074784089,1.34347316828197,0.8158368243395611,1.5230366761981502
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3794332080933054,0.5506652696170968,1.3338917592808346,1.024547308403971,0.9907524122711164,0.4869505942753365,0.30382234619600307,0.3907911691331012,0.35303923333925014,0.5212532176481739,1.3364036287093768,1.0435247279522946,1.1935685858225487,1.050169499974424,1.052187891215814,0.8942730262169789,0.7356841612939844,0.6874703282195824,0.5040221369200759,0.45266114070603847,0.7243378356276069,0.4446065398782528,0.4354487663877675,0.24886472867030884,0.46343323749851706,0.4877552607511797,1.4250554462685656,0.4648100325367166,0.6488873549551499,0.3137811755710911,1.0867601004498706,1.101598358945921,0.6208239102658695,0.47728221720394015,1.0491382757401917,0.5729816213704959,1.3925206787654156,1.0401055741975567,1.5913887080271536,1.5999563859746733,1.7202540219769027,0.9326950224177648,0.8929603826602563,0.9980992259118153,1.362099237146973,1.7670036142236736,1.7811553571410386,0.6464182231047411,1.6812506641503298,0.6125835864908229,1.7279848095485075,1.5241439676519883,0.9145687423573314,0.3576033156818837,0.2897569678791165,1.3790662827206321,3.5117102499757493,1.048765363762896,1.7758839538649047,4.378470724717772,3.6285148270103846,3.850758901172753,3.3444938872743073,1.3895784188984766,1.496817837016779,2.4361927570535045,1.9061771236251124,1.9671563009946276,0.6672007669201341,0.9982730927096934,1.404678353600608,1.1333891944687076,2.0094279548793565,2.0156774242350366,0.5984318846484331,1.336009377466267,1.9509754084101587,1.8878556952258805,1.533322581051026,1.891413265359006,1.7954113117466548,1.929886257625185,1.6430747005951716,2.0044226749851077,2.0339779420080504,0.832644431115436,1.6948006705989531,1.7072628701668666,1.641014341263059,0.470246372537236,1.1930208804074027,1.9650296605728954,1.8248874983437418,1.6243849064214366,1.9259127074533495,1.6869041846824935,1.8666560361122535,1.5835722925332334,1.9233991703547986,1.7847735929835782,1.7828580020022518,1.401258315961286,0.8617265139507051,1.5850154344898364
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3816389826609141,0.5743111911267541,1.1651427452673753,0.9402756796734764,0.9166970142747921,0.4484524674773632,0.35044189870494125,0.3365450518738346,0.45708108840097084,0.5315062502601127,1.2192409124909318,0.9598976317029901,1.1081070747230246,0.9774000474357116,0.9379932695279649,0.9306195289100287,0.7351113332550918,0.7015196599208036,0.5309539307792353,0.5021896550858727,0.7667433556042131,0.4771141170195412,0.4354468179663492,0.3206728532439884,0.4953288429673812,0.54782217054293,1.5663695917339595,0.49249414870536934,0.726454616025876,0.3736454197575255,1.212410756581935,1.232354119856609,0.709998921236533,0.5268038982819194,1.1601557054945442,0.623900240564724,1.4960027100944666,1.142445466093701,1.7240757634056862,1.7772310998913508,1.9075234316012324,1.0752320723237925,1.0860723068771958,1.1810453204286846,1.5188156012578995,1.8532208999272743,1.872080873716051,0.7605506340410031,1.8200075426965086,0.6801805867609887,1.786825226845668,1.611385287873901,0.7532982018939312,0.29004643679225967,0.24165859493665776,1.2722148127461392,2.9570342184310903,0.9069429263411213,1.5582960959212726,3.7285136269420036,3.1624490062362547,3.328394214364252,2.8173757793527443,1.156116926050723,1.278682203895194,2.3952540191348817,1.941264704008236,1.9658078710638316,0.6504536497554468,1.1267624404842125,1.4589470179327675,1.0077713220828897,2.1812158618849935,2.188697902369313,0.92592674621142,1.4428309386823113,2.0951450884967926,2.046593635404861,1.572546585753802,2.044033280792064,1.9148996444122695,2.0835724975258927,1.663347587965319,2.156075789343049,2.1343576021366744,0.7157713597425235,1.8404437531733837,1.8090601263041517,1.744846673657463,0.5024628763222106,1.3556647284103747,2.1452720180955396,2.0158266253233137,1.5768857432604193,2.1053398578578495,1.8025032989820637,2.0158067059754856,1.6723868822766903,1.9805837377979572,1.8570149189591127,1.823453699056408,1.4328246746326405,0.8979701201225154,1.5667203080188337
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3629512801923154,0.4151641881059631,1.3409598890495515,0.9213263038840553,0.87973032714206,0.5237963675491357,0.39807715395842247,0.30615144801145106,0.5251446374475421,0.47946182515979474,1.2314213909339742,0.9402541779290514,1.1227687880661374,0.9639584047444671,0.9041284716029185,0.9588238028227352,0.7425845187982523,0.69813722316785,0.6120484184249615,0.5462199695170047,0.8427339929360209,0.5883396318123923,0.47989552278496284,0.3184808021792631,0.5985023277202286,0.6441186065239597,1.8999396651642684,0.5177255388335931,0.8984982673318882,0.4215606434345639,1.443679743306916,1.519927965651732,0.854053109737186,0.5816893376465111,1.3771677523630315,0.7418712317946512,1.846836104596436,1.2815199210140338,2.0921341858549223,2.1542484537557307,2.304159715902454,1.3067508494042213,1.3480072288221487,1.4903374545242674,1.8594011902174667,2.2560941071671756,2.2657475248077183,1.0228174741903948,2.2846442438371533,0.924252176562129,2.194444377456392,2.0047504309200352,0.6612494507826008,0.27679372232204275,0.23378034217750587,1.2878776902164337,3.0421274091281703,0.7970826580662711,1.39474530983603,3.85243869383703,3.14385048974869,3.325811534031118,2.6594467714923926,0.9742288517318707,1.198073812880397,2.397737684606909,1.9591126178543643,1.9586176567405396,0.9352367401999027,1.339175369691009,1.6601600532835885,0.9701565676380819,2.751511299822596,2.7593898622435518,1.3839968226621102,1.745356485833974,2.6062641915232234,2.5550875130948043,1.7767740877794242,2.549249398354732,2.309685720025673,2.6025586732357624,1.9569290113617726,2.537974751662432,2.4916587279288365,0.685813536232524,2.0984293561015672,2.0114214069999905,1.9640763076009051,0.5493160570473178,1.637479660129884,2.5957958402124177,2.451177067764405,1.458452929807481,2.543181405163125,2.0718429783054795,2.4292010190484348,2.0603725254793126,2.415279429853328,2.260575060540166,2.197377050107715,1.705035803389765,1.1819900121882618,1.8640497028091474
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2817064248730032,0.237106108761916,1.9818479289177136,0.87295087990005,0.8505728553645495,0.5930673499423025,0.4400087034473924,0.2715507593860849,0.5775095186774164,0.46694903840172375,1.1843369276975864,0.9269927614007645,1.0905549801877168,0.9402035951950642,0.865273675154032,0.9363340484742366,0.727940296832454,0.6760142786124725,0.6295934226490052,0.48476049140237265,0.8760083826902605,0.6054092035837728,0.5121322059502613,0.27401100410892326,0.6204097054664759,0.6505177115506751,1.8544742397040892,0.48287457502995235,0.8770396929467097,0.40511243526110885,1.4641426055465683,1.5132900224125478,0.8124019261079427,0.549164108513114,1.383354386233698,0.7261548836278857,1.7228676897879813,1.192340661207135,2.0605848869672165,2.1870397049989005,2.2861062612368723,1.171082695744425,1.1598952750592648,1.2603086502911536,1.924927777370824,2.4286721982781945,2.3677970849425183,0.7958172177236493,2.3641608862481256,0.8826581987068298,2.3757188659691124,1.948925563473682,0.5961706575540503,0.2548955450385903,0.21661213006173133,1.36195260551897,3.438127624220215,0.7497231281604216,1.330165248822818,4.309291420504451,3.1447598585883902,3.34747742491831,2.6192799245750003,0.8270417643447394,1.1749396921454331,2.472546766693995,1.9669646605331703,1.9316880964093173,1.1707687858734257,1.4313363849247485,1.7359094660444923,0.9367079748827107,2.787993360958353,2.792367952846689,1.6686948028746,1.8044099570991934,2.6442139490682166,2.589849098922059,1.741644998980199,2.585197746033373,2.3019390183457666,2.647079612383095,2.0240298885771892,2.5794137311856957,2.40576090630546,0.724453443569619,2.099168109453325,1.929988678595473,0.0,0.6059734793501427,1.640548274732737,2.6149159436415346,2.4607970424962957,1.1090624332083896,2.568004908181287,2.0619399932403475,2.4093124092056257,2.355558082939126,2.811992592717047,2.601510645708533,2.5045702567484405,1.8730647581871205,1.2623284382915188,2.0719326836897487
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2444002165579295,0.19714199010797726,1.781536506422106,0.9151527738068079,0.9024658366431639,0.6478492306801686,0.6145778952298249,0.22536993174497083,0.78941629436366,0.5878156281490045,1.4526033006040961,1.0515429462790795,1.3270884350252228,1.0469774322312109,0.9658770360262219,0.9469220765531645,0.7340491977408696,0.6953567584054028,0.6490502235682734,0.393746940085934,0.852531165695922,0.479708656149051,0.43246913017608246,0.31557046730002397,0.5764800978982145,0.755566848797367,1.7079760471812548,0.5564397600024082,0.9361690221012395,0.46918565137064516,1.4030581575646988,1.4573432036704617,0.8840583629389105,0.49131413093387544,1.3264709104498742,0.7017679175007339,1.4274343938377738,0.9271957035198957,1.5200096048166754,1.6038861563038003,1.4944308404012965,0.9173559906326698,0.6497978541264176,0.945970598229597,1.4399698082162073,1.1496430810687097,0.9409361473444151,0.12131481271239339,0.9968352480318843,0.3426676005796082,1.0158106558148687,0.6110813125686042,0.5517910089802344,0.2291252463221329,0.18330200181729367,1.6765641841722174,350.8080660119449,0.8171172249501152,1.4586457606844183,634.5244589633876,3.533110109642461,3.8893389489437453,2.985101699466652,0.7216762518498661,1.2559881590737494,2.4669219628867722,1.959817863207392,1.8705285650175902,1.3442610281303846,1.5103515824176617,1.8422198202854014,1.1870449482982095,2.8415067300811643,2.8528275217540795,1.8787739439691231,1.8255686462179472,2.6823610841966,2.6445210605270404,1.7065889550079838,2.673655205508112,2.2971687676239405,2.713576852256665,2.1283504267235003,2.5263289390387627,2.3342662629230233,0.9600809498422673,2.096958910456305,1.760876212092227,0.0,0.7435836372912701,1.604981051723712,2.5688414345347894,2.4276578889074614,0.9367498263024039,2.5241516096573804,1.999911981025214,2.311307049932349,2.069782020479959,2.425307818806303,2.2874750105317894,2.20193647705484,1.7501305403296499,1.1559241117227508,1.9216604639648107
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2402035439192218,0.19176708939777506,1.5311458336303714,0.9489594773764356,0.929394532952287,0.6275645971567012,0.781157460022328,0.15858561594501586,0.8031933485854132,0.5994598438720696,1.465481726336293,0.9722437676793021,1.3336422880651586,1.0252923662061946,0.9208162124227659,0.9878023438795935,0.7220527149902485,0.6593958482293285,0.3188850799549752,0.13034574853501502,0.2557449930217263,0.07036751445572692,0.14147139035880638,0.23277829616983858,0.17956721399828968,0.5360233186364258,1.3273784565059792,0.40865388901735056,0.6945730545103288,0.3284685723522164,0.3989767475721302,0.544302880698524,0.26568251495042916,0.12608797434265498,0.4119851820797904,0.1243280513448623,0.33260579552765956,0.264787007129713,0.05158939312569104,0.10244107260575963,0.0,0.2218597079095902,0.03554097487172081,0.15729520941489583,0.28993072915115736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5061484407455309,0.20404929586452472,0.13735602995563068,1.6646905554715437,441.6358411866754,0.8548979702090136,1.328043600429057,899.7246450892344,3.4854212129446296,3.9025470917572846,3.1157509868331505,0.681292061431288,1.3225225992730572,2.5276303304526664,1.9660318438611135,1.8217962240737577,1.4644956239219784,1.3388166347426114,1.619234631569074,1.4420407183298076,2.0338321119052125,2.0445023268839577,1.6883683381625172,1.5570445577594958,1.9342541921605516,1.918896908435272,1.4082714632771989,1.931148998781282,1.6853265329770686,1.9556704245187575,0.8548071789969924,0.888242851028167,0.9071524929440784,0.8035684850973945,0.8968434663179714,0.8756215401048735,0.8220217905250848,0.7404874366954814,0.9468775541117793,1.642616557075229,1.5505706063860458,1.1134944868612502,1.6319673922844942,1.454564511807492,1.5314948831367872,1.7264905721436357,1.9192412901984568,1.9017035313620418,1.8385350947996137,1.607340048503123,0.9480730411527567,1.675568737420022
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210127375698102,0.14271881118779092,1.5765503705364479,0.8936705082568199,0.8847115966640962,0.5301685835328427,0.5521345765647201,0.051445670927933396,0.6468638525219367,0.36700029704715353,1.2346122696471866,0.465154769851001,1.0206795608173662,0.8816782158264251,0.6175931474904923,0.5769409109107073,0.3771793890646413,0.3302032433702824,0.012304865486237698,0.0,0.0,0.0,0.0,0.025996394345167987,0.0,0.18399390674823435,0.9011199453298495,0.03481633074058387,0.7356405295158766,0.06636106533663161,0.031728879573577715,0.0,0.0,0.0,0.10829662183292588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47003303617198067,0.1908011463200191,0.13853667515082857,1.687303487994722,269.04553075549165,0.9589351084633058,1.2045745189336163,448.33518565492705,3.0249176236382276,3.3362426442512003,2.858044218688928,0.688208965257448,1.3603144493162609,1.8114073645319877,1.5421561377748425,1.4418165627923658,1.6930026671521912,1.5398815811400555,1.7971379778574796,1.6312916777323654,2.052950181590859,2.062369714010856,1.8418836803006648,1.6886466432116318,1.9418391795352363,1.9436001453723293,1.532624360292476,1.9418576219759416,1.6419432887214125,1.9681819294200977,0.8675329566191294,0.8301222870036327,0.8582897298822445,0.873052341973267,0.8988312091612869,0.8642346328427539,0.820036689063727,0.8095901806682013,1.1122733797335513,1.649194499786887,1.5394082019979294,1.3247191873819748,1.6454460953611658,1.5133764942765584,1.5136348560166049,1.7205504390755237,1.9280864258944632,1.919742253008902,1.852470335988297,1.636285600672716,0.9412605043397839,1.7007102523555293
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1158416141018246,0.09338540927659846,1.5687835528731036,0.5396305341143965,0.4596475228992315,0.20346351063869006,0.06414725129059518,0.0011841221629329103,0.16841940038297623,0.04904739081358829,0.7856045782336878,0.009047582087481711,0.25669610006391436,0.2924174351077801,0.09693824835168083,0.7138503999776162,0.012169367501063776,0.018235244852951207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340189888188297,0.19192384063741139,0.11865451353340911,1.448206816909837,2.811691677914041,0.934649452469837,0.9208263895538487,3.532233221187198,2.1746576388473926,2.308233546708948,2.1179588795920097,0.7312921876772038,1.3081870248806822,1.7593242153343454,1.5389002756875971,1.3775490487982962,1.9216246341663865,1.7246919174635682,1.9958838716812046,1.8322073226006452,2.2042496525973547,2.2163401039433666,2.0201270424747655,1.847850160529573,2.0974346538541795,2.1199901008603774,1.6288140423250912,2.0845030868367758,1.7570242117336612,2.117514091412886,0.9047538420563797,0.8952085827040719,0.9115421177243661,0.9094933209781004,0.9360496467721973,0.9004165457298239,0.8519226151229873,0.8619747854115012,1.0607887503682605,1.640781850975884,1.5393707732449968,1.455884649916337,1.6293862398612688,1.5077722292184426,1.4760230418476556,1.744642557695311,1.9294875703473764,1.9061555486678436,1.8409833009321837,1.621999145386658,0.974371729681117,1.6948904076780256
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1152303754483457,0.03847754452165407,1.5920790276563084,0.02741197304420956,0.015395574276204912,0.004453488779600341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458975228427091,0.19889001877278048,0.11158559712874931,1.4821763275580624,2.61262398054987,0.958324752533807,0.7780639003142624,3.333054286224069,2.173229109750519,2.300997035539808,2.1460203043929305,0.7874500125075814,1.3600470869247796,2.0498114661022555,1.7967449611199875,1.4815656284975174,2.42633838829704,2.095828683810754,2.487125593731861,2.3350015165876545,2.8063599824963603,2.814422668903717,2.5485839280992835,2.230789713696227,2.646201059370469,2.66455878182569,1.815986597311964,2.6507575765281217,2.0339662873805597,2.6901398928748677,0.9132705092711149,0.9141075897141491,0.8985611454071432,0.9083722913707462,0.9373409472119363,0.9133779388170176,0.8822050243929311,0.8860730990997467,0.9813046611276377,1.6427130891096624,1.5233338459440517,1.5295252892562523,1.6213951216827738,1.5011234559657858,1.461714445708413,1.7894043244839253,1.9668134105314152,1.934989525971968,1.8738078789821166,1.628888340677296,1.040312389004054,1.7237044184085146
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1160047491937561,0.023584120546211805,1.7976348783726674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44197077792287265,0.17316339365424166,0.12360046033486263,1.5073543649594954,2.636569054930078,0.9435543609451034,0.6700376241388861,3.3561988996807486,2.188298453428807,2.312882736866527,2.1696017481035312,0.8354378989215097,1.3880751885114209,2.237736658193171,1.9407109600377304,1.4617841351545078,2.484585201399696,2.1473946553760417,2.5321317721970615,2.4465219707493233,2.839653800765518,2.82838999836531,2.5946092790115287,2.2947048943306783,2.8387696308045633,2.8666187936323695,1.7657997822970772,2.84643755320576,1.9416373102080096,2.8890275507146725,0.9239247380137385,0.9007302672698643,0.9087251197310025,0.9188163607500748,0.9508591770800905,0.9248025672546945,0.8951622163484103,0.8955397783022487,0.9268779016224471,1.6917263796912039,1.5572970233070578,1.6155661536306631,1.6719204343065144,1.5315886217921744,1.4942812108123107,2.0582660034564526,2.308508087363748,2.2602788098241966,2.168756134853222,1.807136236116281,1.1343073099949592,1.9628991505394442
