,commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow
0,CO2,flow,SE_natural_gas_fired_combined_cycle_1_transforms,co2_sink,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_1_co2_edge,ThermalPower{NaturalGas},flow,8736,30963924.70874425,,all,30963924.70874425
1,CO2,flow,SE_natural_gas_fired_combined_cycle_2_transforms,co2_sink,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_2_co2_edge,ThermalPower{NaturalGas},flow,8736,2520562.723766441,,all,2520562.723766441
2,CO2,flow,SE_natural_gas_fired_combined_cycle_3_transforms,co2_sink,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_3_co2_edge,ThermalPower{NaturalGas},flow,8736,71773372.40367298,,all,71773372.40367298
3,CO2,flow,SE_natural_gas_fired_combined_cycle_4_transforms,co2_sink,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combined_cycle_4_co2_edge,ThermalPower{NaturalGas},flow,8736,1730198.1484366497,,all,1730198.1484366497
4,CO2,flow,SE_natural_gas_fired_combustion_turbine_1_transforms,co2_sink,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_1_co2_edge,ThermalPower{NaturalGas},flow,8736,2764417.2204075377,,all,2764417.2204075377
5,CO2,flow,SE_natural_gas_fired_combustion_turbine_2_transforms,co2_sink,SE_natural_gas_fired_combustion_turbine_2,SE_natural_gas_fired_combustion_turbine_2_co2_edge,ThermalPower{NaturalGas},flow,8736,254099.26745314288,,all,254099.26745314288
6,CO2,flow,SE_naturalgas_ccavgcf_moderate_0_transforms,co2_sink,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ccavgcf_moderate_0_co2_edge,ThermalPower{NaturalGas},flow,8736,23327730.40225628,,all,23327730.40225628
7,CO2,flow,SE_naturalgas_ctavgcf_moderate_0_transforms,co2_sink,SE_naturalgas_ctavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0_co2_edge,ThermalPower{NaturalGas},flow,8736,0.0,,all,0.0
8,CO2,flow,SE_nuclear_1_transforms,co2_sink,SE_nuclear_1,SE_nuclear_1_co2_edge,ThermalPower{Uranium},flow,8736,0.0,,all,0.0
9,CO2,flow,SE_nuclear_2_transforms,co2_sink,SE_nuclear_2,SE_nuclear_2_co2_edge,ThermalPower{Uranium},flow,8736,0.0,,all,0.0
10,CO2,flow,SE_nuclear_mid_0_transforms,co2_sink,SE_nuclear_mid_0,SE_nuclear_mid_0_co2_edge,ThermalPower{Uranium},flow,8736,0.0,,all,0.0
