natgas_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethanol_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-88.5037071279719,83.49574312007213,155.0,599.3999046200097,599.3999046200097,6.983371761231341,104.69692533522462,11.650033975647906,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-53.35889980961873,118.64055043842528,155.0,599.3999046200097,599.3999046200097,0.0,104.55725790000001,11.71986769326022,-591.8467678958664,94.95991,307.4100881434393,-86.75156390625541,130.2060440495551,97.34841,320.0154289927697
-88.79391536919046,83.20553487885356,155.0,599.3999046200097,599.3999046200097,0.0,104.55725790000001,11.71986769326022,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-88.37166187647874,83.62778837156529,155.0,599.3999046200097,599.3999046200097,10.160817986087501,104.76047425972175,11.618259513399346,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200095,10.432150001454797,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.9352400267783,84.06421022126572,155.0,86.55,86.4192,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-365.24224263503396,-148.28463467922347,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,86.55,431.73894201871457,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958664,94.95991,307.4100881434393,-178.73269720878776,38.22491074702275,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200095,10.432150001454797,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,185.60199413301237,86.4192,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-311.7233138672933,-94.76570591148284,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,479.96609680355255,479.96609680355255,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-152.67501221019452,64.28259574561596,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.01341619489783,117.98603405314618,155.0,599.3999046200096,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200096,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,479.96609680355255,479.96609680355255,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958664,94.95991,307.4100881434393,-152.67501221019444,64.28259574561605,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-88.39855792289381,83.60089232515021,155.0,599.3999046200097,86.4192,9.513610001106281,104.74753010002213,11.624731593249159,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-53.35889980961872,118.6405504384253,155.0,599.3999046200097,599.3999046200097,0.0,104.55725790000001,11.71986769326022,-591.8467678958663,94.95991,307.4100881434393,-86.75156390625541,130.2060440495551,97.34841,320.0154289927697
-88.79391536919046,83.20553487885356,155.0,599.3999046200096,599.3999046200097,0.0,104.55725790000001,11.71986769326022,-591.8467678958663,94.95991,307.4100881434393,-86.75156390625541,130.2060440495551,97.34841,320.0154289927697
-88.79391536919046,83.20553487885356,155.0,414.9789802021355,414.9789802021355,0.0,104.55725790000001,11.71986769326022,-591.8467678958665,94.95991,307.4100881434393,-186.39630507064933,30.56130288516115,97.34841,320.0154289927697
-53.35889980961872,118.6405504384253,155.0,599.3999046200097,599.3999046200097,0.0,104.55725790000001,11.71986769326022,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-53.35889980961873,118.64055043842528,155.0,599.3999046200096,599.3999046200097,0.0,104.55725790000001,11.71986769326022,-591.8467678958665,94.95991,307.4100881434393,-86.75156390625541,130.2060440495551,97.34841,320.0154289927697
-53.35889980961872,118.6405504384253,155.0,599.3999046200096,599.3999046200097,0.0,104.55725790000001,11.71986769326022,-591.8467678958663,94.95991,307.4100881434393,-86.75156390625541,130.2060440495551,97.34841,320.0154289927697
-53.35889980961873,118.64055043842528,155.0,599.3999046200097,599.3999046200095,0.0,104.55725790000001,11.71986769326022,-591.8467678958664,94.95991,307.4100881434393,-86.75156390625541,130.2060440495551,97.34841,320.0154289927697
-64.14199484326478,107.85745540477924,155.0,599.3999046200097,599.3999046200096,0.0,104.55725790000001,11.71986769326022,-591.8467678958663,94.95991,307.4100881434393,-86.75156390625541,130.2060440495551,97.34841,320.0154289927697
-88.37166187647871,83.6277883715653,155.0,599.3999046200097,599.3999046200097,10.160817986087501,104.76047425972175,11.618259513399346,-591.8467678958664,94.95991,307.4100881434393,-88.10735107517763,128.85025688063286,97.34841,320.0154289927697
-59.7942071111776,112.20524313686643,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.9352400267783,84.06421022126572,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-54.01341619489783,117.98603405314618,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200096,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200095,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958664,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200095,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958664,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958665,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-87.93524002677829,84.06421022126574,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640663,128.81405226940387,97.34841,320.0154289927697
-61.04923894945043,110.95021129859359,155.0,599.3999046200096,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.9352400267783,84.06421022126572,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-88.16306610702323,83.83638414102079,155.0,599.3999046200097,599.3999046200097,10.160817986087501,104.76047425972175,11.618259513399346,-591.8467678958663,94.95991,307.4100881434393,-88.10735107517772,128.85025688063277,97.34841,320.0154289927697
-88.38728216819273,83.61216807985129,155.0,599.3999046200097,599.3999046200097,9.784942016473577,104.75295674032947,11.622018273095485,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-53.95817059622698,118.04127965181705,155.0,599.3999046200097,599.3999046200097,6.98337176123134,104.69692533522462,11.650033975647906,-591.8467678958665,94.95991,307.4100881434393,-87.6833752862698,129.2742326695407,97.34841,320.0154289927697
-53.95817059622697,118.04127965181705,155.0,599.3999046200097,599.3999046200097,6.98337176123134,104.69692533522462,11.650033975647906,-591.8467678958663,94.95991,307.4100881434393,-87.68337528626986,129.27423266954062,97.34841,320.0154289927697
-53.95817059622697,118.04127965181705,155.0,86.55,86.4192,6.98337176123134,104.69692533522462,11.650033975647906,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.03027849878264,117.96917174926136,155.0,427.54821412625,599.3999046200097,7.823653486491035,104.71373096972982,11.64163115839531,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-88.5037071279719,83.49574312007213,155.0,599.3999046200097,599.3999046200097,6.98337176123134,104.69692533522462,11.650033975647906,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-88.5037071279719,83.49574312007213,155.0,599.3999046200097,599.3999046200097,6.98337176123134,104.69692533522462,11.650033975647906,-591.8467678958663,94.95991,307.4100881434393,-87.68337528626986,129.27423266954062,97.34841,320.0154289927697
-88.38728216819275,83.61216807985127,155.0,599.3999046200097,599.3999046200096,9.784942016473572,104.75295674032947,11.622018273095485,-591.8467678958664,94.95991,307.4100881434393,-88.05719686343933,128.90041109237117,97.34841,320.0154289927697
-54.447793235598816,117.5516570124452,155.0,599.3999046200097,599.3999046200097,10.160817986087507,104.76047425972175,11.618259513399352,-591.8467678958664,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.030439651221215,117.9690105968228,155.0,599.3999046200097,599.3999046200097,10.70348201682209,104.77132754033646,11.933937333596663,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200095,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-54.23036959028844,117.76908065775558,155.0,599.3999046200095,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.230369590288454,117.76908065775555,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958664,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,431.7389420187147,479.96609680355255,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,-152.67501221019452,64.28259574561596,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200095,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-87.9352400267783,84.06421022126572,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289319,-591.8467678958665,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.23036959028844,117.76908065775558,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200095,599.3999046200097,10.432150001454799,104.7659009000291,11.928510693289319,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640663,128.81405226940387,97.34841,320.0154289927697
-54.24872368928534,117.75072655875867,155.0,86.55,86.4192,10.40924515748545,104.76544280314972,11.90232043757229,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.23083984020822,117.7686104078358,155.0,431.303028595639,599.3999046200097,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958664,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-88.37166187647871,83.6277883715653,155.0,599.3999046200095,599.3999046200097,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958663,94.95991,307.4100881434393,-88.10735107517772,128.85025688063277,97.34841,320.0154289927697
-54.230839840208205,117.76861040783581,155.0,599.3999046200097,599.3999046200097,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.230839840208226,117.7686104078358,155.0,599.3999046200097,599.3999046200097,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958664,94.95991,307.4100881434393,-88.10735107517763,128.85025688063286,97.34841,320.0154289927697
-54.230839840208226,117.7686104078358,155.0,599.3999046200097,599.3999046200097,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958663,94.95991,307.4100881434393,-88.10735107517763,128.85025688063286,97.34841,320.0154289927697
-54.23083984020822,117.7686104078358,155.0,599.3999046200097,599.3999046200097,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958663,94.95991,307.4100881434393,-88.10735107517772,128.85025688063277,97.34841,320.0154289927697
-54.230839840208226,117.7686104078358,155.0,278.4227147817038,425.07900278608463,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958663,94.95991,307.4100881434393,-182.29493416865904,34.66267378715147,97.34841,320.0154289927697
-54.23083984020822,117.7686104078358,155.0,431.303028595639,599.3999046200097,10.160817986087503,104.76047425972175,11.618259513399348,-591.8467678958665,94.95991,307.4100881434393,-88.10735107517763,128.85025688063286,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958665,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.24739304661182,117.7520572014322,155.0,599.3999046200097,599.3999046200097,10.70348201682209,104.77132754033646,11.933937333596662,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.030439651221215,117.9690105968228,155.0,599.3999046200095,599.3999046200097,10.70348201682209,104.77132754033646,11.933937333596662,-591.8467678958663,94.95991,307.4100881434393,-88.1797602976353,128.7778476581752,97.34841,320.0154289927697
-54.03043965122123,117.96901059682278,155.0,599.3999046200097,599.3999046200097,10.70348201682209,104.77132754033646,11.933937333596662,-591.8467678958664,94.95991,307.4100881434393,-88.1797602976353,128.7778476581752,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-54.01341619489785,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200097,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640654,128.81405226940396,97.34841,320.0154289927697
-54.01341619489784,117.98603405314617,155.0,599.3999046200096,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,-88.14355568640663,128.81405226940387,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,86.55,599.3999046200097,10.432150001454795,104.7659009000291,11.928510693289317,-591.8467678958663,94.95991,307.4100881434393,75.68131,292.6389179558105,97.34841,320.0154289927697
-87.93524002677832,84.0642102212657,155.0,599.3999046200097,599.3999046200097,10.432150001454797,104.7659009000291,11.928510693289317,-591.8467678958665,94.95991,307.4100881434393,-88.14355568640647,128.81405226940402,97.34841,320.0154289927697
-54.030439651221215,117.9690105968228,155.0,599.3999046200095,599.3999046200097,10.70348201682209,104.77132754033646,11.933937333596662,-591.8467678958663,94.95991,307.4100881434393,-88.1797602976353,128.7778476581752,97.34841,320.0154289927697
