case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,1.0127373849510822e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,7.31098922534481e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.7438363074855634e11
