case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.401884165060236e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,6.802184042169179e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.1204068207229416e11
