bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,ethylene_CA,ethylene_NW,ethylene_SW,ethylene_TX,ethylene_NCEN,ethylene_CEN,ethylene_SE,ethylene_MIDAT,ethylene_NE,ethylene_demand_CA,ethylene_demand_SW,ethylene_demand_NW,ethylene_demand_TX,ethylene_demand_NCEN,ethylene_demand_CEN,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,natgas_CA,natgas_NW,natgas_SW,natgas_TX,natgas_NCEN,natgas_CEN,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_TX,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,elec_CA,elec_NW,elec_SW,elec_TX,elec_NCEN,elec_CEN,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_TX,h2_NCEN,h2_CEN,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_TX,co2_captured_NCEN,co2_captured_CEN,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_CA,gasoline_NW,gasoline_SW,gasoline_TX,gasoline_NCEN,gasoline_CEN,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_CA,gasoline_demand_NW,gasoline_demand_SW,gasoline_demand_TX,gasoline_demand_NCEN,gasoline_demand_CEN,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_CA,jetfuel_NW,jetfuel_SW,jetfuel_TX,jetfuel_NCEN,jetfuel_CEN,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_CA,jetfuel_demand_NW,jetfuel_demand_SW,jetfuel_demand_TX,jetfuel_demand_NCEN,jetfuel_demand_CEN,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_CA,diesel_NW,diesel_SW,diesel_TX,diesel_NCEN,diesel_CEN,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_CA,diesel_demand_NW,diesel_demand_SW,diesel_demand_TX,diesel_demand_NCEN,diesel_demand_CEN,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,55.12,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,0.0,0.0,0.0,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,533.7934341679809,0.0,6.314693152815901,15.559365860000002,13.27323096,3.423220415167402,2.619185776401561,15.04754461,12.556681220000002,12.215467049999999,2.8609280510163204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.093022552062315,45.95072448340086,43.29813542013015,49.146108882874216,49.09856883403723,46.716392196705215,44.729535141268876,47.041389892502714,44.8132154233,11.376062175848196,11.505994669068205,12.2613672029083,12.414325965164448,11.682955951785983,11.518736503067375,11.275977631777673,12.265289698665383,23.833249202658685,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-96.62613181449626,-401.73408403578816,-425.1580273190482,-415.01865398881745,-439.4243916304856,-431.87644195772214,-425.86329637844426,-426.0806934791497,-428.9649187345085,-432.1338066355801,-401.73408403578816,-425.1580273190482,-415.01865398881745,-439.4243916304856,-431.87644195772214,-425.86329637844426,-426.0806934791497,-428.9649187345085,-432.1338066355801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,0.0,0.0,0.0,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,505.73196517600394,0.0,16.306204513035897,15.559365860000002,13.27323096,3.545324678343504,13.2734932417132,14.398605654298253,12.556681220000002,12.215467049999999,4.094094931147022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.73247973640097,39.366335409110356,41.778049210502,43.82267178790898,47.37484432089342,45.07629978042124,44.72953514126888,47.041389892502714,44.81321542330001,11.30885131953497,11.374306887582396,12.230965478715738,12.307857223265142,11.648481461523106,11.485934654741696,11.275977631777673,12.2652896986654,23.833249202658685,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-94.99284780541622,-417.35261962499317,-408.98876807332215,-411.2857840563128,-426.3516473719634,-427.64349821658413,-421.83572765997474,-426.0806934791498,-428.9649187345085,-432.1338066355801,-417.35261962499317,-408.98876807332215,-411.2857840563128,-426.3516473719634,-427.64349821658413,-421.83572765997474,-426.0806934791498,-428.9649187345085,-432.1338066355801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,56.27324100653288,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,0.0,0.0,0.0,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,0.0,2.9336497276638545,14.775018962438264,13.27323096,13.40971663,14.97930178,14.528465087223434,12.556681220000002,12.215467049999999,7.928973103140642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.068910184316756,48.057642560223904,47.1126927747957,53.47587156834088,53.42414325039779,50.832097312139176,54.92106993348402,57.75967614898713,55.02381659979679,11.415579928493287,11.548133030604665,10.92427756675774,12.500921218873781,11.769467440113193,11.601050605376056,11.479808327621976,11.830217861299882,24.03746122618862,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-118.47954511865609,-430.45727161101416,-430.33197803934786,-424.3860479990088,-450.05697341504936,-442.49873862574674,-435.97021780115546,-451.1080067663616,-455.28577359220446,-457.2079411702684,-430.45727161101416,-430.33197803934786,-424.3860479990088,-450.05697341504936,-442.49873862574674,-435.97021780115546,-451.1080067663616,-455.28577359220446,-457.2079411702684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,47.98840953266935,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,0.0,0.0,0.0,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,525.6039590269299,0.0,6.745779346521996,6.857751859043237,13.27323096,13.40971663,10.777412209653829,6.870408401443875,12.556681220000002,12.215467049999999,-0.5443816764151342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5443816764151342,20.4611259589782,20.651433873646955,19.459292329635336,22.087521560369826,22.06615584337745,20.995544577629506,20.931227502752137,20.409835188850373,19.44309773078731,10.309590465217168,10.38046584066372,11.200811571209345,11.210528571903264,11.142307691972787,10.605630431172273,10.57000213531484,11.732658604592354,22.742553916884816,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-94.68887507626513,-370.02802933613214,-363.030655441931,-356.4776975387415,-372.97672149674065,-365.4930480312918,-362.70070855438496,-367.63927978456434,-363.5659109812357,-369.83250496029575,-370.02802933613214,-363.030655441931,-356.4776975387415,-372.97672149674065,-365.4930480312918,-362.70070855438496,-367.63927978456434,-363.5659109812357,-369.83250496029575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,0.0,0.0,0.0,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,539.1635947140999,0.0,2.9041711247129185,6.857751859043237,12.381782836464124,7.9409188481893045,7.237398797228161,7.515986064178857,11.806343639506643,12.215467049999999,9.092285059307716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.461125958978194,20.651433873646955,19.459292329635336,22.087521560369826,20.79233193691316,20.995544577629506,20.22561689444136,19.231626525090007,18.32069639903783,10.309590465217168,10.38046584066372,10.645832101832948,11.210528571903264,10.493061255736107,10.605630431172273,10.179130760007881,11.54855222450903,20.948569835305,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-112.41437713598908,-370.02802933613214,-363.030655441931,-356.4776975387415,-372.97672149674065,-362.3649235014934,-362.70070855438496,-365.9065144932695,-360.67258843984945,-367.07622827220206,-370.02802933613214,-363.030655441931,-356.4776975387415,-372.97672149674065,-362.3649235014934,-362.70070855438496,-365.9065144932695,-360.67258843984945,-367.07622827220206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,46.748496119362805,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,0.0,0.0,0.0,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,506.9427123427482,0.0,10.010086607305944,15.559365860000002,13.27323096,13.40971663,14.97930178,15.04754461,12.556681220000002,12.215467049999999,9.67647712242463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49172409228868,54.980354549718875,58.3486355567002,59.84267018092634,59.90061328457469,62.95508377809106,58.26796434915688,55.404378249061836,52.780080340800325,11.624036206652725,11.686587270394567,12.5623772056397,12.62825719112549,11.898996840796732,11.843510334695091,11.546746215935434,11.925823050445098,23.99258650100869,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-106.91628282602382,-448.1298923488885,-447.3320555831709,-451.97811002039447,-465.69189659025915,-458.402981494485,-465.74058962893605,-459.3269626732038,-449.50187748352715,-451.69800655956817,-448.1298923488885,-447.3320555831709,-451.97811002039447,-465.69189659025915,-458.402981494485,-465.74058962893605,-459.3269626732038,-449.50187748352715,-451.69800655956817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,0.0,0.0,0.0,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,578.3208191140852,0.0,16.44652268,15.559365860000002,13.27323096,12.966005649423622,14.97930178,15.04754461,12.556681220000002,12.215467049999999,15.013423189999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.2009947995122,122.83720811199215,127.44085339473156,130.70401534695293,130.830570466997,137.50192314986282,126.77705323559097,121.01022035045945,115.27841939573338,12.938221620797195,13.043724341640033,13.944221562400328,14.04548409444602,13.31759598444518,13.334447122130534,12.916927993664116,9.262780323096614,22.05610730030042,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-42.67438037680501,-617.4145426913676,-613.9678731917913,-621.6476069897373,-639.7058328207548,-632.5854079930916,-648.8049799849325,-627.5644720905229,-610.6098947958199,-605.1749404413025,-617.4145426913676,-613.9678731917913,-621.6476069897373,-639.7058328207548,-632.5854079930916,-648.8049799849325,-627.5644720905229,-610.6098947958199,-605.1749404413025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,55.89997069739935,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,0.0,0.0,0.0,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,506.91353771340886,0.0,16.44652268,13.991572972433824,13.27323096,13.40971663,14.97930178,15.04754461,12.556681220000002,12.215467049999999,15.013423189999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49172409228868,54.980354549718875,58.348635556700195,59.84267018092633,59.90061328457468,62.955083778091044,58.26796434915688,55.404378249061836,52.780080340800325,11.624036206652725,11.686587270394565,12.5623772056397,12.62825719112549,11.898996840796732,11.843510334695091,11.546746215935432,11.925823050445098,23.99258650100869,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-326.10467483014116,-456.0525361445149,-447.3320555831709,-451.97811002039447,-465.69189659025915,-458.402981494485,-465.74058962893605,-459.3269626732038,-449.50187748352715,-603.0783656118376,-456.0525361445149,-447.3320555831709,-451.97811002039447,-465.69189659025915,-458.402981494485,-465.74058962893605,-459.3269626732038,-449.50187748352715,-603.0783656118376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,43.57717951969702,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,592.483893758768,592.483893758768,592.483893758768,592.483893758768,592.483893758768,592.483893758768,592.483893758768,592.483893758768,592.483893758768,0.0,0.0,0.0,592.483893758768,592.483893758768,592.483893758768,592.483893758768,592.483893758768,0.0,0.4214404792821354,0.47459063061483503,0.7982361133066339,-0.8680617033121826,-0.31874252938625264,-0.1726660560487002,11.587751437454822,-1.8960250246998274,15.013423189999997,0.0,0.0,0.0,-0.8680617033121826,-0.31874252938625264,-0.1726660560487002,0.0,-1.8960250246998274,0.0,7.7128883444238205,7.784625535223733,7.335243881538345,7.152111873841698,6.468668852570561,6.798521203975337,6.292359049771943,5.983120309187815,5.699722306927145,2.814366814434726,2.275869117814195,3.0887872494562876,2.937092690714036,2.5585009993168226,2.7412219515293694,2.4608345891349024,3.546476781978903,17.913467673860147,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-191.9538605146276,-338.7222306370999,-331.4336830665626,-326.70471780544005,-336.2998926462792,-327.1903584589306,-327.8371321684494,-331.69066611522055,-328.13828203624155,-347.41454732725504,-338.7222306370999,-331.4336830665626,-326.70471780544005,-336.2998926462792,-327.1903584589306,-327.8371321684494,-331.69066611522055,-328.13828203624155,-347.41454732725504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,77.16,55.12,44.09,44.09,44.09,44.09,44.09,44.09,44.09,44.09,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,0.0,0.0,0.0,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,531.1742157215929,0.0,-0.18579870877723578,0.4745906306148358,11.884295521104983,-0.2876120830546658,-0.3187425293862512,-0.17266605604869875,-0.32677334202596847,-0.43269269590145587,-3.592263807500897,-0.18579870877723578,0.0,0.0,-0.2876120830546658,-0.3187425293862512,-0.17266605604869875,-0.32677334202596847,-0.43269269590145587,-3.592263807500897,7.712888344423821,7.784625535223734,7.3352438815383465,7.152111873841701,6.468668852570564,6.79852120397534,6.292359049771944,5.983120309187817,5.699722306927147,2.2038080351289637,2.275869117814195,2.936198707912477,2.937092690714037,2.5585009993168235,2.7412219515293708,2.4608345891349033,3.546476781978903,17.74247600465234,-5.4,-5.3,-5.6,-5.0,-6.1,-6.2,-6.1,-42.0437698434471,-82.27121844287718,-314.85122281703036,-331.4336830665626,-326.70471780544005,-336.2998926462792,-327.1903584589306,-327.8371321684494,-331.69066611522055,-328.13828203624155,-336.0829501219556,-314.85122281703036,-331.4336830665626,-326.70471780544005,-336.2998926462792,-327.1903584589306,-327.8371321684494,-331.69066611522055,-328.13828203624155,-336.0829501219556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
