case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.435241384671252e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.847171280923248e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.12824126655945e11
