case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.4053228613203766e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,6.808851360701668e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.1214174222022044e11
