case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,5.28850470513906e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,8.603661338372484e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.3892166043511545e11
