natgas_SE,ethane_SE,natgas_demand_SE,biocorn_SE,biowood_SE,bioherb_SE,elec_SE,ethylene_SE,ethylene_demand_SE,h2_SE,co2_captured_SE,ethanol_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
-55.24134184235398,21.98,137.53462942358473,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1145.6967560285946,4271.319992530429,11.928510693289319,-604.0029004986293,-48.58002244110679,94.95991,335.0938496483356,-194.71136810856981,50.51735135116357,97.34841,349.03051715447583
-89.2699799783727,21.98,103.505991287566,155.0,565.8866475531822,227.06904847121308,10.432150001454797,1131.6025153846049,4257.225751886439,11.928510693289319,-604.0029004986292,-49.57294795118181,94.95991,335.0938496483356,75.68131,320.9100294597334,97.34841,349.03051715447583
-55.24134184235397,21.98,137.53462942358476,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1145.6967560285943,4271.319992530429,11.928510693289319,-604.0029004986292,-48.58002244110681,94.95991,335.0938496483356,-194.71136810856981,50.51735135116357,97.34841,349.03051715447583
-89.26997997837269,21.98,103.50599128756603,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1131.6025153846047,4257.225751886439,11.928510693289319,-604.0029004986292,168.89220072505074,94.95991,335.0938496483356,-137.54209194524447,107.68662751448892,97.34841,349.03051715447583
-55.24134184235397,21.98,137.53462942358476,155.0,565.8866475531822,565.8866475531822,10.432150001454797,-1773.8889421645363,1351.734294337298,11.928510693289319,-604.0029004986293,120.95905393543931,94.95991,335.0938496483356,75.68131,320.9100294597334,97.34841,349.03051715447583
-89.26997997837269,21.98,103.50599128756603,155.0,565.8866475531822,565.8866475531822,10.432150001454797,-1648.334659026395,1477.2885774754393,11.928510693289319,-604.0029004986293,-245.416811171698,94.95991,335.0938496483356,-137.54209194524447,107.68662751448892,97.34841,349.03051715447583
-89.26997997837269,21.98,103.50599128756603,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1131.6025153846047,4257.225751886439,11.928510693289319,-604.0029004986293,-49.57294795118184,94.95991,335.0938496483356,-137.54209194524447,107.68662751448892,97.34841,349.03051715447583
-89.70640182807308,21.98,103.06956943786562,155.0,564.9795839646889,564.9795839646889,10.160817986087503,1131.380607031603,4257.003843533437,11.618259513399348,-604.0029004986292,-49.54932382452585,94.95991,335.0938496483356,-195.1652603601584,50.063459099574985,97.34841,349.03051715447583
-90.12865532078483,21.98,102.64731594515388,155.0,566.1314732891622,566.1314732891622,0.0,1129.6648146219597,4255.2880511237945,11.719867693260223,-604.0029004986292,-49.516689402716835,94.95991,335.0938496483356,-193.1870941745953,52.041625285138096,97.34841,349.03051715447583
-90.12865532078483,21.98,102.64731594515388,155.0,566.1314732891622,566.1314732891622,0.0,-1756.0664928102717,1369.5567436915626,11.719867693260223,-604.0029004986292,-252.81364613471968,94.95991,335.0938496483356,-138.82064224841753,106.40807721131586,97.34841,349.03051715447583
-90.12865532078484,21.98,102.64731594515386,155.0,552.7752710224235,425.34015616091085,0.0,1129.6648146219597,4255.2880511237945,11.719867693260223,-604.0029004986292,79.09500774865458,94.95991,335.0938496483356,-200.4036034834462,44.82511597628717,97.34841,349.03051715447583
-90.12865532078483,21.98,102.64731594515388,155.0,566.1314732891622,566.1314732891622,0.0,1129.6648146219597,4255.2880511237945,11.719867693260223,-604.0029004986292,-49.516689402716835,94.95991,335.0938496483356,75.68131,320.9100294597334,97.34841,349.03051715447583
-90.12865532078483,21.98,102.64731594515388,155.0,566.1314732891622,566.1314732891622,0.0,1129.6648146219597,4255.2880511237945,11.719867693260223,-604.0029004986292,169.87540437529162,94.95991,335.0938496483356,-138.82064224841753,106.40807721131586,97.34841,349.03051715447583
-54.58682545707486,21.98,138.18914580886386,155.0,566.1314732891622,566.1314732891622,0.0,1144.3858005463608,4270.009037048195,11.719867693260223,-604.0029004986292,-48.47961029877614,94.95991,335.0938496483356,-193.1870941745953,52.041625285138096,97.34841,349.03051715447583
-54.58682545707485,21.98,138.18914580886386,155.0,566.1314732891622,566.1314732891622,0.0,1144.385800546361,4270.009037048196,11.719867693260223,-604.0029004986293,169.87540437529162,94.95991,335.0938496483356,-138.82064224841753,106.40807721131586,97.34841,349.03051715447583
-54.58682545707486,21.98,138.18914580886386,155.0,566.1314732891622,566.1314732891622,0.0,-1528.2365688650955,1597.3866676367386,11.719867693260223,-604.0029004986293,-236.76325014974083,94.95991,335.0938496483356,-193.1870941745953,52.041625285138096,97.34841,349.03051715447583
-55.458765487664344,21.98,137.31720577827437,155.0,564.9795839646889,564.9795839646889,10.160817986087503,1145.56555402067,4271.188790522504,11.618259513399348,-604.0029004986293,-48.550008140887854,94.95991,335.0938496483356,-195.1652603601584,50.063459099574985,97.34841,349.03051715447583
-89.26997997837269,21.98,103.50599128756603,155.0,565.8866475531822,565.8866475531822,10.432150001454795,-1453.9541308928874,1671.669105608947,11.928510693289317,-604.0029004986292,-231.72289250514538,94.95991,335.0938496483356,-194.71136810856981,50.51735135116357,97.34841,349.03051715447583
-55.24134184235397,21.98,137.53462942358476,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1145.6967560285946,4271.319992530429,11.928510693289319,-604.0029004986293,-48.58002244110679,94.95991,335.0938496483356,-194.71136810856981,50.51735135116357,97.34841,349.03051715447583
-55.24134184235397,21.98,137.53462942358476,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1145.6967560285946,4271.319992530429,11.928510693289319,-604.0029004986293,168.89220072505074,94.95991,335.0938496483356,-194.71136810856981,50.51735135116357,97.34841,349.03051715447583
-55.24134184235397,21.98,137.53462942358476,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1145.6967560285946,4271.319992530429,11.928510693289319,-604.0029004986293,-48.58002244110679,94.95991,335.0938496483356,-137.54209194524447,107.68662751448892,97.34841,349.03051715447583
-55.24134184235397,21.98,137.53462942358476,155.0,565.8866475531822,565.8866475531822,10.432150001454797,1145.6967560285946,4271.319992530429,11.928510693289319,-604.0029004986293,-48.58002244110679,94.95991,335.0938496483356,-194.71136810856981,50.51735135116357,97.34841,349.03051715447583
-55.24134184235398,21.98,137.53462942358473,155.0,565.8866475531822,332.7684101078139,10.432150001454797,1145.6967560285946,4271.319992530429,11.928510693289319,-604.0029004986293,18.58061555168807,94.95991,335.0938496483356,-194.71136810856981,50.51735135116357,97.34841,349.03051715447583
