case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.413753161239173e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,6.801871663879631e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1215624825118805e11
