natgas_MIDAT,elec_MIDAT,co2_captured_MIDAT
12.21546705,25.745511279669866,0.0
12.21546705,26.235901970711193,0.0
12.21546705,26.48109731623186,0.0
12.21546705,31.640139551313638,0.0
12.21546705,31.347175296208874,0.0
12.21546705,31.054211041104125,0.0
12.21546705,31.054211041104125,0.0
12.21546705,29.296425510475586,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,25.74551127966986,0.0
12.21546705,27.216683352793854,0.0
12.21546705,28.93305077143851,0.0
12.21546705,30.15902749904184,0.0
12.21546705,31.38500422664516,0.0
12.21546705,32.120590263207156,0.0
12.21546705,32.6109809542485,0.0
12.21546705,32.6109809542485,0.0
12.21546705,32.61098095424849,0.0
12.21546705,52.04217570133334,0.0
12.21546705,66.86940047416071,0.0
12.21546705,64.76327762458085,0.0
12.21546705,63.71021619979091,0.0
12.21546705,61.60409335021105,0.0
12.21546705,56.86531693865636,0.0
12.21546705,39.72685168040712,0.0
12.21546705,29.172593861121648,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,25.25512058862853,0.0
12.21546705,26.971488007273187,0.0
12.21546705,28.44266008039718,0.0
12.21546705,29.668636808000503,0.0
12.21546705,30.649418190083164,0.0
12.21546705,31.630199572165832,0.0
12.21546705,32.12059026320716,0.0
12.21546705,32.12059026320716,0.0
12.21546705,32.12059026320716,0.0
12.21546705,36.00923305305817,0.0
12.21546705,50.05583311731298,0.0
12.21546705,48.864027566900766,0.0
12.21546705,48.06949053329262,0.0
12.21546705,46.480416466076335,0.0
12.21546705,43.302268331643766,0.0
12.21546705,29.172593861121648,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,25.5003159341492,0.0
12.21546705,27.461878698314518,0.0
12.21546705,29.178246116959173,0.0
12.21546705,30.894613535603835,0.0
12.21546705,32.36578560872782,0.0
12.21546705,33.34656699081049,0.0
12.21546705,34.08215302737247,0.0
12.21546705,34.32734837289315,0.0
12.21546705,34.08215302737247,0.0
12.21546705,54.425786802157766,0.0
12.21546705,66.65313644331248,0.0
12.21546705,64.63334442987876,0.0
12.21546705,62.61355241644504,0.0
12.21546705,60.593760403011345,0.0
12.21546705,56.55417637614392,0.0
12.21546705,40.91865723081934,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,26.726292661752524,0.0
12.21546705,28.93305077143851,0.0
12.21546705,30.894613535603835,0.0
12.21546705,32.12059026320716,0.0
12.21546705,33.101371645289824,0.0
12.21546705,33.59176233633115,0.0
12.21546705,33.83695768185181,0.0
12.21546705,55.220323835765896,0.0
12.21546705,54.42578680215777,0.0
12.21546705,137.24893058262577,0.0
12.21546705,50.85037015092113,0.0
12.21546705,49.26129608370484,0.0
12.21546705,47.672222016488554,0.0
12.21546705,44.494073882055986,0.0
12.21546705,40.91865723081934,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,26.235901970711193,0.0
12.21546705,28.19746473487651,0.0
12.21546705,30.15902749904184,0.0
12.21546705,31.630199572165832,0.0
12.21546705,32.85617629976916,0.0
12.21546705,33.59176233633115,0.0
12.21546705,34.08215302737248,0.0
12.21546705,40.54990546695908,0.0
12.21546705,54.823055318961835,0.0
12.21546705,114.07520677414202,0.0
12.21546705,51.64490718452927,0.0
12.21546705,50.055833117312986,0.0
12.21546705,48.4667590500967,0.0
12.21546705,45.28861091566412,0.0
12.21546705,41.31592574762342,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,26.726292661752524,0.0
12.21546705,29.178246116959173,0.0
12.21546705,31.630199572165825,0.0
12.21546705,38.52150512652733,0.0
12.21546705,57.206666419786266,0.0
