case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,5.404906617918137e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,8.622703905335504e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.402761052325364e11
