case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,7.807038389536682e11
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,3.8212018521743064e9
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,7.845250408058425e11
