case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,4.56398313442437e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,7.071744735169734e10
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,1.1635727869594104e11
