case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,4.56398313442437e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,7.071744735169734e10
missing,all,cost,all,all,all,Cost,TotalCost,missing,1.1635727869594104e11
