natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,ethylene_demand_SE,ethylene_demand_MIDAT,ethylene_demand_NE,ethane_SE,ethane_MIDAT,ethane_NE,ethylene_SE,ethylene_MIDAT,ethylene_NE,biowood_SE,biowood_MIDAT,biowood_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
-24.957707546437035,-27.002965441377743,-27.12705014193613,-24.957707546437035,-27.002965441377743,-27.12705014193613,2673.0564995551376,2673.0564995551376,2673.0564995551376,73.46474602,73.46474602,73.46474602,2196.7808603950084,2196.7808603950084,2196.7808603950084,60.0,39.99999999999999,40.00000000000001,60.0,39.99999999999999,39.99999999999999,-1.2352631565100682,3.056291206972466,2.9115261383087496,-1.833195038901882,0.23291934524604183,0.042055250814202354,-41.04342819035575,-68.86236264037542,-68.22006361051457,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.957707546437035,-26.898849526053944,-26.83520815152425,-24.957707546437035,-26.898849526053944,-26.83520815152425,2673.0564995551376,2673.0564995551376,2673.0564995551376,73.46474602,73.46474602,73.46474602,2196.7808603950084,2196.7808603950084,2196.7808603950084,60.0,39.99999999999999,40.19310860338854,60.0,39.99999999999999,40.19310860338854,-1.2352631565100682,3.0562912069724657,2.911526138308749,-1.833195038901882,0.23291934524604183,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.50623789260264,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.957707546437035,-27.002965441377743,-26.899296465935333,-24.957707546437035,-27.002965441377743,-26.899296465935333,2673.0564995551376,2673.0564995551376,2673.0564995551376,73.46474602,73.46474602,73.46474602,2196.7808603950084,2196.7808603950084,2196.7808603950084,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565100682,3.056291206972466,2.9115261383087496,-1.833195038901882,0.23291934524604183,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.5398646366334,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.95770754643703,-27.002965441377743,-26.899296465935333,-24.95770754643703,-27.002965441377743,-26.899296465935333,2673.0564995551376,2673.0564995551376,2673.0564995551376,73.46474602,73.46474602,73.46474602,2196.7808603950084,2196.7808603950084,2196.7808603950084,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565100602,3.056291206972463,2.9115261383087474,-1.833195038901887,0.23291934524604183,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.5398646366334,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.957707546437035,-27.00296544137774,-26.899296465935333,-24.957707546437035,-27.00296544137774,-26.899296465935333,2062.524105379503,2062.524105379503,2062.524105379503,73.46474602,73.46474602,73.46474602,1586.2484662193738,1586.2484662193738,1586.2484662193738,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565101242,3.056291206972467,2.911526138308751,-1.833195038901882,0.23291934524604183,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.5398646366334,-10595.01154348191,-10595.01154348191,-10595.01154348191,-10595.01154348191,-10595.01154348191,-10595.01154348191,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.95770754643703,-27.00296544137774,-26.803824984623176,-24.95770754643703,-27.00296544137774,-26.803824984623176,2673.0564995551376,2673.0564995551376,2673.0564995551376,73.46474602,73.46474602,73.46474602,2196.7808603950084,2196.7808603950084,2196.7808603950084,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565100682,3.056291206972467,2.911526138308751,-1.833195038901886,0.23291934524604269,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.48977133813082,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.95770754643703,-27.002965441377743,-26.899296465935333,-24.95770754643703,-27.002965441377743,-26.899296465935333,2062.524105379503,2062.524105379503,2062.524105379503,73.46474602,73.46474602,73.46474602,1586.2484662193738,1586.2484662193738,1586.2484662193738,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565100682,3.0562912069724657,2.911526138308749,-1.833195038901882,0.23291934524604438,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.53986463663338,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.95770754643703,-27.00296544137774,-26.899296465935333,-24.95770754643703,-27.00296544137774,-26.899296465935333,2062.524105379503,2062.524105379503,2062.524105379503,73.46474602,73.46474602,73.46474602,1586.2484662193738,1586.2484662193738,1586.2484662193738,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565100716,3.056291206972468,2.911526138308752,-1.8331950389018903,0.23291934524604438,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.53986463663341,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.957707546437035,-27.002965441377743,-26.899296465935333,-24.957707546437035,-27.002965441377743,-26.899296465935333,2062.524105379503,2062.524105379503,2062.524105379503,73.46474602,73.46474602,73.46474602,1586.2484662193738,1586.2484662193738,1586.2484662193738,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565101242,3.0562912069724644,2.9115261383087487,-1.8331950389018912,0.23291934524604438,0.4332734639549487,-41.04342819035575,-68.86236264037542,-69.5398646366334,-10595.01154348191,-10595.01154348191,-10595.01154348191,-10595.01154348191,-10595.01154348191,-10595.01154348191,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
-24.95770754643703,-27.00296544137774,-26.899296465935333,-24.95770754643703,-27.00296544137774,-26.899296465935333,2065.6075754246135,2065.6075754246135,2065.6075754246135,73.46474602,73.46474602,73.46474602,1589.331936264484,1589.331936264484,1589.331936264484,60.0,39.99999999999999,39.99999999999999,60.0,39.99999999999999,39.99999999999999,-1.2352631565100716,3.056291206972467,2.9115261383087514,-2.528573104593504,0.23291934524604438,0.43327346395494903,-41.04342819035575,-68.86236264037542,-69.5398646366334,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,-10595.011543481918,69.30059661,69.30059661,69.30059661,0.0,0.0,0.0,83.29037731,83.29037731,83.29037731,0.0,0.0,0.0
