case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,DiscountedFixedCost,missing,6.2317302693981064e10
missing,all,cost,all,all,all,Cost,DiscountedVariableCost,missing,2.2638908606526273e11
missing,all,cost,all,all,all,Cost,DiscountedTotalCost,missing,2.887063887592438e11
