case_name,commodity,commodity_subtype,zone,resource_id,component_id,type,variable,year,value
missing,all,cost,all,all,all,Cost,FixedCost,missing,6.2317302693981064e10
missing,all,cost,all,all,all,Cost,VariableCost,missing,2.2638908606526273e11
missing,all,cost,all,all,all,Cost,TotalCost,missing,2.887063887592438e11
