bioagri_CA,bioagri_NW,bioagri_SW,bioagri_TX,bioagri_NCEN,bioagri_CEN,bioagri_SE,bioagri_MIDAT,bioagri_NE,bioherb_CA,bioherb_NW,bioherb_SW,bioherb_TX,bioherb_NCEN,bioherb_CEN,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_CA,biowood_NW,biowood_SW,biowood_TX,biowood_NCEN,biowood_CEN,biowood_SE,biowood_MIDAT,biowood_NE,natgas_fossil_CA,natgas_fossil_SW,natgas_fossil_NW,natgas_fossil_NCEN,natgas_fossil_CEN,natgas_fossil_TX,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,natgas_CA,natgas_SW,natgas_NW,natgas_NCEN,natgas_CEN,natgas_TX,natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_CA,natgas_demand_SW,natgas_demand_NW,natgas_demand_NCEN,natgas_demand_CEN,natgas_demand_TX,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,uranium_source,elec_CA,elec_NW,elec_SW,elec_NCEN,elec_CEN,elec_TX,elec_SE,elec_MIDAT,elec_NE,h2_CA,h2_NW,h2_SW,h2_NCEN,h2_CEN,h2_TX,h2_SE,h2_MIDAT,h2_NE,co2_captured_CA,co2_captured_NW,co2_captured_SW,co2_captured_NCEN,co2_captured_CEN,co2_captured_TX,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_fossil_global,gasoline_global,gasoline_demand_global,jetfuel_fossil_global,jetfuel_global,jetfuel_demand_global,diesel_fossil_global,diesel_global,diesel_demand_global,ethylene_global,ethylene_demand_global,ethanol_demand_CA,ethanol_demand_SW,ethanol_demand_NW,ethanol_demand_NCEN,ethanol_demand_CEN,ethanol_demand_TX,ethanol_demand_SE,ethanol_demand_MIDAT,ethanol_demand_NE,ethanol_demand_global
12.557004928889324,31.140545739373568,36.323072727709416,8.725795790245884,-3.829692845443551,-7.27435566091466,-5.233428319936662,22.39500184507988,31.371655343608897,61.02027764214079,54.14523574830916,41.624676805118305,38.42332621924603,33.85254311786169,40.87668644635037,31.853240325859495,36.177773066407205,46.58026332523185,18.76975237380328,15.723512558718912,19.34192423937156,6.13954843325138,-14.133351190761273,-11.867692583596597,-26.930097706003508,-26.53998782260448,-13.184038893433677,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,10.893386597229478,10.917413982030622,10.912344119146693,11.090074377342432,11.052227511337108,10.960224492833277,11.101427506653874,11.09735723116646,11.159321004629641,1.9848388241267718,1.1829294562089054,2.252966664339634,5.242440333936032,4.162946378637646,3.5846291327447157,5.799720596062163,6.875097064587956,7.874439797238056,72.45809980436248,77.24451540792094,68.530311893643,47.81232636106459,55.227354667429495,57.925470432067215,42.01341005067214,34.000128148231006,26.157735921708756,94.95992439,-127.87153308889536,-127.87153308889536,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12.769567649583363,31.321947042229954,36.42102148376598,8.923393658671225,-3.886548231499057,-7.045013660068209,-4.8764555448106455,22.42060751356733,31.36653514918514,61.029210069095264,54.293137761922544,41.78629347249104,37.96339483342071,33.41509397368158,40.316716684778626,31.442258932147602,36.09921166137616,46.62168347235107,18.870775460875393,16.072741664090167,19.666602996469692,6.545699579745046,-13.889311046769619,-11.563589455395494,-26.63370323854372,-26.114640104761033,-12.695885212731291,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.039550974666673,11.060498628428235,11.058445453826138,11.244312332809919,11.203990619936212,11.111036418649926,11.253894047463845,11.250478785794362,11.307329769838358,1.9296556075216584,1.1374628754889904,2.1947577747258604,5.183041574881235,4.108006419910978,3.52500523918901,5.746157847745672,6.818347396727485,7.83422117461477,73.82477678010235,78.73412678346345,70.06572947687465,48.52658666548884,56.307748172890925,59.26105412765061,42.61371151396077,34.450829446445496,26.592275927709064,94.95992439,-133.09182654895648,-133.09182654895648,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12.893781230843913,31.41104275497974,36.476762203161,9.0980053594055,-3.9283355481917015,-6.889705803332441,-4.632160599090615,22.465315942660528,31.386581235495708,61.03330508685619,54.3755631041048,41.85257530525158,37.7060266861869,33.158920101598476,39.88076349456139,31.213816816631358,36.0976129536515,46.685287699778804,18.92607766150894,16.299865320846212,19.869519140274516,6.852456722739234,-13.718182199162401,-11.345811506239293,-26.37306457838157,-25.7322840673376,-12.30160987792163,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.007964075926676,11.02727989976497,11.027226257196515,11.212240532383305,11.172869128877329,11.082694044434975,11.22312061945903,11.21560105381632,11.234248024272663,1.9214956196700121,1.1326255916502272,2.1840628441560437,5.168107788833909,4.094487060600764,3.5064916463836915,5.7357478119768714,6.8105639499281505,7.840352564859874,74.55311572224971,79.48084329277583,70.89059459894266,49.0204311234942,56.96276806148724,59.99356001954887,43.0662602443483,34.8906503841179,26.925764674773596,94.95992439,-135.3837766468044,-135.3837766468044,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12.940377780583434,31.47956419875048,36.49910507774271,9.12742247519727,-3.903562585020515,-6.723149668158331,-4.4589232280226625,22.515871124244498,31.39948104523691,61.035744407877885,54.372623877344495,41.86833035490383,37.71382960786216,33.178011704635566,39.92070341746503,31.247646155419684,36.108045192290746,46.679434989527834,18.93941547315395,16.354050144137137,19.95409704409785,6.952679882588076,-13.588706556634849,-11.188943892145058,-26.267787526129336,-25.557447307669467,-12.207420460781957,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.332889236104313,11.34929901644671,11.352692310477423,11.566751922491765,11.51962624914432,11.421819938409241,11.579714303439651,11.570935399505792,11.634325840185094,1.9107299221979746,1.1256543549809424,2.1700147619706107,5.152959786391844,4.085547618326399,3.4936645499301644,5.725012610399646,6.790275616192948,7.817661457991012,74.64447619499988,79.58670776639808,71.02590263082585,49.062979019970065,57.04291670722631,60.08467839626237,43.149506858187,35.04993801828415,27.04703607185552,94.95992439,-136.17026581880063,-136.17026581880063,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12.960450351156107,31.49070109954519,36.50656143586331,9.144344904061798,-3.9051485490656543,-6.736881268599396,-4.471922466561326,22.510746076830845,31.40457711820499,61.03714645645814,54.410042281940264,41.9271102874517,37.75138524638781,33.206019413562124,39.97899540205134,31.25745880809822,36.14506934798779,46.71926668855446,18.950948501851595,16.38103017202047,19.96025801025995,6.942384099690163,-13.596093548569225,-11.21054302310399,-26.27413558967546,-25.601701058421355,-12.2062918700969,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.454926178019448,11.469604965010255,11.474512104578777,11.699995051755497,11.650570893458676,11.550562597602513,11.714218348145991,11.702576915145935,11.76540324544542,1.8649940505296179,1.086612840372295,2.123640871888289,5.106617914128943,4.043395977906389,3.448746808417474,5.689730987489946,6.741334131929035,7.775735965066971,74.76197862334618,79.70814066050485,71.11769854820218,49.09440854774299,57.04124110324119,60.04193149846019,43.15705486662924,35.11075027598099,27.208673654156122,94.95992439,-136.775585717045,-136.775585717045,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13.007675079544628,31.51577298642514,36.52428665699772,9.240497217170779,-3.926892622385203,-6.661398574120315,-4.356194184455709,22.523536558838874,31.414701512416723,61.038147310641214,54.4553638364348,41.950928635109186,37.67079033183151,33.10895485952326,39.82409014672003,31.1645565103899,36.166119499550405,46.763518092556836,18.973380207361952,16.470553368915073,20.02131935022192,7.08919651180455,-13.493380469416199,-11.103185608143889,-26.13304364647164,-25.452531033863036,-12.036371202439646,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.319949597826186,11.334624043655339,11.3393660805715,11.556419791612342,11.508894332794494,11.412980134390121,11.570469915359988,11.55527276927969,11.571919497720568,1.8582663858653181,1.0830840498737968,2.114783272335492,5.098626918250342,4.035945190022534,3.437314247114676,5.692667727893616,6.739159047484276,7.780238850184851,75.06218151485795,80.02755492761868,71.45310687835212,49.306852831068795,57.295246451935235,60.33178231017989,43.3207691691015,35.23544709040232,27.30332451188234,94.95992439,-137.58389899246865,-137.58389899246865,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13.03147772125113,31.56763726675712,36.53633522034293,9.23063396602663,-3.9052782564499116,-6.541926872191366,-4.256670953338189,22.565318895074835,31.42293047422292,61.0390208534359,54.45307093251503,41.965924628416445,37.68831668392549,33.119983257171185,39.89238349566023,31.187766039797722,36.13829134179504,46.73257180755381,18.97698858893931,16.488589325052736,20.080743292137313,7.137431636620494,-13.426559208042349,-10.990349883311323,-26.098912662130424,-25.34018617611719,-11.987629498555078,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.415506435028997,11.430006564094754,11.434988551292886,11.660737913694637,11.610887992952263,11.5103731080101,11.670152223933888,11.661049900340776,11.734174061555082,1.8503297557911322,1.0786175452518414,2.1039412630981777,5.0914546238417,4.029891788452709,3.4285368352882886,5.686397403884286,6.727380753970218,7.757442283425351,75.11236094507082,80.0621330907818,71.51135085630007,49.32134272771579,57.350259631677545,60.41960429084881,43.41090056083798,35.43023998480369,27.472715526747848,94.95992439,-137.8239681504058,-137.8239681504058,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13.03009150174386,31.56324098643368,36.534939227997164,9.247274788294723,-3.9124723471006364,-6.578462857859939,-4.280254074963333,22.55185962001074,31.41589383999908,61.037960142943874,54.47486159130045,41.997850764731204,37.71387367423502,33.10786145848,39.88994793967623,31.120415247185484,36.12450472036419,46.75796935269659,18.97492749441939,16.483294520309467,20.05668829177161,7.124775902069232,-13.455663150980323,-11.023408018254548,-26.158939747565697,-25.416809158032706,-12.021463180855864,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.063859592496172,11.079169836089164,11.082006837350926,11.284415964633641,11.239991693789863,11.14740207442311,11.289215638847512,11.295026610329723,11.403771961800654,1.8098072491127823,1.0422076967960638,2.060020502774038,5.0518616818349535,3.9893964135409146,3.3874818933257487,5.64104252706116,6.684862760441888,7.716674218995974,75.28330225021817,80.21545426956175,71.64020186899727,49.414121433832356,57.452161314122726,60.511427115615646,43.523227059174026,35.607547091110746,27.747905033212753,94.95992439,-137.894586892666,-137.894586892666,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13.069181436678525,31.580087721254248,36.554334580445335,9.408152948413646,-3.9402997052052626,-6.433550232915783,-4.152542340124795,22.570934189162735,31.435057918931196,61.0378730162722,54.51663637294911,42.02837734983336,37.61237673489908,32.891096367277825,39.72640801108634,30.93701532808151,36.13504220048876,46.81613767684193,18.99331590062775,16.56353047958919,20.124852361931566,7.3682744916514435,-13.381271271180266,-10.87047904585721,-26.065505141974928,-25.190648203750108,-11.853293886147174,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,10.784751828395802,10.800896410590887,10.802584789211872,10.985979362860725,10.94491449230508,10.853553044042998,10.98084197429778,10.989803352931713,11.065258597621778,1.807077475468536,1.0416527573147487,2.052568906771368,5.046373988628076,3.979670749619752,3.369210616013325,5.631513715788316,6.679844413645034,7.716156424278145,75.5448780765793,80.48622490970519,71.94309164990139,49.60047336899604,57.75878919985053,61.057719423631276,43.676696958079745,35.64604141137631,27.749395254224275,94.95992439,-138.302416428417,-138.302416428417,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13.108067047423823,31.644974161619558,36.57060997518747,9.408029936179787,-3.927570494697073,-6.338879750579309,-4.079750900089973,22.59913912426721,31.446680916183002,61.0398373167879,54.53162813014984,42.040300853111376,37.62426945459281,32.85137220768143,39.74533394437407,30.94467227949301,36.093056962552645,46.78826284691031,19.005610566555717,16.607724369863707,20.202201404800817,7.424322041391031,-13.388866190098755,-10.761087427630358,-26.061600652551835,-25.163068169684706,-11.83446408129152,30.197460680000002,23.50966148,27.67247527,20.77994752,19.17624057,16.68537658,22.48601875,21.59886171,25.96640405,16.652014878592787,16.652014878592823,16.652014878592826,16.65201487859281,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592812,16.652014878592798,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.814676307,11.142126960436217,11.154635304646499,11.16154415456682,11.40786085652596,11.353165429036943,11.246738243438513,11.405121178489367,11.410143199289637,11.525384555429065,1.8044402847382577,1.0423999937368116,2.036415512917506,5.038432625021629,3.9691629940009783,3.3343284404572335,5.629908429231322,6.664696238685219,7.688321534948546,75.52010508912548,80.45994241421523,71.98874330932514,49.57196821664888,57.72338118457576,61.11421573625119,43.696226968483856,35.69901598654403,27.82042597465524,94.95992439,-138.6347568312284,-138.6347568312284,75.68131954,-0.0,-0.0,97.3484241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
